===2023-07-01 14:43:04===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 6
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,11,17,28,45,72,116,186,298,477,18,29,46,74,119,191,306,53,85,136,217,59,95,152,73,118,120,
client_nums=[10,7,4,3,2,1,]
len_dataset=[2103,1314,821,513,320,200,]
domain number = 6
============ Train epoch 0 ============
cnt=[1, 2, 1, 4, 6, 13, ]
cnt=[12, 7, 2, 4, 1, 1, ]
 Site-Clipart                       | Train Loss: 2.0373 | Train Acc: 0.5000
 Site-Clipart                       | Train Loss: 1.9064 | Train Acc: 0.4545
 Site-Clipart                       | Train Loss: 1.9461 | Train Acc: 0.2941
 Site-Clipart                       | Train Loss: 1.9996 | Train Acc: 0.3214
 Site-Clipart                       | Train Loss: 1.8936 | Train Acc: 0.4000
 Site-Clipart                       | Train Loss: 1.8166 | Train Acc: 0.5694
 Site-Clipart                       | Train Loss: 1.8586 | Train Acc: 0.4914
 Site-Clipart                       | Train Loss: 1.9550 | Train Acc: 0.4570
 Site-Clipart                       | Train Loss: 1.8816 | Train Acc: 0.4765
 Site-Clipart                       | Train Loss: 1.8828 | Train Acc: 0.4864
 Site-Real                          | Train Loss: 1.8527 | Train Acc: 0.5556
 Site-Real                          | Train Loss: 1.8557 | Train Acc: 0.5517
 Site-Real                          | Train Loss: 1.9246 | Train Acc: 0.5000
 Site-Real                          | Train Loss: 1.8872 | Train Acc: 0.5405
 Site-Real                          | Train Loss: 1.8699 | Train Acc: 0.5546
 Site-Real                          | Train Loss: 1.8172 | Train Acc: 0.5969
 Site-Real                          | Train Loss: 1.8693 | Train Acc: 0.5163
 Site-Painting                      | Train Loss: 2.0375 | Train Acc: 0.3208
 Site-Painting                      | Train Loss: 1.8621 | Train Acc: 0.3882
 Site-Painting                      | Train Loss: 1.9319 | Train Acc: 0.4265
 Site-Painting                      | Train Loss: 1.9274 | Train Acc: 0.4931
 Site-Sketch                        | Train Loss: 1.8553 | Train Acc: 0.5932
 Site-Sketch                        | Train Loss: 1.9286 | Train Acc: 0.4105
 Site-Sketch                        | Train Loss: 1.9556 | Train Acc: 0.4474
 Site-QuickDraw                     | Train Loss: 2.3545 | Train Acc: 0.0959
 Site-QuickDraw                     | Train Loss: 2.2824 | Train Acc: 0.1356
 Site-Infograph                     | Train Loss: 2.2463 | Train Acc: 0.2333
Average Train Accuracy: 0.4436
 Site-Clipart                       | Val  Loss: 1.9719 | Val  Acc: 0.2500
 Site-Clipart                       | Val  Loss: 1.6924 | Val  Acc: 0.7143
 Site-Clipart                       | Val  Loss: 1.8363 | Val  Acc: 0.6364
 Site-Clipart                       | Val  Loss: 1.8645 | Val  Acc: 0.5556
 Site-Clipart                       | Val  Loss: 1.8444 | Val  Acc: 0.4667
 Site-Clipart                       | Val  Loss: 1.8634 | Val  Acc: 0.5000
 Site-Clipart                       | Val  Loss: 1.8423 | Val  Acc: 0.4416
 Site-Clipart                       | Val  Loss: 1.8501 | Val  Acc: 0.5242
 Site-Clipart                       | Val  Loss: 1.8671 | Val  Acc: 0.4444
 Site-Clipart                       | Val  Loss: 1.9255 | Val  Acc: 0.3962
 Site-Real                          | Val  Loss: 1.6737 | Val  Acc: 0.7500
 Site-Real                          | Val  Loss: 1.8581 | Val  Acc: 0.6316
 Site-Real                          | Val  Loss: 1.8302 | Val  Acc: 0.6452
 Site-Real                          | Val  Loss: 1.8403 | Val  Acc: 0.5918
 Site-Real                          | Val  Loss: 1.8400 | Val  Acc: 0.5696
 Site-Real                          | Val  Loss: 1.7939 | Val  Acc: 0.5906
 Site-Real                          | Val  Loss: 1.8513 | Val  Acc: 0.5686
 Site-Painting                      | Val  Loss: 1.8589 | Val  Acc: 0.4000
 Site-Painting                      | Val  Loss: 1.8851 | Val  Acc: 0.4464
 Site-Painting                      | Val  Loss: 1.9510 | Val  Acc: 0.4333
 Site-Painting                      | Val  Loss: 2.0239 | Val  Acc: 0.4207
 Site-Sketch                        | Val  Loss: 2.0478 | Val  Acc: 0.3590
 Site-Sketch                        | Val  Loss: 2.0260 | Val  Acc: 0.3810
 Site-Sketch                        | Val  Loss: 1.9309 | Val  Acc: 0.4950
 Site-QuickDraw                     | Val  Loss: 2.3281 | Val  Acc: 0.1429
 Site-QuickDraw                     | Val  Loss: 2.2680 | Val  Acc: 0.1667
 Site-Infograph                     | Val  Loss: 2.1598 | Val  Acc: 0.2625
Average Valid Accuracy: 0.4735
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.2500
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.7143
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6364
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5556
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.4667
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5000
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.4416
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5242
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.4444
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.3962
 Best site-Real                      | Epoch:1 | Val Acc: 0.7500
 Best site-Real                      | Epoch:1 | Val Acc: 0.6316
 Best site-Real                      | Epoch:1 | Val Acc: 0.6452
 Best site-Real                      | Epoch:1 | Val Acc: 0.5918
 Best site-Real                      | Epoch:1 | Val Acc: 0.5696
 Best site-Real                      | Epoch:1 | Val Acc: 0.5906
 Best site-Real                      | Epoch:1 | Val Acc: 0.5686
 Best site-Painting                  | Epoch:1 | Val Acc: 0.4000
 Best site-Painting                  | Epoch:1 | Val Acc: 0.4464
 Best site-Painting                  | Epoch:1 | Val Acc: 0.4333
 Best site-Painting                  | Epoch:1 | Val Acc: 0.4207
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.3590
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.3810
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.4950
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.1429
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.1667
 Best site-Infograph                 | Epoch:1 | Val Acc: 0.2625
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_1/only_dcnet_wcon=0.01...
============ Train epoch 2 ============
cnt=[4, 2, 1, 3, 10, 7, ]
cnt=[4, 2, 10, 3, 1, 7, ]
 Site-Clipart                       | Train Loss: 1.5048 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 1.6997 | Train Acc: 0.6364
 Site-Clipart                       | Train Loss: 1.6734 | Train Acc: 0.7059
 Site-Clipart                       | Train Loss: 1.7835 | Train Acc: 0.5357
 Site-Clipart                       | Train Loss: 1.7305 | Train Acc: 0.5778
 Site-Clipart                       | Train Loss: 1.6713 | Train Acc: 0.6806
 Site-Clipart                       | Train Loss: 1.6569 | Train Acc: 0.6207
 Site-Clipart                       | Train Loss: 1.7675 | Train Acc: 0.5323
 Site-Clipart                       | Train Loss: 1.6782 | Train Acc: 0.5772
 Site-Clipart                       | Train Loss: 1.6840 | Train Acc: 0.6080
 Site-Real                          | Train Loss: 1.6218 | Train Acc: 0.7222
 Site-Real                          | Train Loss: 1.6428 | Train Acc: 0.7586
 Site-Real                          | Train Loss: 1.6389 | Train Acc: 0.7174
 Site-Real                          | Train Loss: 1.6699 | Train Acc: 0.6892
 Site-Real                          | Train Loss: 1.5721 | Train Acc: 0.7983
 Site-Real                          | Train Loss: 1.5392 | Train Acc: 0.7696
 Site-Real                          | Train Loss: 1.6003 | Train Acc: 0.7222
 Site-Painting                      | Train Loss: 1.7652 | Train Acc: 0.5660
 Site-Painting                      | Train Loss: 1.6761 | Train Acc: 0.6000
 Site-Painting                      | Train Loss: 1.7507 | Train Acc: 0.5368
 Site-Painting                      | Train Loss: 1.6577 | Train Acc: 0.6129
 Site-Sketch                        | Train Loss: 1.6216 | Train Acc: 0.6441
 Site-Sketch                        | Train Loss: 1.7272 | Train Acc: 0.5789
 Site-Sketch                        | Train Loss: 1.6869 | Train Acc: 0.5395
 Site-QuickDraw                     | Train Loss: 2.3371 | Train Acc: 0.1233
 Site-QuickDraw                     | Train Loss: 2.2603 | Train Acc: 0.1780
 Site-Infograph                     | Train Loss: 2.1419 | Train Acc: 0.2917
Average Train Accuracy: 0.5984
 Site-Clipart                       | Val  Loss: 1.5365 | Val  Acc: 0.5000
 Site-Clipart                       | Val  Loss: 1.4043 | Val  Acc: 0.7143
 Site-Clipart                       | Val  Loss: 1.6847 | Val  Acc: 0.5455
 Site-Clipart                       | Val  Loss: 1.5832 | Val  Acc: 0.6667
 Site-Clipart                       | Val  Loss: 1.5967 | Val  Acc: 0.6333
 Site-Clipart                       | Val  Loss: 1.6529 | Val  Acc: 0.6250
 Site-Clipart                       | Val  Loss: 1.5545 | Val  Acc: 0.6494
 Site-Clipart                       | Val  Loss: 1.6635 | Val  Acc: 0.6210
 Site-Clipart                       | Val  Loss: 1.6549 | Val  Acc: 0.6061
 Site-Clipart                       | Val  Loss: 1.6946 | Val  Acc: 0.5818
 Site-Real                          | Val  Loss: 1.3332 | Val  Acc: 0.9167
 Site-Real                          | Val  Loss: 1.5509 | Val  Acc: 0.8421
 Site-Real                          | Val  Loss: 1.5349 | Val  Acc: 0.8387
 Site-Real                          | Val  Loss: 1.5034 | Val  Acc: 0.7959
 Site-Real                          | Val  Loss: 1.5932 | Val  Acc: 0.7089
 Site-Real                          | Val  Loss: 1.5393 | Val  Acc: 0.7559
 Site-Real                          | Val  Loss: 1.5401 | Val  Acc: 0.7549
 Site-Painting                      | Val  Loss: 1.6104 | Val  Acc: 0.6286
 Site-Painting                      | Val  Loss: 1.6194 | Val  Acc: 0.6786
 Site-Painting                      | Val  Loss: 1.7090 | Val  Acc: 0.5889
 Site-Painting                      | Val  Loss: 1.7679 | Val  Acc: 0.5793
 Site-Sketch                        | Val  Loss: 1.8524 | Val  Acc: 0.4872
 Site-Sketch                        | Val  Loss: 1.7342 | Val  Acc: 0.5714
 Site-Sketch                        | Val  Loss: 1.7150 | Val  Acc: 0.6040
 Site-QuickDraw                     | Val  Loss: 2.2534 | Val  Acc: 0.1224
 Site-QuickDraw                     | Val  Loss: 2.2504 | Val  Acc: 0.1795
 Site-Infograph                     | Val  Loss: 2.0422 | Val  Acc: 0.3000
Average Valid Accuracy: 0.6110
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.5000
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7143
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.5455
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6667
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6333
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6250
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6494
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6210
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6061
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.5818
 Best site-Real                      | Epoch:2 | Val Acc: 0.9167
 Best site-Real                      | Epoch:2 | Val Acc: 0.8421
 Best site-Real                      | Epoch:2 | Val Acc: 0.8387
 Best site-Real                      | Epoch:2 | Val Acc: 0.7959
 Best site-Real                      | Epoch:2 | Val Acc: 0.7089
 Best site-Real                      | Epoch:2 | Val Acc: 0.7559
 Best site-Real                      | Epoch:2 | Val Acc: 0.7549
 Best site-Painting                  | Epoch:2 | Val Acc: 0.6286
 Best site-Painting                  | Epoch:2 | Val Acc: 0.6786
 Best site-Painting                  | Epoch:2 | Val Acc: 0.5889
 Best site-Painting                  | Epoch:2 | Val Acc: 0.5793
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.4872
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.5714
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.6040
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.1224
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.1795
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.3000
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_1/only_dcnet_wcon=0.01...
============ Train epoch 3 ============
cnt=[12, 7, 2, 4, 1, 1, ]
cnt=[12, 2, 7, 4, 1, 1, ]
 Site-Clipart                       | Train Loss: 1.3482 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 1.5266 | Train Acc: 0.5455
 Site-Clipart                       | Train Loss: 1.4649 | Train Acc: 0.7059
 Site-Clipart                       | Train Loss: 1.5966 | Train Acc: 0.6786
 Site-Clipart                       | Train Loss: 1.4452 | Train Acc: 0.7111
 Site-Clipart                       | Train Loss: 1.2650 | Train Acc: 0.7361
 Site-Clipart                       | Train Loss: 1.4326 | Train Acc: 0.7241
 Site-Clipart                       | Train Loss: 1.5823 | Train Acc: 0.5914
 Site-Clipart                       | Train Loss: 1.4614 | Train Acc: 0.6980
 Site-Clipart                       | Train Loss: 1.4758 | Train Acc: 0.6960
 Site-Real                          | Train Loss: 1.4737 | Train Acc: 0.7778
 Site-Real                          | Train Loss: 1.4470 | Train Acc: 0.8276
 Site-Real                          | Train Loss: 1.3939 | Train Acc: 0.8261
 Site-Real                          | Train Loss: 1.3169 | Train Acc: 0.7973
 Site-Real                          | Train Loss: 1.3221 | Train Acc: 0.8403
 Site-Real                          | Train Loss: 1.2928 | Train Acc: 0.8220
 Site-Real                          | Train Loss: 1.3595 | Train Acc: 0.8072
 Site-Painting                      | Train Loss: 1.5861 | Train Acc: 0.6792
 Site-Painting                      | Train Loss: 1.4998 | Train Acc: 0.6706
 Site-Painting                      | Train Loss: 1.5780 | Train Acc: 0.6324
 Site-Painting                      | Train Loss: 1.4173 | Train Acc: 0.7465
 Site-Sketch                        | Train Loss: 1.3958 | Train Acc: 0.6949
 Site-Sketch                        | Train Loss: 1.5198 | Train Acc: 0.6632
 Site-Sketch                        | Train Loss: 1.5053 | Train Acc: 0.6382
 Site-QuickDraw                     | Train Loss: 2.2304 | Train Acc: 0.1644
 Site-QuickDraw                     | Train Loss: 2.2541 | Train Acc: 0.1780
 Site-Infograph                     | Train Loss: 2.0850 | Train Acc: 0.3000
Average Train Accuracy: 0.6661
 Site-Clipart                       | Val  Loss: 1.2745 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 1.0314 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 1.4943 | Val  Acc: 0.8182
 Site-Clipart                       | Val  Loss: 1.3759 | Val  Acc: 0.7222
 Site-Clipart                       | Val  Loss: 1.4333 | Val  Acc: 0.7667
 Site-Clipart                       | Val  Loss: 1.4600 | Val  Acc: 0.6875
 Site-Clipart                       | Val  Loss: 1.4350 | Val  Acc: 0.7532
 Site-Clipart                       | Val  Loss: 1.4738 | Val  Acc: 0.7258
 Site-Clipart                       | Val  Loss: 1.4442 | Val  Acc: 0.7677
 Site-Clipart                       | Val  Loss: 1.4957 | Val  Acc: 0.6509
 Site-Real                          | Val  Loss: 1.0588 | Val  Acc: 0.9167
 Site-Real                          | Val  Loss: 1.3471 | Val  Acc: 0.7895
 Site-Real                          | Val  Loss: 1.2684 | Val  Acc: 0.8710
 Site-Real                          | Val  Loss: 1.3458 | Val  Acc: 0.8163
 Site-Real                          | Val  Loss: 1.3928 | Val  Acc: 0.7975
 Site-Real                          | Val  Loss: 1.2899 | Val  Acc: 0.8661
 Site-Real                          | Val  Loss: 1.3207 | Val  Acc: 0.8137
 Site-Painting                      | Val  Loss: 1.4440 | Val  Acc: 0.6857
 Site-Painting                      | Val  Loss: 1.4058 | Val  Acc: 0.7321
 Site-Painting                      | Val  Loss: 1.4411 | Val  Acc: 0.6667
 Site-Painting                      | Val  Loss: 1.5364 | Val  Acc: 0.6483
 Site-Sketch                        | Val  Loss: 1.6577 | Val  Acc: 0.5385
 Site-Sketch                        | Val  Loss: 1.5484 | Val  Acc: 0.6508
 Site-Sketch                        | Val  Loss: 1.5550 | Val  Acc: 0.6634
 Site-QuickDraw                     | Val  Loss: 2.2681 | Val  Acc: 0.1633
 Site-QuickDraw                     | Val  Loss: 2.2758 | Val  Acc: 0.2179
 Site-Infograph                     | Val  Loss: 1.9956 | Val  Acc: 0.3750
Average Valid Accuracy: 0.7076
 Best site-Clipart                   | Epoch:3 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:3 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8182
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7222
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7667
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6875
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7532
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7258
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7677
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6509
 Best site-Real                      | Epoch:3 | Val Acc: 0.9167
 Best site-Real                      | Epoch:3 | Val Acc: 0.7895
 Best site-Real                      | Epoch:3 | Val Acc: 0.8710
 Best site-Real                      | Epoch:3 | Val Acc: 0.8163
 Best site-Real                      | Epoch:3 | Val Acc: 0.7975
 Best site-Real                      | Epoch:3 | Val Acc: 0.8661
 Best site-Real                      | Epoch:3 | Val Acc: 0.8137
 Best site-Painting                  | Epoch:3 | Val Acc: 0.6857
 Best site-Painting                  | Epoch:3 | Val Acc: 0.7321
 Best site-Painting                  | Epoch:3 | Val Acc: 0.6667
 Best site-Painting                  | Epoch:3 | Val Acc: 0.6483
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.5385
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.6508
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.6634
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.1633
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.2179
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.3750
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_1/only_dcnet_wcon=0.01...
============ Train epoch 4 ============
cnt=[6, 2, 8, 5, 4, 2, ]
cnt=[3, 10, 1, 2, 6, 5, ]
 Site-Clipart                       | Train Loss: 1.1417 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 1.3394 | Train Acc: 0.6364
 Site-Clipart                       | Train Loss: 1.2641 | Train Acc: 0.6471
 Site-Clipart                       | Train Loss: 1.3989 | Train Acc: 0.6071
 Site-Clipart                       | Train Loss: 1.2983 | Train Acc: 0.7333
 Site-Clipart                       | Train Loss: 1.2490 | Train Acc: 0.8194
 Site-Clipart                       | Train Loss: 1.2550 | Train Acc: 0.7500
 Site-Clipart                       | Train Loss: 1.3907 | Train Acc: 0.6828
 Site-Clipart                       | Train Loss: 1.2783 | Train Acc: 0.7282
 Site-Clipart                       | Train Loss: 1.2784 | Train Acc: 0.7610
 Site-Real                          | Train Loss: 1.2891 | Train Acc: 0.7778
 Site-Real                          | Train Loss: 1.2250 | Train Acc: 0.8966
 Site-Real                          | Train Loss: 1.1847 | Train Acc: 0.8913
 Site-Real                          | Train Loss: 1.1264 | Train Acc: 0.8108
 Site-Real                          | Train Loss: 1.1238 | Train Acc: 0.8824
 Site-Real                          | Train Loss: 1.1042 | Train Acc: 0.8796
 Site-Real                          | Train Loss: 1.1325 | Train Acc: 0.8791
 Site-Painting                      | Train Loss: 1.3748 | Train Acc: 0.7736
 Site-Painting                      | Train Loss: 1.3120 | Train Acc: 0.7176
 Site-Painting                      | Train Loss: 1.2201 | Train Acc: 0.6985
 Site-Painting                      | Train Loss: 1.2256 | Train Acc: 0.7373
 Site-Sketch                        | Train Loss: 1.3381 | Train Acc: 0.6610
 Site-Sketch                        | Train Loss: 1.3188 | Train Acc: 0.7158
 Site-Sketch                        | Train Loss: 1.3520 | Train Acc: 0.6776
 Site-QuickDraw                     | Train Loss: 2.2132 | Train Acc: 0.1644
 Site-QuickDraw                     | Train Loss: 2.2450 | Train Acc: 0.2034
 Site-Infograph                     | Train Loss: 2.0552 | Train Acc: 0.3583
Average Train Accuracy: 0.7009
 Site-Clipart                       | Val  Loss: 0.9824 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.8848 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 1.2401 | Val  Acc: 0.8182
 Site-Clipart                       | Val  Loss: 1.2610 | Val  Acc: 0.7778
 Site-Clipart                       | Val  Loss: 1.2584 | Val  Acc: 0.7333
 Site-Clipart                       | Val  Loss: 1.2834 | Val  Acc: 0.7708
 Site-Clipart                       | Val  Loss: 1.2060 | Val  Acc: 0.8182
 Site-Clipart                       | Val  Loss: 1.2809 | Val  Acc: 0.7581
 Site-Clipart                       | Val  Loss: 1.2591 | Val  Acc: 0.7424
 Site-Clipart                       | Val  Loss: 1.3279 | Val  Acc: 0.7233
 Site-Real                          | Val  Loss: 0.8902 | Val  Acc: 0.9167
