===2023-06-27 05:39:20===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 6
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[157,472,157,472,157,472,157,472,157,472,157,472,
client_nums=[2,2,2,2,2,2,]
len_dataset=[2103,2103,2103,2103,2103,2103,]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart                       | Train Loss: 2.2573 | Train Acc: 0.1911
 Site-Painting                      | Train Loss: 2.1466 | Train Acc: 0.5159
 Site-Painting                      | Train Loss: 2.1651 | Train Acc: 0.5212
 Site-Sketch                        | Train Loss: 2.2043 | Train Acc: 0.4204
 Site-Sketch                        | Train Loss: 2.1875 | Train Acc: 0.4894
 Site-QuickDraw                     | Train Loss: 2.2801 | Train Acc: 0.1338
 Site-QuickDraw                     | Train Loss: 2.2707 | Train Acc: 0.1631
 Site-Infograph                     | Train Loss: 2.2608 | Train Acc: 0.1911
 Site-Infograph                     | Train Loss: 2.2501 | Train Acc: 0.2712
Average Train Accuracy: 0.4106
 Site-Clipart                       | Val  Loss: 2.1886 | Val  Acc: 0.5238
 Site-Clipart                       | Val  Loss: 2.1928 | Val  Acc: 0.4444
 Site-Real                          | Val  Loss: 2.1464 | Val  Acc: 0.6095
 Site-Real                          | Val  Loss: 2.1432 | Val  Acc: 0.6349
 Site-Painting                      | Val  Loss: 2.1581 | Val  Acc: 0.5524
 Site-Painting                      | Val  Loss: 2.1716 | Val  Acc: 0.4952
 Site-Sketch                        | Val  Loss: 2.1856 | Val  Acc: 0.4762
 Site-Sketch                        | Val  Loss: 2.1842 | Val  Acc: 0.4730
 Site-QuickDraw                     | Val  Loss: 2.2824 | Val  Acc: 0.1714
 Site-QuickDraw                     | Val  Loss: 2.2769 | Val  Acc: 0.1873
 Site-Infograph                     | Val  Loss: 2.2618 | Val  Acc: 0.1905
 Site-Infograph                     | Val  Loss: 2.2535 | Val  Acc: 0.2381
Average Valid Accuracy: 0.4164
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.5238
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.4444
 Best site-Real                      | Epoch:5 | Val Acc: 0.6095
 Best site-Real                      | Epoch:5 | Val Acc: 0.6349
 Best site-Painting                  | Epoch:5 | Val Acc: 0.5524
 Best site-Painting                  | Epoch:5 | Val Acc: 0.4952
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.4762
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.4730
 Best site-QuickDraw                 | Epoch:5 | Val Acc: 0.1714
 Best site-QuickDraw                 | Epoch:5 | Val Acc: 0.1873
 Best site-Infograph                 | Epoch:5 | Val Acc: 0.1905
 Best site-Infograph                 | Epoch:5 | Val Acc: 0.2381
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/term...
============ Train epoch 6 ============
 Site-Clipart                       | Train Loss: 2.1691 | Train Acc: 0.5032
 Site-Clipart                       | Train Loss: 2.1790 | Train Acc: 0.4788
 Site-Real                          | Train Loss: 2.1482 | Train Acc: 0.6178
 Site-Real                          | Train Loss: 2.1197 | Train Acc: 0.7182
 Site-Painting                      | Train Loss: 2.1389 | Train Acc: 0.6051
 Site-Painting                      | Train Loss: 2.1484 | Train Acc: 0.5784
 Site-Sketch                        | Train Loss: 2.1676 | Train Acc: 0.5350
 Site-Sketch                        | Train Loss: 2.1632 | Train Acc: 0.5297
 Site-QuickDraw                     | Train Loss: 2.2756 | Train Acc: 0.1274
 Site-QuickDraw                     | Train Loss: 2.2647 | Train Acc: 0.2034
 Site-Infograph                     | Train Loss: 2.2482 | Train Acc: 0.2484
 Site-Infograph                     | Train Loss: 2.2362 | Train Acc: 0.2754
Average Train Accuracy: 0.4517
 Site-Clipart                       | Val  Loss: 2.1788 | Val  Acc: 0.5143
 Site-Clipart                       | Val  Loss: 2.1750 | Val  Acc: 0.4794
 Site-Real                          | Val  Loss: 2.1215 | Val  Acc: 0.7048
 Site-Real                          | Val  Loss: 2.1184 | Val  Acc: 0.6921
 Site-Painting                      | Val  Loss: 2.1515 | Val  Acc: 0.5810
 Site-Painting                      | Val  Loss: 2.1503 | Val  Acc: 0.5841
 Site-Sketch                        | Val  Loss: 2.1730 | Val  Acc: 0.4667
 Site-Sketch                        | Val  Loss: 2.1681 | Val  Acc: 0.4889
 Site-QuickDraw                     | Val  Loss: 2.2761 | Val  Acc: 0.2190
 Site-QuickDraw                     | Val  Loss: 2.2649 | Val  Acc: 0.1905
 Site-Infograph                     | Val  Loss: 2.2443 | Val  Acc: 0.2857
 Site-Infograph                     | Val  Loss: 2.2471 | Val  Acc: 0.2603
Average Valid Accuracy: 0.4556
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.5143
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.4794
 Best site-Real                      | Epoch:6 | Val Acc: 0.7048
 Best site-Real                      | Epoch:6 | Val Acc: 0.6921
 Best site-Painting                  | Epoch:6 | Val Acc: 0.5810
 Best site-Painting                  | Epoch:6 | Val Acc: 0.5841
 Best site-Sketch                    | Epoch:6 | Val Acc: 0.4667
 Best site-Sketch                    | Epoch:6 | Val Acc: 0.4889
 Best site-QuickDraw                 | Epoch:6 | Val Acc: 0.2190
 Best site-QuickDraw                 | Epoch:6 | Val Acc: 0.1905
 Best site-Infograph                 | Epoch:6 | Val Acc: 0.2857
 Best site-Infograph                 | Epoch:6 | Val Acc: 0.2603
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/term...
============ Train epoch 7 ============
 Site-Clipart                       | Train Loss: 2.1503 | Train Acc: 0.5669
 Site-Clipart                       | Train Loss: 2.1649 | Train Acc: 0.4936
 Site-Real                          | Train Loss: 2.1210 | Train Acc: 0.6752
 Site-Real                          | Train Loss: 2.1068 | Train Acc: 0.7309
 Site-Painting                      | Train Loss: 2.1199 | Train Acc: 0.6115
 Site-Painting                      | Train Loss: 2.1284 | Train Acc: 0.6144
 Site-Sketch                        | Train Loss: 2.1641 | Train Acc: 0.5287
 Site-Sketch                        | Train Loss: 2.1538 | Train Acc: 0.5339
 Site-QuickDraw                     | Train Loss: 2.2723 | Train Acc: 0.1592
 Site-QuickDraw                     | Train Loss: 2.2591 | Train Acc: 0.1949
 Site-Infograph                     | Train Loss: 2.2375 | Train Acc: 0.2357
 Site-Infograph                     | Train Loss: 2.2279 | Train Acc: 0.3305
Average Train Accuracy: 0.4729
 Site-Clipart                       | Val  Loss: 2.1700 | Val  Acc: 0.5143
 Site-Clipart                       | Val  Loss: 2.1665 | Val  Acc: 0.5048
 Site-Real                          | Val  Loss: 2.1063 | Val  Acc: 0.6952
 Site-Real                          | Val  Loss: 2.0981 | Val  Acc: 0.7333
 Site-Painting                      | Val  Loss: 2.1212 | Val  Acc: 0.6000
 Site-Painting                      | Val  Loss: 2.1275 | Val  Acc: 0.6159
 Site-Sketch                        | Val  Loss: 2.1415 | Val  Acc: 0.6000
 Site-Sketch                        | Val  Loss: 2.1491 | Val  Acc: 0.5619
 Site-QuickDraw                     | Val  Loss: 2.2608 | Val  Acc: 0.2000
 Site-QuickDraw                     | Val  Loss: 2.2608 | Val  Acc: 0.2159
 Site-Infograph                     | Val  Loss: 2.2398 | Val  Acc: 0.2286
 Site-Infograph                     | Val  Loss: 2.2385 | Val  Acc: 0.2794
Average Valid Accuracy: 0.4791
 Best site-Clipart                   | Epoch:7 | Val Acc: 0.5143
 Best site-Clipart                   | Epoch:7 | Val Acc: 0.5048
 Best site-Real                      | Epoch:7 | Val Acc: 0.6952
 Best site-Real                      | Epoch:7 | Val Acc: 0.7333
 Best site-Painting                  | Epoch:7 | Val Acc: 0.6000
 Best site-Painting                  | Epoch:7 | Val Acc: 0.6159
 Best site-Sketch                    | Epoch:7 | Val Acc: 0.6000
 Best site-Sketch                    | Epoch:7 | Val Acc: 0.5619
 Best site-QuickDraw                 | Epoch:7 | Val Acc: 0.2000
 Best site-QuickDraw                 | Epoch:7 | Val Acc: 0.2159
 Best site-Infograph                 | Epoch:7 | Val Acc: 0.2286
 Best site-Infograph                 | Epoch:7 | Val Acc: 0.2794
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/term...
============ Train epoch 8 ============
 Site-Clipart                       | Train Loss: 2.1422 | Train Acc: 0.5732
 Site-Clipart                       | Train Loss: 2.1486 | Train Acc: 0.5487
 Site-Real                          | Train Loss: 2.1051 | Train Acc: 0.7006
 Site-Real                          | Train Loss: 2.0797 | Train Acc: 0.7733
 Site-Painting                      | Train Loss: 2.0790 | Train Acc: 0.6688
 Site-Painting                      | Train Loss: 2.1041 | Train Acc: 0.6271
 Site-Sketch                        | Train Loss: 2.1393 | Train Acc: 0.5605
 Site-Sketch                        | Train Loss: 2.1342 | Train Acc: 0.5614
 Site-QuickDraw                     | Train Loss: 2.2660 | Train Acc: 0.1911
 Site-QuickDraw                     | Train Loss: 2.2579 | Train Acc: 0.2097
 Site-Infograph                     | Train Loss: 2.2303 | Train Acc: 0.2803
 Site-Infograph                     | Train Loss: 2.2287 | Train Acc: 0.2945
Average Train Accuracy: 0.4991
 Site-Clipart                       | Val  Loss: 2.1451 | Val  Acc: 0.5714
 Site-Clipart                       | Val  Loss: 2.1471 | Val  Acc: 0.5365
 Site-Real                          | Val  Loss: 2.0850 | Val  Acc: 0.7524
 Site-Real                          | Val  Loss: 2.0781 | Val  Acc: 0.7333
 Site-Painting                      | Val  Loss: 2.1035 | Val  Acc: 0.6190
 Site-Painting                      | Val  Loss: 2.1118 | Val  Acc: 0.6508
 Site-Sketch                        | Val  Loss: 2.1357 | Val  Acc: 0.5429
 Site-Sketch                        | Val  Loss: 2.1355 | Val  Acc: 0.5492
 Site-QuickDraw                     | Val  Loss: 2.2634 | Val  Acc: 0.2286
 Site-QuickDraw                     | Val  Loss: 2.2607 | Val  Acc: 0.1810
 Site-Infograph                     | Val  Loss: 2.2313 | Val  Acc: 0.3143
 Site-Infograph                     | Val  Loss: 2.2294 | Val  Acc: 0.3048
Average Valid Accuracy: 0.4987
 Best site-Clipart                   | Epoch:8 | Val Acc: 0.5714
 Best site-Clipart                   | Epoch:8 | Val Acc: 0.5365
 Best site-Real                      | Epoch:8 | Val Acc: 0.7524
 Best site-Real                      | Epoch:8 | Val Acc: 0.7333
 Best site-Painting                  | Epoch:8 | Val Acc: 0.6190
 Best site-Painting                  | Epoch:8 | Val Acc: 0.6508
 Best site-Sketch                    | Epoch:8 | Val Acc: 0.5429
 Best site-Sketch                    | Epoch:8 | Val Acc: 0.5492
 Best site-QuickDraw                 | Epoch:8 | Val Acc: 0.2286
 Best site-QuickDraw                 | Epoch:8 | Val Acc: 0.1810
 Best site-Infograph                 | Epoch:8 | Val Acc: 0.3143
 Best site-Infograph                 | Epoch:8 | Val Acc: 0.3048
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_1/term...
============ Train epoch 9 ============
 Site-Clipart                       | Train Loss: 2.1186 | Train Acc: 0.5732
 Site-Clipart                       | Train Loss: 2.1274 | Train Acc: 0.5657
 Site-Real                          | Train Loss: 2.0816 | Train Acc: 0.7325
 Site-Real                          | Train Loss: 2.0585 | Train Acc: 0.7839
 Site-Painting                      | Train Loss: 2.0738 | Train Acc: 0.6624
 Site-Painting                      | Train Loss: 2.0936 | Train Acc: 0.6419
 Site-Sketch                        | Train Loss: 2.1186 | Train Acc: 0.5478
 Site-Sketch                        | Train Loss: 2.1217 | Train Acc: 0.5975
 Site-QuickDraw                     | Train Loss: 2.2634 | Train Acc: 0.2166
 Site-QuickDraw                     | Train Loss: 2.2518 | Train Acc: 0.2267
 Site-Infograph                     | Train Loss: 2.2182 | Train Acc: 0.3248
 Site-Infograph                     | Train Loss: 2.2162 | Train Acc: 0.3411
Average Train Accuracy: 0.5178
 Site-Clipart                       | Val  Loss: 2.1323 | Val  Acc: 0.5810
 Site-Clipart                       | Val  Loss: 2.1335 | Val  Acc: 0.5810
 Site-Real                          | Val  Loss: 2.0621 | Val  Acc: 0.7333
 Site-Real                          | Val  Loss: 2.0549 | Val  Acc: 0.7714
 Site-Painting                      | Val  Loss: 2.0762 | Val  Acc: 0.7333
 Site-Painting                      | Val  Loss: 2.0913 | Val  Acc: 0.6508
 Site-Sketch                        | Val  Loss: 2.1061 | Val  Acc: 0.6381
 Site-Sketch                        | Val  Loss: 2.1225 | Val  Acc: 0.5841
 Site-QuickDraw                     | Val  Loss: 2.2596 | Val  Acc: 0.2476
 Site-QuickDraw                     | Val  Loss: 2.2531 | Val  Acc: 0.2349
 Site-Infograph                     | Val  Loss: 2.2277 | Val  Acc: 0.3429
 Site-Infograph                     | Val  Loss: 2.2250 | Val  Acc: 0.3206
Average Valid Accuracy: 0.5349
 Best site-Clipart                   | Epoch:9 | Val Acc: 0.5810
 Best site-Clipart                   | Epoch:9 | Val Acc: 0.5810
 Best site-Real                      | Epoch:9 | Val Acc: 0.7333
 Best site-Real                      | Epoch:9 | Val Acc: 0.7714
 Best site-Painting                  | Epoch:9 | Val Acc: 0.7333
 Best site-Painting                  | Epoch:9 | Val Acc: 0.6508
 Best site-Sketch                    | Epoch:9 | Val Acc: 0.6381
 Best site-Sketch                    | Epoch:9 | Val Acc: 0.5841
 Best site-QuickDraw                 | Epoch:9 | Val Acc: 0.2476
 Best site-QuickDraw                 | Epoch:9 | Val Acc: 0.2349
 Best site-Infograph                 | Epoch:9 | Val Acc: 0.3429
