===2023-07-29 14:51:05===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 6
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[157,472,157,472,157,472,157,472,157,472,157,472,
client_nums=[2,2,2,2,2,2,]
len_dataset=[2103,2103,2103,2103,2103,2103,]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart                       | Train Loss: 2.1457 | Train Acc: 0.5096
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.4095
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.4508
 Best site-Real                      | Epoch:0 | Val Acc: 0.6286
 Best site-Real                      | Epoch:0 | Val Acc: 0.6603
 Best site-Painting                  | Epoch:0 | Val Acc: 0.6667
 Best site-Painting                  | Epoch:0 | Val Acc: 0.5365
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.4476
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.4317
 Best site-QuickDraw                 | Epoch:0 | Val Acc: 0.1714
 Best site-QuickDraw                 | Epoch:0 | Val Acc: 0.2127
 Best site-Infograph                 | Epoch:0 | Val Acc: 0.2476
 Best site-Infograph                 | Epoch:0 | Val Acc: 0.2730
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/fedmix...
============ Train epoch 1 ============
 Site-Clipart                       | Train Loss: 2.0401 | Train Acc: 0.6624
 Site-Clipart                       | Train Loss: 2.0490 | Train Acc: 0.6335
 Site-Real                          | Train Loss: 1.9962 | Train Acc: 0.7898
 Site-Real                          | Train Loss: 1.9637 | Train Acc: 0.8559
 Site-Painting                      | Train Loss: 2.0060 | Train Acc: 0.7325
 Site-Painting                      | Train Loss: 2.0016 | Train Acc: 0.7161
 Site-Sketch                        | Train Loss: 2.0466 | Train Acc: 0.6115
 Site-Sketch                        | Train Loss: 2.0444 | Train Acc: 0.6186
 Site-QuickDraw                     | Train Loss: 2.2097 | Train Acc: 0.3248
 Site-QuickDraw                     | Train Loss: 2.2163 | Train Acc: 0.3008
 Site-Infograph                     | Train Loss: 2.2033 | Train Acc: 0.3376
 Site-Infograph                     | Train Loss: 2.1719 | Train Acc: 0.3708
Average Train Accuracy: 0.5795
 Site-Clipart                       | Val  Loss: 2.0529 | Val  Acc: 0.6095
 Site-Clipart                       | Val  Loss: 2.0538 | Val  Acc: 0.6095
 Site-Real                          | Val  Loss: 1.9669 | Val  Acc: 0.8000
 Site-Real                          | Val  Loss: 1.9633 | Val  Acc: 0.8349
 Site-Painting                      | Val  Loss: 1.9620 | Val  Acc: 0.7714
 Site-Painting                      | Val  Loss: 2.0025 | Val  Acc: 0.7270
 Site-Sketch                        | Val  Loss: 2.0478 | Val  Acc: 0.6381
 Site-Sketch                        | Val  Loss: 2.0412 | Val  Acc: 0.6254
 Site-QuickDraw                     | Val  Loss: 2.2181 | Val  Acc: 0.3048
 Site-QuickDraw                     | Val  Loss: 2.2137 | Val  Acc: 0.2698
 Site-Infograph                     | Val  Loss: 2.2113 | Val  Acc: 0.3333
 Site-Infograph                     | Val  Loss: 2.1788 | Val  Acc: 0.3683
Average Valid Accuracy: 0.5743
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6095
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6095
 Best site-Real                      | Epoch:1 | Val Acc: 0.8000
 Best site-Real                      | Epoch:1 | Val Acc: 0.8349
 Best site-Painting                  | Epoch:1 | Val Acc: 0.7714
 Best site-Painting                  | Epoch:1 | Val Acc: 0.7270
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.6381
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.6254
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.3048
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.2698
 Best site-Infograph                 | Epoch:1 | Val Acc: 0.3333
 Best site-Infograph                 | Epoch:1 | Val Acc: 0.3683
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/fedmix...
============ Train epoch 2 ============
 Site-Clipart                       | Train Loss: 1.9154 | Train Acc: 0.7516
 Site-Clipart                       | Train Loss: 1.9252 | Train Acc: 0.6907
 Site-Real                          | Train Loss: 1.8463 | Train Acc: 0.8408
 Site-Real                          | Train Loss: 1.7959 | Train Acc: 0.8941
 Site-Painting                      | Train Loss: 1.8708 | Train Acc: 0.7452
 Site-Painting                      | Train Loss: 1.8544 | Train Acc: 0.7818
 Site-Sketch                        | Train Loss: 1.9098 | Train Acc: 0.6497
 Site-Sketch                        | Train Loss: 1.9140 | Train Acc: 0.6780
 Site-QuickDraw                     | Train Loss: 2.1638 | Train Acc: 0.3503
 Site-QuickDraw                     | Train Loss: 2.1665 | Train Acc: 0.3559
 Site-Infograph                     | Train Loss: 2.1543 | Train Acc: 0.4013
 Site-Infograph                     | Train Loss: 2.1127 | Train Acc: 0.4089
Average Train Accuracy: 0.6290
 Site-Clipart                       | Val  Loss: 1.9447 | Val  Acc: 0.7048
 Site-Clipart                       | Val  Loss: 1.9282 | Val  Acc: 0.6794
 Site-Real                          | Val  Loss: 1.7902 | Val  Acc: 0.8762
 Site-Real                          | Val  Loss: 1.8087 | Val  Acc: 0.8508
 Site-Painting                      | Val  Loss: 1.7986 | Val  Acc: 0.8381
 Site-Painting                      | Val  Loss: 1.8584 | Val  Acc: 0.7841
 Site-Sketch                        | Val  Loss: 1.9225 | Val  Acc: 0.6476
 Site-Sketch                        | Val  Loss: 1.9123 | Val  Acc: 0.7016
 Site-QuickDraw                     | Val  Loss: 2.1742 | Val  Acc: 0.3333
 Site-QuickDraw                     | Val  Loss: 2.1677 | Val  Acc: 0.3587
 Site-Infograph                     | Val  Loss: 2.1620 | Val  Acc: 0.3429
 Site-Infograph                     | Val  Loss: 2.1323 | Val  Acc: 0.3714
Average Valid Accuracy: 0.6241
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7048
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6794
 Best site-Real                      | Epoch:2 | Val Acc: 0.8762
 Best site-Real                      | Epoch:2 | Val Acc: 0.8508
 Best site-Painting                  | Epoch:2 | Val Acc: 0.8381
 Best site-Painting                  | Epoch:2 | Val Acc: 0.7841
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.6476
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.7016
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.3333
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.3587
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.3429
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.3714
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/fedmix...
============ Train epoch 3 ============
 Site-Clipart                       | Train Loss: 1.8164 | Train Acc: 0.7580
 Site-Clipart                       | Train Loss: 1.8078 | Train Acc: 0.7373
 Site-Real                          | Train Loss: 1.6831 | Train Acc: 0.8535
 Site-Real                          | Train Loss: 1.6341 | Train Acc: 0.9216
 Site-Painting                      | Train Loss: 1.7480 | Train Acc: 0.7834
 Site-Painting                      | Train Loss: 1.7417 | Train Acc: 0.8030
 Site-Sketch                        | Train Loss: 1.7942 | Train Acc: 0.6688
 Site-Sketch                        | Train Loss: 1.7890 | Train Acc: 0.7203
 Site-QuickDraw                     | Train Loss: 2.1280 | Train Acc: 0.3885
 Site-QuickDraw                     | Train Loss: 2.1243 | Train Acc: 0.3750
 Site-Infograph                     | Train Loss: 2.1070 | Train Acc: 0.4013
 Site-Infograph                     | Train Loss: 2.0600 | Train Acc: 0.4195
Average Train Accuracy: 0.6525
 Site-Clipart                       | Val  Loss: 1.8391 | Val  Acc: 0.7048
 Site-Clipart                       | Val  Loss: 1.8170 | Val  Acc: 0.7238
 Site-Real                          | Val  Loss: 1.6354 | Val  Acc: 0.9238
 Site-Real                          | Val  Loss: 1.6460 | Val  Acc: 0.9016
 Site-Painting                      | Val  Loss: 1.6681 | Val  Acc: 0.8190
 Site-Painting                      | Val  Loss: 1.7213 | Val  Acc: 0.7905
 Site-Sketch                        | Val  Loss: 1.7868 | Val  Acc: 0.7143
 Site-Sketch                        | Val  Loss: 1.7868 | Val  Acc: 0.7143
 Site-QuickDraw                     | Val  Loss: 2.1202 | Val  Acc: 0.3429
 Site-QuickDraw                     | Val  Loss: 2.1205 | Val  Acc: 0.4190
 Site-Infograph                     | Val  Loss: 2.1240 | Val  Acc: 0.3429
 Site-Infograph                     | Val  Loss: 2.0732 | Val  Acc: 0.4000
Average Valid Accuracy: 0.6497
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7048
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7238
 Best site-Real                      | Epoch:3 | Val Acc: 0.9238
 Best site-Real                      | Epoch:3 | Val Acc: 0.9016
 Best site-Painting                  | Epoch:3 | Val Acc: 0.8190
 Best site-Painting                  | Epoch:3 | Val Acc: 0.7905
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.7143
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.7143
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.3429
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.4190
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.3429
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.4000
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/fedmix...
============ Train epoch 4 ============
 Site-Clipart                       | Train Loss: 1.6870 | Train Acc: 0.7962
 Site-Clipart                       | Train Loss: 1.7049 | Train Acc: 0.7648
 Site-Real                          | Train Loss: 1.5487 | Train Acc: 0.8917
 Site-Real                          | Train Loss: 1.4922 | Train Acc: 0.9407
 Site-Painting                      | Train Loss: 1.6095 | Train Acc: 0.8025
 Site-Painting                      | Train Loss: 1.6169 | Train Acc: 0.8157
 Site-Sketch                        | Train Loss: 1.6791 | Train Acc: 0.6943
 Site-Sketch                        | Train Loss: 1.6646 | Train Acc: 0.7288
 Site-QuickDraw                     | Train Loss: 2.0828 | Train Acc: 0.4395
 Site-QuickDraw                     | Train Loss: 2.0836 | Train Acc: 0.4364
 Site-Infograph                     | Train Loss: 2.0628 | Train Acc: 0.4395
 Site-Infograph                     | Train Loss: 2.0142 | Train Acc: 0.4597
Average Train Accuracy: 0.6842
 Site-Clipart                       | Val  Loss: 1.7247 | Val  Acc: 0.6952
 Site-Clipart                       | Val  Loss: 1.7177 | Val  Acc: 0.7333
 Site-Real                          | Val  Loss: 1.5092 | Val  Acc: 0.9333
 Site-Real                          | Val  Loss: 1.5107 | Val  Acc: 0.9206
 Site-Painting                      | Val  Loss: 1.5436 | Val  Acc: 0.8762
 Site-Painting                      | Val  Loss: 1.6138 | Val  Acc: 0.7968
 Site-Sketch                        | Val  Loss: 1.6815 | Val  Acc: 0.7429
 Site-Sketch                        | Val  Loss: 1.6700 | Val  Acc: 0.7429
 Site-QuickDraw                     | Val  Loss: 2.0849 | Val  Acc: 0.4286
 Site-QuickDraw                     | Val  Loss: 2.0796 | Val  Acc: 0.4381
 Site-Infograph                     | Val  Loss: 2.0656 | Val  Acc: 0.3810
 Site-Infograph                     | Val  Loss: 2.0275 | Val  Acc: 0.4349
Average Valid Accuracy: 0.6770
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.6952
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.7333
 Best site-Real                      | Epoch:4 | Val Acc: 0.9333
 Best site-Real                      | Epoch:4 | Val Acc: 0.9206
 Best site-Painting                  | Epoch:4 | Val Acc: 0.8762
 Best site-Painting                  | Epoch:4 | Val Acc: 0.7968
 Best site-Sketch                    | Epoch:4 | Val Acc: 0.7429
 Best site-Sketch                    | Epoch:4 | Val Acc: 0.7429
 Best site-QuickDraw                 | Epoch:4 | Val Acc: 0.4286
 Best site-QuickDraw                 | Epoch:4 | Val Acc: 0.4381
 Best site-Infograph                 | Epoch:4 | Val Acc: 0.3810
 Best site-Infograph                 | Epoch:4 | Val Acc: 0.4349
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/fedmix...
============ Train epoch 5 ============
 Site-Clipart                       | Train Loss: 1.5881 | Train Acc: 0.8217
 Site-Clipart                       | Train Loss: 1.5908 | Train Acc: 0.7712
 Site-Real                          | Train Loss: 1.4337 | Train Acc: 0.9108
 Site-Real                          | Train Loss: 1.3721 | Train Acc: 0.9470
 Site-Painting                      | Train Loss: 1.4904 | Train Acc: 0.8153
 Site-Painting                      | Train Loss: 1.4945 | Train Acc: 0.8347
 Site-Sketch                        | Train Loss: 1.5693 | Train Acc: 0.6752
 Site-Sketch                        | Train Loss: 1.5687 | Train Acc: 0.7542
 Site-QuickDraw                     | Train Loss: 2.0517 | Train Acc: 0.4204
 Site-QuickDraw                     | Train Loss: 2.0496 | Train Acc: 0.4449
 Site-Infograph                     | Train Loss: 2.0112 | Train Acc: 0.4586
 Site-Infograph                     | Train Loss: 1.9529 | Train Acc: 0.4619
Average Train Accuracy: 0.6930
 Site-Clipart                       | Val  Loss: 1.6099 | Val  Acc: 0.8000
 Site-Clipart                       | Val  Loss: 1.6251 | Val  Acc: 0.7492
 Site-Real                          | Val  Loss: 1.3759 | Val  Acc: 0.9429
 Site-Real                          | Val  Loss: 1.3821 | Val  Acc: 0.9333
 Site-Painting                      | Val  Loss: 1.4211 | Val  Acc: 0.8762
 Site-Painting                      | Val  Loss: 1.4856 | Val  Acc: 0.8508
 Site-Sketch                        | Val  Loss: 1.5753 | Val  Acc: 0.7333
 Site-Sketch                        | Val  Loss: 1.5910 | Val  Acc: 0.7175
 Site-QuickDraw                     | Val  Loss: 2.0475 | Val  Acc: 0.4190
 Site-QuickDraw                     | Val  Loss: 2.0425 | Val  Acc: 0.4381
 Site-Infograph                     | Val  Loss: 2.0540 | Val  Acc: 0.4000
 Site-Infograph                     | Val  Loss: 1.9799 | Val  Acc: 0.4222
Average Valid Accuracy: 0.6902
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.8000
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.7492
 Best site-Real                      | Epoch:5 | Val Acc: 0.9429
 Best site-Real                      | Epoch:5 | Val Acc: 0.9333
 Best site-Painting                  | Epoch:5 | Val Acc: 0.8762
 Best site-Painting                  | Epoch:5 | Val Acc: 0.8508
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.7333
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.7175
 Best site-QuickDraw                 | Epoch:5 | Val Acc: 0.4190
 Best site-QuickDraw                 | Epoch:5 | Val Acc: 0.4381
 Best site-Infograph                 | Epoch:5 | Val Acc: 0.4000
 Best site-Infograph                 | Epoch:5 | Val Acc: 0.4222
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/fedmix...
============ Train epoch 6 ============
 Site-Clipart                       | Train Loss: 1.5105 | Train Acc: 0.8089
 Site-Clipart                       | Train Loss: 1.5134 | Train Acc: 0.7691
 Site-Real                          | Train Loss: 1.3134 | Train Acc: 0.9108
 Site-Real                          | Train Loss: 1.2355 | Train Acc: 0.9576
 Site-Painting                      | Train Loss: 1.4232 | Train Acc: 0.8280
 Site-Painting                      | Train Loss: 1.4046 | Train Acc: 0.8411
 Site-Sketch                        | Train Loss: 1.5218 | Train Acc: 0.7261
 Site-Sketch                        | Train Loss: 1.4728 | Train Acc: 0.7436
 Site-QuickDraw                     | Train Loss: 1.9957 | Train Acc: 0.4331
 Site-QuickDraw                     | Train Loss: 2.0026 | Train Acc: 0.4576
 Site-Infograph                     | Train Loss: 1.9837 | Train Acc: 0.4777
 Site-Infograph                     | Train Loss: 1.9104 | Train Acc: 0.4703
Average Train Accuracy: 0.7020
 Site-Clipart                       | Val  Loss: 1.5380 | Val  Acc: 0.7714
 Site-Clipart                       | Val  Loss: 1.5212 | Val  Acc: 0.7619
 Site-Real                          | Val  Loss: 1.2506 | Val  Acc: 0.9429
 Site-Real                          | Val  Loss: 1.2466 | Val  Acc: 0.9492
 Site-Painting                      | Val  Loss: 1.2755 | Val  Acc: 0.8857
 Site-Painting                      | Val  Loss: 1.3913 | Val  Acc: 0.8381
 Site-Sketch                        | Val  Loss: 1.4889 | Val  Acc: 0.7524
 Site-Sketch                        | Val  Loss: 1.4540 | Val  Acc: 0.7841
 Site-QuickDraw                     | Val  Loss: 2.0250 | Val  Acc: 0.4286
 Site-QuickDraw                     | Val  Loss: 1.9923 | Val  Acc: 0.5111
 Site-Infograph                     | Val  Loss: 1.9991 | Val  Acc: 0.3810
 Site-Infograph                     | Val  Loss: 1.9164 | Val  Acc: 0.4571
Average Valid Accuracy: 0.7053
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.7714
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.7619
 Best site-Real                      | Epoch:6 | Val Acc: 0.9429
 Best site-Real                      | Epoch:6 | Val Acc: 0.9492
 Best site-Painting                  | Epoch:6 | Val Acc: 0.8857
 Best site-Painting                  | Epoch:6 | Val Acc: 0.8381
 Best site-Sketch                    | Epoch:6 | Val Acc: 0.7524
 Best site-Sketch                    | Epoch:6 | Val Acc: 0.7841
 Best site-QuickDraw                 | Epoch:6 | Val Acc: 0.4286
 Best site-QuickDraw                 | Epoch:6 | Val Acc: 0.5111
 Best site-Infograph                 | Epoch:6 | Val Acc: 0.3810
 Best site-Infograph                 | Epoch:6 | Val Acc: 0.4571
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/fedmix...
============ Train epoch 7 ============
 Site-Clipart                       | Train Loss: 1.4113 | Train Acc: 0.8153
 Site-Clipart                       | Train Loss: 1.4068 | Train Acc: 0.8051
 Site-Real                          | Train Loss: 1.2232 | Train Acc: 0.9108
 Site-Real                          | Train Loss: 1.1217 | Train Acc: 0.9449
 Site-Painting                      | Train Loss: 1.3109 | Train Acc: 0.8280
 Site-Painting                      | Train Loss: 1.2924 | Train Acc: 0.8347
 Site-Sketch                        | Train Loss: 1.3835 | Train Acc: 0.7261
 Site-Sketch                        | Train Loss: 1.3817 | Train Acc: 0.7436
 Site-QuickDraw                     | Train Loss: 1.9606 | Train Acc: 0.5096
 Site-QuickDraw                     | Train Loss: 1.9682 | Train Acc: 0.5064
 Site-Infograph                     | Train Loss: 1.8983 | Train Acc: 0.5032
 Site-Infograph                     | Train Loss: 1.8769 | Train Acc: 0.4619
Average Train Accuracy: 0.7158
 Site-Clipart                       | Val  Loss: 1.4453 | Val  Acc: 0.7619
 Site-Clipart                       | Val  Loss: 1.4280 | Val  Acc: 0.7841
 Site-Real                          | Val  Loss: 1.1393 | Val  Acc: 0.9429
 Site-Real                          | Val  Loss: 1.1377 | Val  Acc: 0.9397
 Site-Painting                      | Val  Loss: 1.2142 | Val  Acc: 0.8857
 Site-Painting                      | Val  Loss: 1.2953 | Val  Acc: 0.8413
 Site-Sketch                        | Val  Loss: 1.3590 | Val  Acc: 0.7714
 Site-Sketch                        | Val  Loss: 1.3831 | Val  Acc: 0.7651
 Site-QuickDraw                     | Val  Loss: 1.9793 | Val  Acc: 0.4667
 Site-QuickDraw                     | Val  Loss: 1.9567 | Val  Acc: 0.5079
 Site-Infograph                     | Val  Loss: 1.9680 | Val  Acc: 0.3714
 Site-Infograph                     | Val  Loss: 1.9012 | Val  Acc: 0.4603
Average Valid Accuracy: 0.7082
 Best site-Clipart                   | Epoch:7 | Val Acc: 0.7619
 Best site-Clipart                   | Epoch:7 | Val Acc: 0.7841
 Best site-Real                      | Epoch:7 | Val Acc: 0.9429
 Best site-Real                      | Epoch:7 | Val Acc: 0.9397
 Best site-Painting                  | Epoch:7 | Val Acc: 0.8857
 Best site-Painting                  | Epoch:7 | Val Acc: 0.8413
 Best site-Sketch                    | Epoch:7 | Val Acc: 0.7714
 Best site-Sketch                    | Epoch:7 | Val Acc: 0.7651
 Best site-QuickDraw                 | Epoch:7 | Val Acc: 0.4667
 Best site-QuickDraw                 | Epoch:7 | Val Acc: 0.5079
 Best site-Infograph                 | Epoch:7 | Val Acc: 0.3714
 Best site-Infograph                 | Epoch:7 | Val Acc: 0.4603
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/fedmix...
============ Train epoch 8 ============
 Site-Clipart                       | Train Loss: 1.3211 | Train Acc: 0.8535
 Site-Clipart                       | Train Loss: 1.3147 | Train Acc: 0.8263
 Site-Real                          | Train Loss: 1.0956 | Train Acc: 0.9108
 Site-Real                          | Train Loss: 1.0263 | Train Acc: 0.9492
 Site-Painting                      | Train Loss: 1.2132 | Train Acc: 0.8344
 Site-Painting                      | Train Loss: 1.2126 | Train Acc: 0.8369
 Site-Sketch                        | Train Loss: 1.3415 | Train Acc: 0.7389
 Site-Sketch                        | Train Loss: 1.2867 | Train Acc: 0.7669
 Site-QuickDraw                     | Train Loss: 1.9125 | Train Acc: 0.5350
 Site-QuickDraw                     | Train Loss: 1.9211 | Train Acc: 0.5466
 Site-Infograph                     | Train Loss: 1.8931 | Train Acc: 0.4777
 Site-Infograph                     | Train Loss: 1.8253 | Train Acc: 0.5106
Average Train Accuracy: 0.7322
 Site-Clipart                       | Val  Loss: 1.3495 | Val  Acc: 0.8000
 Site-Clipart                       | Val  Loss: 1.3633 | Val  Acc: 0.7810
 Site-Real                          | Val  Loss: 1.0570 | Val  Acc: 0.9429
 Site-Real                          | Val  Loss: 1.0419 | Val  Acc: 0.9524
 Site-Painting                      | Val  Loss: 1.1209 | Val  Acc: 0.8952
 Site-Painting                      | Val  Loss: 1.2054 | Val  Acc: 0.8603
 Site-Sketch                        | Val  Loss: 1.2737 | Val  Acc: 0.7714
 Site-Sketch                        | Val  Loss: 1.2909 | Val  Acc: 0.7810
 Site-QuickDraw                     | Val  Loss: 1.9399 | Val  Acc: 0.4667
 Site-QuickDraw                     | Val  Loss: 1.9177 | Val  Acc: 0.5238
 Site-Infograph                     | Val  Loss: 1.9141 | Val  Acc: 0.4190
 Site-Infograph                     | Val  Loss: 1.8602 | Val  Acc: 0.4540
Average Valid Accuracy: 0.7206
 Best site-Clipart                   | Epoch:8 | Val Acc: 0.8000
 Best site-Clipart                   | Epoch:8 | Val Acc: 0.7810
 Best site-Real                      | Epoch:8 | Val Acc: 0.9429
 Best site-Real                      | Epoch:8 | Val Acc: 0.9524
 Best site-Painting                  | Epoch:8 | Val Acc: 0.8952
 Best site-Painting                  | Epoch:8 | Val Acc: 0.8603
 Best site-Sketch                    | Epoch:8 | Val Acc: 0.7714
 Best site-Sketch                    | Epoch:8 | Val Acc: 0.7810
 Best site-QuickDraw                 | Epoch:8 | Val Acc: 0.4667
 Best site-QuickDraw                 | Epoch:8 | Val Acc: 0.5238
 Best site-Infograph                 | Epoch:8 | Val Acc: 0.4190
 Best site-Infograph                 | Epoch:8 | Val Acc: 0.4540
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_0/fedmix...
============ Train epoch 9 ============
 Site-Clipart                       | Train Loss: 1.2935 | Train Acc: 0.8280
 Site-Clipart                       | Train Loss: 1.2789 | Train Acc: 0.8157
 Site-Real                          | Train Loss: 1.0298 | Train Acc: 0.9108
 Site-Real                          | Train Loss: 0.9423 | Train Acc: 0.9513
 Site-Painting                      | Train Loss: 1.1502 | Train Acc: 0.8153
 Site-Painting                      | Train Loss: 1.1178 | Train Acc: 0.8623
 Site-Sketch                        | Train Loss: 1.2614 | Train Acc: 0.7006
 Site-Sketch                        | Train Loss: 1.2691 | Train Acc: 0.7542
 Site-QuickDraw                     | Train Loss: 1.8863 | Train Acc: 0.5159
 Site-QuickDraw                     | Train Loss: 1.8753 | Train Acc: 0.5466
 Site-Infograph                     | Train Loss: 1.8161 | Train Acc: 0.4904
 Site-Infograph                     | Train Loss: 1.7963 | Train Acc: 0.5169
Average Train Accuracy: 0.7257
 Site-Clipart                       | Val  Loss: 1.2976 | Val  Acc: 0.7714
 Site-Clipart                       | Val  Loss: 1.2783 | Val  Acc: 0.7968
 Site-Real                          | Val  Loss: 0.9581 | Val  Acc: 0.9429
 Site-Real                          | Val  Loss: 0.9601 | Val  Acc: 0.9619
 Site-Painting                      | Val  Loss: 1.0413 | Val  Acc: 0.8667
 Site-Painting                      | Val  Loss: 1.1169 | Val  Acc: 0.8762
 Site-Sketch                        | Val  Loss: 1.2286 | Val  Acc: 0.7429
 Site-Sketch                        | Val  Loss: 1.2217 | Val  Acc: 0.7968
 Site-QuickDraw                     | Val  Loss: 1.9006 | Val  Acc: 0.4857
 Site-QuickDraw                     | Val  Loss: 1.8851 | Val  Acc: 0.5556
 Site-Infograph                     | Val  Loss: 1.9185 | Val  Acc: 0.3905
 Site-Infograph                     | Val  Loss: 1.8209 | Val  Acc: 0.4635
Average Valid Accuracy: 0.7209
 Best site-Clipart                   | Epoch:9 | Val Acc: 0.7714
 Best site-Clipart                   | Epoch:9 | Val Acc: 0.7968
 Best site-Real                      | Epoch:9 | Val Acc: 0.9429
 Best site-Real                      | Epoch:9 | Val Acc: 0.9619
 Best site-Painting                  | Epoch:9 | Val Acc: 0.8667
 Best site-Painting                  | Epoch:9 | Val Acc: 0.8762
 Best site-Sketch                    | Epoch:9 | Val Acc: 0.7429
 Best site-Sketch                    | Epoch:9 | Val Acc: 0.7968
 Best site-QuickDraw                 | Epoch:9 | Val Acc: 0.4857
 Best site-QuickDraw                 | Epoch:9 | Val Acc: 0.5556
