===2023-07-26 17:11:37===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 6
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,11,17,28,45,72,116,186,298,477,18,29,46,74,119,191,306,53,85,136,217,59,95,152,73,118,120,
client_nums=[10,7,4,3,2,1,]
len_dataset=[2103,1314,821,513,320,200,]
domain number = 6
============ Train epoch 0 ============
denominator: 69451.8828125
 Site-Clipart                       | Train Loss: 2.1752 | Train Acc: 0.3333
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.1616
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.1792
 Best site-Real                      | Epoch:0 | Val Acc: 0.3333
 Best site-Real                      | Epoch:0 | Val Acc: 0.1579
 Best site-Real                      | Epoch:0 | Val Acc: 0.1613
 Best site-Real                      | Epoch:0 | Val Acc: 0.2041
 Best site-Real                      | Epoch:0 | Val Acc: 0.2025
 Best site-Real                      | Epoch:0 | Val Acc: 0.2598
 Best site-Real                      | Epoch:0 | Val Acc: 0.2647
 Best site-Painting                  | Epoch:0 | Val Acc: 0.1714
 Best site-Painting                  | Epoch:0 | Val Acc: 0.1250
 Best site-Painting                  | Epoch:0 | Val Acc: 0.1333
 Best site-Painting                  | Epoch:0 | Val Acc: 0.1034
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.1282
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.1746
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.1881
 Best site-QuickDraw                 | Epoch:0 | Val Acc: 0.0816
 Best site-QuickDraw                 | Epoch:0 | Val Acc: 0.1026
 Best site-Infograph                 | Epoch:0 | Val Acc: 0.1625
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_0/q-ffl...
============ Train epoch 1 ============
denominator: 68115.40625
 Site-Clipart                       | Train Loss: 2.2005 | Train Acc: 0.1667
 Site-Clipart                       | Train Loss: 2.2117 | Train Acc: 0.5455
 Site-Clipart                       | Train Loss: 2.2105 | Train Acc: 0.2941
 Site-Clipart                       | Train Loss: 2.2226 | Train Acc: 0.3214
 Site-Clipart                       | Train Loss: 2.2329 | Train Acc: 0.2444
 Site-Clipart                       | Train Loss: 2.2197 | Train Acc: 0.3611
 Site-Clipart                       | Train Loss: 2.2294 | Train Acc: 0.3448
 Site-Clipart                       | Train Loss: 2.2213 | Train Acc: 0.3011
 Site-Clipart                       | Train Loss: 2.2244 | Train Acc: 0.3456
 Site-Clipart                       | Train Loss: 2.2286 | Train Acc: 0.3333
 Site-Real                          | Train Loss: 2.2127 | Train Acc: 0.5556
 Site-Real                          | Train Loss: 2.1968 | Train Acc: 0.5172
 Site-Real                          | Train Loss: 2.2193 | Train Acc: 0.3043
 Site-Real                          | Train Loss: 2.2009 | Train Acc: 0.4189
 Site-Real                          | Train Loss: 2.2026 | Train Acc: 0.4538
 Site-Real                          | Train Loss: 2.1971 | Train Acc: 0.5393
 Site-Real                          | Train Loss: 2.2040 | Train Acc: 0.4575
 Site-Painting                      | Train Loss: 2.2341 | Train Acc: 0.3396
 Site-Painting                      | Train Loss: 2.1996 | Train Acc: 0.4353
 Site-Painting                      | Train Loss: 2.2394 | Train Acc: 0.3382
 Site-Painting                      | Train Loss: 2.2226 | Train Acc: 0.3641
 Site-Sketch                        | Train Loss: 2.2048 | Train Acc: 0.4068
 Site-Sketch                        | Train Loss: 2.2128 | Train Acc: 0.3684
 Site-Sketch                        | Train Loss: 2.2195 | Train Acc: 0.4079
 Site-QuickDraw                     | Train Loss: 2.3639 | Train Acc: 0.0959
 Site-QuickDraw                     | Train Loss: 2.3292 | Train Acc: 0.1102
 Site-Infograph                     | Train Loss: 2.2749 | Train Acc: 0.1500
Average Train Accuracy: 0.3526
 Site-Clipart                       | Val  Loss: 2.1012 | Val  Acc: 0.7500
 Site-Clipart                       | Val  Loss: 2.1337 | Val  Acc: 0.8571
 Site-Clipart                       | Val  Loss: 2.2071 | Val  Acc: 0.4545
 Site-Clipart                       | Val  Loss: 2.2082 | Val  Acc: 0.4444
 Site-Clipart                       | Val  Loss: 2.2547 | Val  Acc: 0.2000
 Site-Clipart                       | Val  Loss: 2.2612 | Val  Acc: 0.2917
 Site-Clipart                       | Val  Loss: 2.2459 | Val  Acc: 0.2597
 Site-Clipart                       | Val  Loss: 2.2329 | Val  Acc: 0.3145
 Site-Clipart                       | Val  Loss: 2.2053 | Val  Acc: 0.3889
 Site-Clipart                       | Val  Loss: 2.2232 | Val  Acc: 0.3396
 Site-Real                          | Val  Loss: 2.1465 | Val  Acc: 0.7500
 Site-Real                          | Val  Loss: 2.2090 | Val  Acc: 0.4737
 Site-Real                          | Val  Loss: 2.1893 | Val  Acc: 0.6129
 Site-Real                          | Val  Loss: 2.2095 | Val  Acc: 0.4898
 Site-Real                          | Val  Loss: 2.2177 | Val  Acc: 0.4177
 Site-Real                          | Val  Loss: 2.1976 | Val  Acc: 0.5354
 Site-Real                          | Val  Loss: 2.1937 | Val  Acc: 0.5294
 Site-Painting                      | Val  Loss: 2.1973 | Val  Acc: 0.3429
 Site-Painting                      | Val  Loss: 2.2120 | Val  Acc: 0.3750
 Site-Painting                      | Val  Loss: 2.2149 | Val  Acc: 0.4333
 Site-Painting                      | Val  Loss: 2.2336 | Val  Acc: 0.3862
 Site-Sketch                        | Val  Loss: 2.2463 | Val  Acc: 0.3846
 Site-Sketch                        | Val  Loss: 2.2332 | Val  Acc: 0.3492
 Site-Sketch                        | Val  Loss: 2.2138 | Val  Acc: 0.4059
 Site-QuickDraw                     | Val  Loss: 2.3287 | Val  Acc: 0.1020
 Site-QuickDraw                     | Val  Loss: 2.3376 | Val  Acc: 0.1026
 Site-Infograph                     | Val  Loss: 2.2790 | Val  Acc: 0.2625
Average Valid Accuracy: 0.4168
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.7500
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.8571
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.4545
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.4444
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.2000
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.2917
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.2597
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.3145
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.3889
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.3396
 Best site-Real                      | Epoch:1 | Val Acc: 0.7500
 Best site-Real                      | Epoch:1 | Val Acc: 0.4737
 Best site-Real                      | Epoch:1 | Val Acc: 0.6129
 Best site-Real                      | Epoch:1 | Val Acc: 0.4898
 Best site-Real                      | Epoch:1 | Val Acc: 0.4177
 Best site-Real                      | Epoch:1 | Val Acc: 0.5354
 Best site-Real                      | Epoch:1 | Val Acc: 0.5294
 Best site-Painting                  | Epoch:1 | Val Acc: 0.3429
 Best site-Painting                  | Epoch:1 | Val Acc: 0.3750
 Best site-Painting                  | Epoch:1 | Val Acc: 0.4333
 Best site-Painting                  | Epoch:1 | Val Acc: 0.3862
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.3846
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.3492
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.4059
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.1020
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.1026
 Best site-Infograph                 | Epoch:1 | Val Acc: 0.2625
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_0/q-ffl...
============ Train epoch 2 ============
denominator: 66823.546875
 Site-Clipart                       | Train Loss: 2.1521 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 2.1577 | Train Acc: 0.5455
 Site-Clipart                       | Train Loss: 2.1624 | Train Acc: 0.5882
 Site-Clipart                       | Train Loss: 2.1808 | Train Acc: 0.5000
 Site-Clipart                       | Train Loss: 2.1891 | Train Acc: 0.4222
 Site-Clipart                       | Train Loss: 2.1845 | Train Acc: 0.5000
 Site-Clipart                       | Train Loss: 2.1735 | Train Acc: 0.5517
 Site-Clipart                       | Train Loss: 2.1767 | Train Acc: 0.4892
 Site-Clipart                       | Train Loss: 2.1733 | Train Acc: 0.5101
 Site-Clipart                       | Train Loss: 2.1857 | Train Acc: 0.5010
 Site-Real                          | Train Loss: 2.1382 | Train Acc: 0.5556
 Site-Real                          | Train Loss: 2.1603 | Train Acc: 0.6207
 Site-Real                          | Train Loss: 2.1438 | Train Acc: 0.6304
 Site-Real                          | Train Loss: 2.1478 | Train Acc: 0.6216
 Site-Real                          | Train Loss: 2.1382 | Train Acc: 0.6891
 Site-Real                          | Train Loss: 2.1323 | Train Acc: 0.7173
 Site-Real                          | Train Loss: 2.1392 | Train Acc: 0.6601
 Site-Painting                      | Train Loss: 2.1792 | Train Acc: 0.5094
 Site-Painting                      | Train Loss: 2.1500 | Train Acc: 0.6000
 Site-Painting                      | Train Loss: 2.1934 | Train Acc: 0.5147
 Site-Painting                      | Train Loss: 2.1551 | Train Acc: 0.5161
 Site-Sketch                        | Train Loss: 2.1696 | Train Acc: 0.5424
 Site-Sketch                        | Train Loss: 2.1674 | Train Acc: 0.4526
 Site-Sketch                        | Train Loss: 2.1727 | Train Acc: 0.4868
 Site-QuickDraw                     | Train Loss: 2.3472 | Train Acc: 0.0959
 Site-QuickDraw                     | Train Loss: 2.3108 | Train Acc: 0.1356
 Site-Infograph                     | Train Loss: 2.2603 | Train Acc: 0.2417
Average Train Accuracy: 0.5197
 Site-Clipart                       | Val  Loss: 2.0239 | Val  Acc: 0.7500
 Site-Clipart                       | Val  Loss: 2.0593 | Val  Acc: 0.7143
 Site-Clipart                       | Val  Loss: 2.1507 | Val  Acc: 0.4545
 Site-Clipart                       | Val  Loss: 2.1673 | Val  Acc: 0.4444
 Site-Clipart                       | Val  Loss: 2.2067 | Val  Acc: 0.5333
 Site-Clipart                       | Val  Loss: 2.2122 | Val  Acc: 0.4583
 Site-Clipart                       | Val  Loss: 2.2001 | Val  Acc: 0.4156
 Site-Clipart                       | Val  Loss: 2.1841 | Val  Acc: 0.4435
 Site-Clipart                       | Val  Loss: 2.1640 | Val  Acc: 0.5000
 Site-Clipart                       | Val  Loss: 2.1728 | Val  Acc: 0.4969
 Site-Real                          | Val  Loss: 2.1099 | Val  Acc: 0.9167
 Site-Real                          | Val  Loss: 2.1241 | Val  Acc: 0.7895
 Site-Real                          | Val  Loss: 2.1311 | Val  Acc: 0.7097
 Site-Real                          | Val  Loss: 2.1424 | Val  Acc: 0.6735
 Site-Real                          | Val  Loss: 2.1453 | Val  Acc: 0.6835
 Site-Real                          | Val  Loss: 2.1319 | Val  Acc: 0.7323
 Site-Real                          | Val  Loss: 2.1278 | Val  Acc: 0.7304
 Site-Painting                      | Val  Loss: 2.1329 | Val  Acc: 0.6857
 Site-Painting                      | Val  Loss: 2.1511 | Val  Acc: 0.5893
 Site-Painting                      | Val  Loss: 2.1617 | Val  Acc: 0.5222
 Site-Painting                      | Val  Loss: 2.1794 | Val  Acc: 0.4621
 Site-Sketch                        | Val  Loss: 2.2243 | Val  Acc: 0.3590
 Site-Sketch                        | Val  Loss: 2.1769 | Val  Acc: 0.5238
 Site-Sketch                        | Val  Loss: 2.1695 | Val  Acc: 0.4455
 Site-QuickDraw                     | Val  Loss: 2.3034 | Val  Acc: 0.0816
 Site-QuickDraw                     | Val  Loss: 2.3184 | Val  Acc: 0.0897
 Site-Infograph                     | Val  Loss: 2.2520 | Val  Acc: 0.2875
Average Valid Accuracy: 0.5368
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7500
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7143
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.4545
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.4444
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.5333
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.4583
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.4156
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.4435
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.5000
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.4969
 Best site-Real                      | Epoch:2 | Val Acc: 0.9167
 Best site-Real                      | Epoch:2 | Val Acc: 0.7895
 Best site-Real                      | Epoch:2 | Val Acc: 0.7097
 Best site-Real                      | Epoch:2 | Val Acc: 0.6735
 Best site-Real                      | Epoch:2 | Val Acc: 0.6835
 Best site-Real                      | Epoch:2 | Val Acc: 0.7323
 Best site-Real                      | Epoch:2 | Val Acc: 0.7304
 Best site-Painting                  | Epoch:2 | Val Acc: 0.6857
 Best site-Painting                  | Epoch:2 | Val Acc: 0.5893
 Best site-Painting                  | Epoch:2 | Val Acc: 0.5222
 Best site-Painting                  | Epoch:2 | Val Acc: 0.4621
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.3590
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.5238
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.4455
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.0816
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.0897
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.2875
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_0/q-ffl...
============ Train epoch 3 ============
denominator: 65521.0625
 Site-Clipart                       | Train Loss: 2.0425 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 2.0970 | Train Acc: 0.7273
 Site-Clipart                       | Train Loss: 2.0949 | Train Acc: 0.6471
 Site-Clipart                       | Train Loss: 2.1313 | Train Acc: 0.6429
 Site-Clipart                       | Train Loss: 2.1223 | Train Acc: 0.5556
 Site-Clipart                       | Train Loss: 2.1459 | Train Acc: 0.6806
 Site-Clipart                       | Train Loss: 2.1201 | Train Acc: 0.5862
 Site-Clipart                       | Train Loss: 2.1342 | Train Acc: 0.5430
 Site-Clipart                       | Train Loss: 2.1265 | Train Acc: 0.6007
 Site-Clipart                       | Train Loss: 2.1333 | Train Acc: 0.5535
 Site-Real                          | Train Loss: 2.0908 | Train Acc: 0.6667
 Site-Real                          | Train Loss: 2.1124 | Train Acc: 0.6552
 Site-Real                          | Train Loss: 2.0945 | Train Acc: 0.6957
 Site-Real                          | Train Loss: 2.0977 | Train Acc: 0.7568
 Site-Real                          | Train Loss: 2.0892 | Train Acc: 0.7731
 Site-Real                          | Train Loss: 2.0727 | Train Acc: 0.8325
 Site-Real                          | Train Loss: 2.0852 | Train Acc: 0.7516
 Site-Painting                      | Train Loss: 2.1225 | Train Acc: 0.6792
 Site-Painting                      | Train Loss: 2.1056 | Train Acc: 0.6941
 Site-Painting                      | Train Loss: 2.1262 | Train Acc: 0.5441
 Site-Painting                      | Train Loss: 2.1070 | Train Acc: 0.6636
 Site-Sketch                        | Train Loss: 2.1079 | Train Acc: 0.6441
 Site-Sketch                        | Train Loss: 2.1341 | Train Acc: 0.5053
 Site-Sketch                        | Train Loss: 2.1187 | Train Acc: 0.5526
 Site-QuickDraw                     | Train Loss: 2.3078 | Train Acc: 0.1096
 Site-QuickDraw                     | Train Loss: 2.3130 | Train Acc: 0.1017
 Site-Infograph                     | Train Loss: 2.2434 | Train Acc: 0.2917
Average Train Accuracy: 0.6032
 Site-Clipart                       | Val  Loss: 1.9604 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 1.9919 | Val  Acc: 0.8571
 Site-Clipart                       | Val  Loss: 2.1141 | Val  Acc: 0.6364
 Site-Clipart                       | Val  Loss: 2.1336 | Val  Acc: 0.5000
 Site-Clipart                       | Val  Loss: 2.1636 | Val  Acc: 0.6000
 Site-Clipart                       | Val  Loss: 2.1640 | Val  Acc: 0.4792
 Site-Clipart                       | Val  Loss: 2.1532 | Val  Acc: 0.5325
 Site-Clipart                       | Val  Loss: 2.1265 | Val  Acc: 0.5968
 Site-Clipart                       | Val  Loss: 2.1053 | Val  Acc: 0.6566
 Site-Clipart                       | Val  Loss: 2.1327 | Val  Acc: 0.5660
 Site-Real                          | Val  Loss: 2.0502 | Val  Acc: 0.8333
 Site-Real                          | Val  Loss: 2.0562 | Val  Acc: 0.7895
 Site-Real                          | Val  Loss: 2.0683 | Val  Acc: 0.7742
 Site-Real                          | Val  Loss: 2.0814 | Val  Acc: 0.7551
 Site-Real                          | Val  Loss: 2.0889 | Val  Acc: 0.7089
 Site-Real                          | Val  Loss: 2.0625 | Val  Acc: 0.8346
 Site-Real                          | Val  Loss: 2.0636 | Val  Acc: 0.8284
 Site-Painting                      | Val  Loss: 2.0931 | Val  Acc: 0.6857
 Site-Painting                      | Val  Loss: 2.0955 | Val  Acc: 0.6429
 Site-Painting                      | Val  Loss: 2.1195 | Val  Acc: 0.6444
 Site-Painting                      | Val  Loss: 2.1263 | Val  Acc: 0.5793
 Site-Sketch                        | Val  Loss: 2.1847 | Val  Acc: 0.4103
 Site-Sketch                        | Val  Loss: 2.1340 | Val  Acc: 0.5714
 Site-Sketch                        | Val  Loss: 2.1289 | Val  Acc: 0.5644
 Site-QuickDraw                     | Val  Loss: 2.3001 | Val  Acc: 0.1224
 Site-QuickDraw                     | Val  Loss: 2.3097 | Val  Acc: 0.1538
 Site-Infograph                     | Val  Loss: 2.2279 | Val  Acc: 0.3875
Average Valid Accuracy: 0.6189
 Best site-Clipart                   | Epoch:3 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8571
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6364
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.5000
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6000
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.4792
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.5325
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.5968
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6566
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.5660
 Best site-Real                      | Epoch:3 | Val Acc: 0.8333
 Best site-Real                      | Epoch:3 | Val Acc: 0.7895
 Best site-Real                      | Epoch:3 | Val Acc: 0.7742
 Best site-Real                      | Epoch:3 | Val Acc: 0.7551
 Best site-Real                      | Epoch:3 | Val Acc: 0.7089
 Best site-Real                      | Epoch:3 | Val Acc: 0.8346
 Best site-Real                      | Epoch:3 | Val Acc: 0.8284
 Best site-Painting                  | Epoch:3 | Val Acc: 0.6857
 Best site-Painting                  | Epoch:3 | Val Acc: 0.6429
 Best site-Painting                  | Epoch:3 | Val Acc: 0.6444
 Best site-Painting                  | Epoch:3 | Val Acc: 0.5793
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.4103
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.5714
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.5644
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.1224
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.1538
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.3875
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_0/q-ffl...
============ Train epoch 4 ============
denominator: 64262.05859375
 Site-Clipart                       | Train Loss: 2.0188 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 2.1007 | Train Acc: 0.4545
 Site-Clipart                       | Train Loss: 2.0183 | Train Acc: 0.8235
 Site-Clipart                       | Train Loss: 2.0860 | Train Acc: 0.5714
 Site-Clipart                       | Train Loss: 2.0695 | Train Acc: 0.6889
 Site-Clipart                       | Train Loss: 2.0512 | Train Acc: 0.7361
 Site-Clipart                       | Train Loss: 2.0733 | Train Acc: 0.6379
 Site-Clipart                       | Train Loss: 2.0914 | Train Acc: 0.6398
 Site-Clipart                       | Train Loss: 2.0717 | Train Acc: 0.6779
 Site-Clipart                       | Train Loss: 2.0797 | Train Acc: 0.6541
 Site-Real                          | Train Loss: 2.0406 | Train Acc: 0.8333
 Site-Real                          | Train Loss: 2.0403 | Train Acc: 0.7241
 Site-Real                          | Train Loss: 2.0330 | Train Acc: 0.7826
 Site-Real                          | Train Loss: 2.0372 | Train Acc: 0.8243
 Site-Real                          | Train Loss: 2.0244 | Train Acc: 0.8403
 Site-Real                          | Train Loss: 2.0103 | Train Acc: 0.8586
 Site-Real                          | Train Loss: 2.0249 | Train Acc: 0.7908
 Site-Painting                      | Train Loss: 2.0838 | Train Acc: 0.5472
 Site-Painting                      | Train Loss: 2.0675 | Train Acc: 0.6941
 Site-Painting                      | Train Loss: 2.0974 | Train Acc: 0.6103
 Site-Painting                      | Train Loss: 2.0522 | Train Acc: 0.6912
 Site-Sketch                        | Train Loss: 2.0770 | Train Acc: 0.6441
 Site-Sketch                        | Train Loss: 2.0953 | Train Acc: 0.5368
 Site-Sketch                        | Train Loss: 2.0715 | Train Acc: 0.6447
 Site-QuickDraw                     | Train Loss: 2.2788 | Train Acc: 0.1233
 Site-QuickDraw                     | Train Loss: 2.2875 | Train Acc: 0.1441
 Site-Infograph                     | Train Loss: 2.2362 | Train Acc: 0.2667
Average Train Accuracy: 0.6398
 Site-Clipart                       | Val  Loss: 1.8607 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 1.9314 | Val  Acc: 0.8571
 Site-Clipart                       | Val  Loss: 2.0692 | Val  Acc: 0.8182
 Site-Clipart                       | Val  Loss: 2.0602 | Val  Acc: 0.6667
 Site-Clipart                       | Val  Loss: 2.1119 | Val  Acc: 0.6667
 Site-Clipart                       | Val  Loss: 2.1284 | Val  Acc: 0.6042
 Site-Clipart                       | Val  Loss: 2.1082 | Val  Acc: 0.6364
 Site-Clipart                       | Val  Loss: 2.0785 | Val  Acc: 0.6532
 Site-Clipart                       | Val  Loss: 2.0579 | Val  Acc: 0.6667
 Site-Clipart                       | Val  Loss: 2.0788 | Val  Acc: 0.6415
 Site-Real                          | Val  Loss: 1.9821 | Val  Acc: 0.8333
 Site-Real                          | Val  Loss: 2.0040 | Val  Acc: 0.7895
 Site-Real                          | Val  Loss: 2.0067 | Val  Acc: 0.8387
 Site-Real                          | Val  Loss: 2.0335 | Val  Acc: 0.7347
 Site-Real                          | Val  Loss: 2.0238 | Val  Acc: 0.8101
 Site-Real                          | Val  Loss: 1.9979 | Val  Acc: 0.8661
 Site-Real                          | Val  Loss: 2.0060 | Val  Acc: 0.8627
 Site-Painting                      | Val  Loss: 2.0528 | Val  Acc: 0.7429
 Site-Painting                      | Val  Loss: 2.0453 | Val  Acc: 0.7143
