===2023-07-26 15:48:58===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 6
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,11,17,28,45,72,116,186,298,477,18,29,46,74,119,191,306,53,85,136,217,59,95,152,73,118,120,
client_nums=[10,7,4,3,2,1,]
len_dataset=[2103,1314,821,513,320,200,]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart                       | Train Loss: 2.1900 | Train Acc: 0.5000
 Site-Real                          | Val  Loss: 2.1936 | Val  Acc: 0.5196
 Site-Painting                      | Val  Loss: 2.2136 | Val  Acc: 0.2286
 Site-Painting                      | Val  Loss: 2.2199 | Val  Acc: 0.3214
 Site-Painting                      | Val  Loss: 2.2105 | Val  Acc: 0.4000
 Site-Painting                      | Val  Loss: 2.2046 | Val  Acc: 0.3517
 Site-Sketch                        | Val  Loss: 2.2206 | Val  Acc: 0.2821
 Site-Sketch                        | Val  Loss: 2.2120 | Val  Acc: 0.3492
 Site-Sketch                        | Val  Loss: 2.2366 | Val  Acc: 0.2772
 Site-QuickDraw                     | Val  Loss: 2.2697 | Val  Acc: 0.0816
 Site-QuickDraw                     | Val  Loss: 2.2658 | Val  Acc: 0.1795
 Site-Infograph                     | Val  Loss: 2.2739 | Val  Acc: 0.1750
Average Valid Accuracy: 0.3835
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.7500
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.4286
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.4545
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.4444
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.4000
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.3750
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.3766
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.3145
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.3232
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.3176
 Best site-Real                      | Epoch:0 | Val Acc: 0.3333
 Best site-Real                      | Epoch:0 | Val Acc: 0.4737
 Best site-Real                      | Epoch:0 | Val Acc: 0.5806
 Best site-Real                      | Epoch:0 | Val Acc: 0.5306
 Best site-Real                      | Epoch:0 | Val Acc: 0.5190
 Best site-Real                      | Epoch:0 | Val Acc: 0.5669
 Best site-Real                      | Epoch:0 | Val Acc: 0.5196
 Best site-Painting                  | Epoch:0 | Val Acc: 0.2286
 Best site-Painting                  | Epoch:0 | Val Acc: 0.3214
 Best site-Painting                  | Epoch:0 | Val Acc: 0.4000
 Best site-Painting                  | Epoch:0 | Val Acc: 0.3517
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.2821
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.3492
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.2772
 Best site-QuickDraw                 | Epoch:0 | Val Acc: 0.0816
 Best site-QuickDraw                 | Epoch:0 | Val Acc: 0.1795
 Best site-Infograph                 | Epoch:0 | Val Acc: 0.1750
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_0/afl...
============ Train epoch 1 ============
 Site-Clipart                       | Train Loss: 2.1099 | Train Acc: 0.6667
 Site-Clipart                       | Train Loss: 2.1680 | Train Acc: 0.4545
 Site-Clipart                       | Train Loss: 2.0668 | Train Acc: 0.6471
 Site-Clipart                       | Train Loss: 2.0858 | Train Acc: 0.6071
 Site-Clipart                       | Train Loss: 2.0907 | Train Acc: 0.5556
 Site-Clipart                       | Train Loss: 2.0935 | Train Acc: 0.6250
 Site-Clipart                       | Train Loss: 2.0924 | Train Acc: 0.6121
 Site-Clipart                       | Train Loss: 2.1350 | Train Acc: 0.5269
 Site-Clipart                       | Train Loss: 2.1180 | Train Acc: 0.5336
 Site-Clipart                       | Train Loss: 2.1050 | Train Acc: 0.5681
 Site-Real                          | Train Loss: 2.1248 | Train Acc: 0.6111
 Site-Real                          | Train Loss: 2.0828 | Train Acc: 0.7241
 Site-Real                          | Train Loss: 2.1104 | Train Acc: 0.6957
 Site-Real                          | Train Loss: 2.0791 | Train Acc: 0.7027
 Site-Real                          | Train Loss: 2.0795 | Train Acc: 0.7899
 Site-Real                          | Train Loss: 2.0648 | Train Acc: 0.8168
 Site-Real                          | Train Loss: 2.0839 | Train Acc: 0.7549
 Site-Painting                      | Train Loss: 2.1255 | Train Acc: 0.5283
 Site-Painting                      | Train Loss: 2.1008 | Train Acc: 0.6353
 Site-Painting                      | Train Loss: 2.1208 | Train Acc: 0.5588
 Site-Painting                      | Train Loss: 2.0987 | Train Acc: 0.5945
 Site-Sketch                        | Train Loss: 2.1159 | Train Acc: 0.5085
 Site-Sketch                        | Train Loss: 2.1446 | Train Acc: 0.5263
 Site-Sketch                        | Train Loss: 2.1314 | Train Acc: 0.5066
 Site-QuickDraw                     | Train Loss: 2.2780 | Train Acc: 0.0959
 Site-QuickDraw                     | Train Loss: 2.2519 | Train Acc: 0.1356
 Site-Infograph                     | Train Loss: 2.2663 | Train Acc: 0.2583
Average Train Accuracy: 0.5644
 Site-Clipart                       | Val  Loss: 1.9640 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 1.9873 | Val  Acc: 0.8571
 Site-Clipart                       | Val  Loss: 2.1036 | Val  Acc: 0.6364
 Site-Clipart                       | Val  Loss: 2.1008 | Val  Acc: 0.5556
 Site-Clipart                       | Val  Loss: 2.0852 | Val  Acc: 0.6000
 Site-Clipart                       | Val  Loss: 2.1212 | Val  Acc: 0.5000
 Site-Clipart                       | Val  Loss: 2.1271 | Val  Acc: 0.5195
 Site-Clipart                       | Val  Loss: 2.1170 | Val  Acc: 0.5242
 Site-Clipart                       | Val  Loss: 2.1090 | Val  Acc: 0.5707
 Site-Clipart                       | Val  Loss: 2.1254 | Val  Acc: 0.4969
 Site-Real                          | Val  Loss: 2.0568 | Val  Acc: 0.9167
 Site-Real                          | Val  Loss: 2.0780 | Val  Acc: 0.7368
 Site-Real                          | Val  Loss: 2.0643 | Val  Acc: 0.7419
 Site-Real                          | Val  Loss: 2.0797 | Val  Acc: 0.7755
 Site-Real                          | Val  Loss: 2.0702 | Val  Acc: 0.7595
 Site-Real                          | Val  Loss: 2.0633 | Val  Acc: 0.7559
 Site-Real                          | Val  Loss: 2.0796 | Val  Acc: 0.7990
 Site-Painting                      | Val  Loss: 2.1125 | Val  Acc: 0.6000
 Site-Painting                      | Val  Loss: 2.1138 | Val  Acc: 0.5357
 Site-Painting                      | Val  Loss: 2.1034 | Val  Acc: 0.6111
 Site-Painting                      | Val  Loss: 2.1147 | Val  Acc: 0.5172
 Site-Sketch                        | Val  Loss: 2.1539 | Val  Acc: 0.4872
 Site-Sketch                        | Val  Loss: 2.1445 | Val  Acc: 0.5079
 Site-Sketch                        | Val  Loss: 2.1695 | Val  Acc: 0.4554
 Site-QuickDraw                     | Val  Loss: 2.2416 | Val  Acc: 0.1837
 Site-QuickDraw                     | Val  Loss: 2.2471 | Val  Acc: 0.1538
 Site-Infograph                     | Val  Loss: 2.2227 | Val  Acc: 0.3500
Average Valid Accuracy: 0.5981
 Best site-Clipart                   | Epoch:1 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.8571
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6364
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5556
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6000
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5000
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5195
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5242
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5707
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.4969
 Best site-Real                      | Epoch:1 | Val Acc: 0.9167
 Best site-Real                      | Epoch:1 | Val Acc: 0.7368
 Best site-Real                      | Epoch:1 | Val Acc: 0.7419
 Best site-Real                      | Epoch:1 | Val Acc: 0.7755
 Best site-Real                      | Epoch:1 | Val Acc: 0.7595
 Best site-Real                      | Epoch:1 | Val Acc: 0.7559
 Best site-Real                      | Epoch:1 | Val Acc: 0.7990
 Best site-Painting                  | Epoch:1 | Val Acc: 0.6000
 Best site-Painting                  | Epoch:1 | Val Acc: 0.5357
 Best site-Painting                  | Epoch:1 | Val Acc: 0.6111
 Best site-Painting                  | Epoch:1 | Val Acc: 0.5172
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.4872
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.5079
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.4554
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.1837
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.1538
 Best site-Infograph                 | Epoch:1 | Val Acc: 0.3500
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_0/afl...
============ Train epoch 2 ============
 Site-Clipart                       | Train Loss: 1.9708 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 2.0537 | Train Acc: 0.6364
 Site-Clipart                       | Train Loss: 1.9939 | Train Acc: 0.6471
 Site-Clipart                       | Train Loss: 2.0241 | Train Acc: 0.5714
 Site-Clipart                       | Train Loss: 2.0056 | Train Acc: 0.7333
 Site-Clipart                       | Train Loss: 2.0393 | Train Acc: 0.7500
 Site-Clipart                       | Train Loss: 2.0110 | Train Acc: 0.6293
 Site-Clipart                       | Train Loss: 2.0489 | Train Acc: 0.5914
 Site-Clipart                       | Train Loss: 2.0281 | Train Acc: 0.6309
 Site-Clipart                       | Train Loss: 2.0163 | Train Acc: 0.6751
 Site-Real                          | Train Loss: 2.0479 | Train Acc: 0.7222
 Site-Real                          | Train Loss: 2.0000 | Train Acc: 0.7931
 Site-Real                          | Train Loss: 2.0013 | Train Acc: 0.8478
 Site-Real                          | Train Loss: 2.0024 | Train Acc: 0.7568
 Site-Real                          | Train Loss: 1.9761 | Train Acc: 0.8403
 Site-Real                          | Train Loss: 1.9611 | Train Acc: 0.8482
 Site-Real                          | Train Loss: 1.9828 | Train Acc: 0.8105
 Site-Painting                      | Train Loss: 2.0484 | Train Acc: 0.6604
 Site-Painting                      | Train Loss: 2.0052 | Train Acc: 0.6706
 Site-Painting                      | Train Loss: 2.0184 | Train Acc: 0.6250
 Site-Painting                      | Train Loss: 2.0245 | Train Acc: 0.6544
 Site-Sketch                        | Train Loss: 2.0410 | Train Acc: 0.5763
 Site-Sketch                        | Train Loss: 2.0764 | Train Acc: 0.5684
 Site-Sketch                        | Train Loss: 2.0570 | Train Acc: 0.6382
 Site-QuickDraw                     | Train Loss: 2.2633 | Train Acc: 0.1096
 Site-QuickDraw                     | Train Loss: 2.2395 | Train Acc: 0.1864
 Site-Infograph                     | Train Loss: 2.2461 | Train Acc: 0.2833
Average Train Accuracy: 0.6404
 Site-Clipart                       | Val  Loss: 1.9249 | Val  Acc: 0.7500
 Site-Clipart                       | Val  Loss: 1.8764 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 1.9865 | Val  Acc: 0.8182
 Site-Clipart                       | Val  Loss: 2.0154 | Val  Acc: 0.5556
 Site-Clipart                       | Val  Loss: 2.0030 | Val  Acc: 0.7333
 Site-Clipart                       | Val  Loss: 2.0241 | Val  Acc: 0.6042
 Site-Clipart                       | Val  Loss: 2.0152 | Val  Acc: 0.6234
 Site-Clipart                       | Val  Loss: 2.0152 | Val  Acc: 0.6774
 Site-Clipart                       | Val  Loss: 2.0188 | Val  Acc: 0.6515
 Site-Clipart                       | Val  Loss: 2.0344 | Val  Acc: 0.6258
 Site-Real                          | Val  Loss: 1.9668 | Val  Acc: 0.9167
 Site-Real                          | Val  Loss: 1.9719 | Val  Acc: 0.7895
 Site-Real                          | Val  Loss: 1.9672 | Val  Acc: 0.8065
 Site-Real                          | Val  Loss: 1.9891 | Val  Acc: 0.8367
 Site-Real                          | Val  Loss: 1.9673 | Val  Acc: 0.8354
 Site-Real                          | Val  Loss: 1.9581 | Val  Acc: 0.8425
 Site-Real                          | Val  Loss: 1.9791 | Val  Acc: 0.8627
 Site-Painting                      | Val  Loss: 2.0358 | Val  Acc: 0.6571
 Site-Painting                      | Val  Loss: 2.0219 | Val  Acc: 0.6607
 Site-Painting                      | Val  Loss: 2.0055 | Val  Acc: 0.7222
 Site-Painting                      | Val  Loss: 2.0293 | Val  Acc: 0.6414
 Site-Sketch                        | Val  Loss: 2.0988 | Val  Acc: 0.5128
 Site-Sketch                        | Val  Loss: 2.0555 | Val  Acc: 0.6032
 Site-Sketch                        | Val  Loss: 2.0786 | Val  Acc: 0.5842
 Site-QuickDraw                     | Val  Loss: 2.2362 | Val  Acc: 0.1837
 Site-QuickDraw                     | Val  Loss: 2.2317 | Val  Acc: 0.2179
 Site-Infograph                     | Val  Loss: 2.1997 | Val  Acc: 0.3750
Average Valid Accuracy: 0.6699
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7500
 Best site-Clipart                   | Epoch:2 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8182
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.5556
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7333
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6042
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6234
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6774
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6515
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6258
 Best site-Real                      | Epoch:2 | Val Acc: 0.9167
 Best site-Real                      | Epoch:2 | Val Acc: 0.7895
 Best site-Real                      | Epoch:2 | Val Acc: 0.8065
 Best site-Real                      | Epoch:2 | Val Acc: 0.8367
 Best site-Real                      | Epoch:2 | Val Acc: 0.8354
 Best site-Real                      | Epoch:2 | Val Acc: 0.8425
 Best site-Real                      | Epoch:2 | Val Acc: 0.8627
 Best site-Painting                  | Epoch:2 | Val Acc: 0.6571
 Best site-Painting                  | Epoch:2 | Val Acc: 0.6607
 Best site-Painting                  | Epoch:2 | Val Acc: 0.7222
 Best site-Painting                  | Epoch:2 | Val Acc: 0.6414
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.5128
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.6032
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.5842
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.1837
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.2179
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.3750
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_0/afl...
============ Train epoch 3 ============
 Site-Clipart                       | Train Loss: 1.9248 | Train Acc: 0.6667
 Site-Clipart                       | Train Loss: 2.0220 | Train Acc: 0.5455
 Site-Clipart                       | Train Loss: 1.8725 | Train Acc: 0.8235
 Site-Clipart                       | Train Loss: 1.9273 | Train Acc: 0.6429
 Site-Clipart                       | Train Loss: 1.9306 | Train Acc: 0.8000
 Site-Clipart                       | Train Loss: 1.8932 | Train Acc: 0.6944
 Site-Clipart                       | Train Loss: 1.9177 | Train Acc: 0.7414
 Site-Clipart                       | Train Loss: 1.9716 | Train Acc: 0.6505
 Site-Clipart                       | Train Loss: 1.9496 | Train Acc: 0.6611
 Site-Clipart                       | Train Loss: 1.9389 | Train Acc: 0.6981
 Site-Real                          | Train Loss: 1.9423 | Train Acc: 0.7778
 Site-Real                          | Train Loss: 1.8962 | Train Acc: 0.8276
 Site-Real                          | Train Loss: 1.8998 | Train Acc: 0.8261
 Site-Real                          | Train Loss: 1.9223 | Train Acc: 0.8378
 Site-Real                          | Train Loss: 1.8807 | Train Acc: 0.8739
 Site-Real                          | Train Loss: 1.8618 | Train Acc: 0.8743
 Site-Real                          | Train Loss: 1.8927 | Train Acc: 0.8464
 Site-Painting                      | Train Loss: 1.9792 | Train Acc: 0.7547
 Site-Painting                      | Train Loss: 1.9006 | Train Acc: 0.7765
 Site-Painting                      | Train Loss: 1.9360 | Train Acc: 0.6765
 Site-Painting                      | Train Loss: 1.9473 | Train Acc: 0.7281
 Site-Sketch                        | Train Loss: 1.9625 | Train Acc: 0.5932
 Site-Sketch                        | Train Loss: 2.0061 | Train Acc: 0.6105
 Site-Sketch                        | Train Loss: 1.9900 | Train Acc: 0.6184
 Site-QuickDraw                     | Train Loss: 2.2525 | Train Acc: 0.1507
 Site-QuickDraw                     | Train Loss: 2.2327 | Train Acc: 0.1949
 Site-Infograph                     | Train Loss: 2.2226 | Train Acc: 0.2833
Average Train Accuracy: 0.6731
 Site-Clipart                       | Val  Loss: 1.7873 | Val  Acc: 0.7500
 Site-Clipart                       | Val  Loss: 1.8149 | Val  Acc: 0.7143
 Site-Clipart                       | Val  Loss: 1.9181 | Val  Acc: 0.7273
 Site-Clipart                       | Val  Loss: 1.8927 | Val  Acc: 0.6667
 Site-Clipart                       | Val  Loss: 1.8977 | Val  Acc: 0.6667
 Site-Clipart                       | Val  Loss: 1.9353 | Val  Acc: 0.6875
 Site-Clipart                       | Val  Loss: 1.9637 | Val  Acc: 0.6494
 Site-Clipart                       | Val  Loss: 1.9506 | Val  Acc: 0.7016
 Site-Clipart                       | Val  Loss: 1.9227 | Val  Acc: 0.6717
 Site-Clipart                       | Val  Loss: 1.9640 | Val  Acc: 0.6447
 Site-Real                          | Val  Loss: 1.8364 | Val  Acc: 0.9167
 Site-Real                          | Val  Loss: 1.8509 | Val  Acc: 0.9474
 Site-Real                          | Val  Loss: 1.8546 | Val  Acc: 0.9032
 Site-Real                          | Val  Loss: 1.8779 | Val  Acc: 0.8367
 Site-Real                          | Val  Loss: 1.8692 | Val  Acc: 0.8481
 Site-Real                          | Val  Loss: 1.8583 | Val  Acc: 0.8583
 Site-Real                          | Val  Loss: 1.8701 | Val  Acc: 0.8529
 Site-Painting                      | Val  Loss: 1.9235 | Val  Acc: 0.6857
 Site-Painting                      | Val  Loss: 1.9069 | Val  Acc: 0.7143
 Site-Painting                      | Val  Loss: 1.9274 | Val  Acc: 0.7222
 Site-Painting                      | Val  Loss: 1.9409 | Val  Acc: 0.6897
 Site-Sketch                        | Val  Loss: 2.0001 | Val  Acc: 0.6154
 Site-Sketch                        | Val  Loss: 1.9661 | Val  Acc: 0.7143
 Site-Sketch                        | Val  Loss: 2.0026 | Val  Acc: 0.6337
 Site-QuickDraw                     | Val  Loss: 2.2185 | Val  Acc: 0.2245
 Site-QuickDraw                     | Val  Loss: 2.2129 | Val  Acc: 0.2821
 Site-Infograph                     | Val  Loss: 2.1594 | Val  Acc: 0.4125
Average Valid Accuracy: 0.6940
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7500
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7143
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7273
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6667
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6667
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6875
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6494
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7016
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6717
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6447
 Best site-Real                      | Epoch:3 | Val Acc: 0.9167
 Best site-Real                      | Epoch:3 | Val Acc: 0.9474
 Best site-Real                      | Epoch:3 | Val Acc: 0.9032
 Best site-Real                      | Epoch:3 | Val Acc: 0.8367
 Best site-Real                      | Epoch:3 | Val Acc: 0.8481
 Best site-Real                      | Epoch:3 | Val Acc: 0.8583
 Best site-Real                      | Epoch:3 | Val Acc: 0.8529
 Best site-Painting                  | Epoch:3 | Val Acc: 0.6857
 Best site-Painting                  | Epoch:3 | Val Acc: 0.7143
 Best site-Painting                  | Epoch:3 | Val Acc: 0.7222
 Best site-Painting                  | Epoch:3 | Val Acc: 0.6897
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.6154
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.7143
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.6337
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.2245
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.2821
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.4125
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_0/afl...
============ Train epoch 4 ============
 Site-Clipart                       | Train Loss: 1.8950 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 1.9326 | Train Acc: 0.8182
 Site-Clipart                       | Train Loss: 1.7605 | Train Acc: 0.8235
 Site-Clipart                       | Train Loss: 1.8426 | Train Acc: 0.6786
 Site-Clipart                       | Train Loss: 1.8712 | Train Acc: 0.7556
 Site-Clipart                       | Train Loss: 1.8275 | Train Acc: 0.7500
 Site-Clipart                       | Train Loss: 1.8513 | Train Acc: 0.7241
 Site-Clipart                       | Train Loss: 1.8985 | Train Acc: 0.6828
 Site-Clipart                       | Train Loss: 1.8662 | Train Acc: 0.6913
 Site-Clipart                       | Train Loss: 1.8640 | Train Acc: 0.7463
 Site-Real                          | Train Loss: 1.8740 | Train Acc: 0.7778
 Site-Real                          | Train Loss: 1.8288 | Train Acc: 0.8621
 Site-Real                          | Train Loss: 1.7885 | Train Acc: 0.9348
 Site-Real                          | Train Loss: 1.8291 | Train Acc: 0.8378
 Site-Real                          | Train Loss: 1.7898 | Train Acc: 0.8908
 Site-Real                          | Train Loss: 1.7677 | Train Acc: 0.8848
 Site-Real                          | Train Loss: 1.8031 | Train Acc: 0.8660
 Site-Painting                      | Train Loss: 1.8988 | Train Acc: 0.7358
 Site-Painting                      | Train Loss: 1.8603 | Train Acc: 0.8118
 Site-Painting                      | Train Loss: 1.8169 | Train Acc: 0.7426
 Site-Painting                      | Train Loss: 1.8468 | Train Acc: 0.7788
 Site-Sketch                        | Train Loss: 1.8836 | Train Acc: 0.6102
 Site-Sketch                        | Train Loss: 1.9286 | Train Acc: 0.6421
 Site-Sketch                        | Train Loss: 1.9055 | Train Acc: 0.6447
 Site-QuickDraw                     | Train Loss: 2.2547 | Train Acc: 0.1781
 Site-QuickDraw                     | Train Loss: 2.2118 | Train Acc: 0.2203
 Site-Infograph                     | Train Loss: 2.1880 | Train Acc: 0.3083
Average Train Accuracy: 0.7122
 Site-Clipart                       | Val  Loss: 1.6324 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 1.6857 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 1.8071 | Val  Acc: 0.9091
 Site-Clipart                       | Val  Loss: 1.8641 | Val  Acc: 0.6111
 Site-Clipart                       | Val  Loss: 1.8185 | Val  Acc: 0.7333
 Site-Clipart                       | Val  Loss: 1.8730 | Val  Acc: 0.6250
 Site-Clipart                       | Val  Loss: 1.8947 | Val  Acc: 0.7143
 Site-Clipart                       | Val  Loss: 1.8616 | Val  Acc: 0.7661
 Site-Clipart                       | Val  Loss: 1.8383 | Val  Acc: 0.7273
 Site-Clipart                       | Val  Loss: 1.8815 | Val  Acc: 0.7013
 Site-Real                          | Val  Loss: 1.7494 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 1.7455 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 1.7778 | Val  Acc: 0.9032
 Site-Real                          | Val  Loss: 1.7784 | Val  Acc: 0.8571
 Site-Real                          | Val  Loss: 1.7694 | Val  Acc: 0.8608
 Site-Real                          | Val  Loss: 1.7564 | Val  Acc: 0.8740
 Site-Real                          | Val  Loss: 1.7646 | Val  Acc: 0.9020
 Site-Painting                      | Val  Loss: 1.8504 | Val  Acc: 0.7714
 Site-Painting                      | Val  Loss: 1.8321 | Val  Acc: 0.7500
 Site-Painting                      | Val  Loss: 1.8392 | Val  Acc: 0.7889
 Site-Painting                      | Val  Loss: 1.8600 | Val  Acc: 0.7448
