===2023-07-26 21:15:00===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 6
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,11,17,28,45,72,116,186,298,477,18,29,46,74,119,191,306,53,85,136,217,59,95,152,73,118,120,
client_nums=[10,7,4,3,2,1,]
len_dataset=[2103,1314,821,513,320,200,]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart                       | Train Loss: 1.4725 | Train Acc: 0.8333
 Site-Sketch                        | Val  Loss: 1.4694 | Val  Acc: 0.7302
 Site-Sketch                        | Val  Loss: 1.5538 | Val  Acc: 0.6733
 Site-QuickDraw                     | Val  Loss: 2.1483 | Val  Acc: 0.2857
 Site-QuickDraw                     | Val  Loss: 2.1525 | Val  Acc: 0.3333
 Site-Infograph                     | Val  Loss: 1.9806 | Val  Acc: 0.4625
Average Valid Accuracy: 0.7995
 Best site-Clipart                   | Epoch:0 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:0 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.9091
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.8889
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.7667
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.7917
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.7792
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.7903
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.8232
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.7956
 Best site-Real                      | Epoch:0 | Val Acc: 1.0000
 Best site-Real                      | Epoch:0 | Val Acc: 1.0000
 Best site-Real                      | Epoch:0 | Val Acc: 0.9032
 Best site-Real                      | Epoch:0 | Val Acc: 0.9388
 Best site-Real                      | Epoch:0 | Val Acc: 0.9241
 Best site-Real                      | Epoch:0 | Val Acc: 0.9528
 Best site-Real                      | Epoch:0 | Val Acc: 0.9461
 Best site-Painting                  | Epoch:0 | Val Acc: 0.7714
 Best site-Painting                  | Epoch:0 | Val Acc: 0.8393
 Best site-Painting                  | Epoch:0 | Val Acc: 0.8222
 Best site-Painting                  | Epoch:0 | Val Acc: 0.7655
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.6923
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.7302
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.6733
 Best site-QuickDraw                 | Epoch:0 | Val Acc: 0.2857
 Best site-QuickDraw                 | Epoch:0 | Val Acc: 0.3333
 Best site-Infograph                 | Epoch:0 | Val Acc: 0.4625
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_0/harmo-fl...
============ Train epoch 1 ============
 Site-Clipart                       | Train Loss: 1.0875 | Train Acc: 0.6667
 Site-Clipart                       | Train Loss: 1.2534 | Train Acc: 0.7273
 Site-Clipart                       | Train Loss: 0.7664 | Train Acc: 0.8824
 Site-Clipart                       | Train Loss: 1.1018 | Train Acc: 0.7857
 Site-Clipart                       | Train Loss: 0.9086 | Train Acc: 0.8667
 Site-Clipart                       | Train Loss: 1.1220 | Train Acc: 0.8611
 Site-Clipart                       | Train Loss: 0.9715 | Train Acc: 0.8448
 Site-Clipart                       | Train Loss: 1.1086 | Train Acc: 0.8226
 Site-Clipart                       | Train Loss: 1.0224 | Train Acc: 0.8221
 Site-Clipart                       | Train Loss: 1.0233 | Train Acc: 0.8700
 Site-Real                          | Train Loss: 0.9860 | Train Acc: 0.8333
 Site-Real                          | Train Loss: 0.8806 | Train Acc: 0.8621
 Site-Real                          | Train Loss: 0.7257 | Train Acc: 0.9130
 Site-Real                          | Train Loss: 0.6610 | Train Acc: 0.9459
 Site-Real                          | Train Loss: 0.7134 | Train Acc: 0.9412
 Site-Real                          | Train Loss: 0.6613 | Train Acc: 0.9581
 Site-Real                          | Train Loss: 0.7571 | Train Acc: 0.9346
 Site-Painting                      | Train Loss: 1.0873 | Train Acc: 0.7925
 Site-Painting                      | Train Loss: 0.9258 | Train Acc: 0.8588
 Site-Painting                      | Train Loss: 1.0056 | Train Acc: 0.8309
 Site-Painting                      | Train Loss: 0.9496 | Train Acc: 0.8479
 Site-Sketch                        | Train Loss: 1.0413 | Train Acc: 0.7627
 Site-Sketch                        | Train Loss: 1.1833 | Train Acc: 0.6947
 Site-Sketch                        | Train Loss: 1.0948 | Train Acc: 0.7303
 Site-QuickDraw                     | Train Loss: 2.1257 | Train Acc: 0.2877
 Site-QuickDraw                     | Train Loss: 2.0569 | Train Acc: 0.3305
 Site-Infograph                     | Train Loss: 1.9092 | Train Acc: 0.3833
Average Train Accuracy: 0.7799
 Site-Clipart                       | Val  Loss: 0.3325 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.6620 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.8217 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.9289 | Val  Acc: 0.9444
 Site-Clipart                       | Val  Loss: 1.0649 | Val  Acc: 0.8333
 Site-Clipart                       | Val  Loss: 1.1237 | Val  Acc: 0.8125
 Site-Clipart                       | Val  Loss: 1.1396 | Val  Acc: 0.8182
 Site-Clipart                       | Val  Loss: 1.0019 | Val  Acc: 0.8306
 Site-Clipart                       | Val  Loss: 0.9026 | Val  Acc: 0.8283
 Site-Clipart                       | Val  Loss: 1.0306 | Val  Acc: 0.8302
 Site-Real                          | Val  Loss: 0.5839 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.6023 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.6884 | Val  Acc: 0.9355
 Site-Real                          | Val  Loss: 0.7794 | Val  Acc: 0.9388
 Site-Real                          | Val  Loss: 0.7232 | Val  Acc: 0.9494
 Site-Real                          | Val  Loss: 0.6740 | Val  Acc: 0.9606
 Site-Real                          | Val  Loss: 0.6765 | Val  Acc: 0.9706
 Site-Painting                      | Val  Loss: 0.9566 | Val  Acc: 0.8000
 Site-Painting                      | Val  Loss: 0.8229 | Val  Acc: 0.8929
 Site-Painting                      | Val  Loss: 0.9053 | Val  Acc: 0.8556
 Site-Painting                      | Val  Loss: 0.9746 | Val  Acc: 0.7724
 Site-Sketch                        | Val  Loss: 1.3107 | Val  Acc: 0.6923
 Site-Sketch                        | Val  Loss: 1.1090 | Val  Acc: 0.7619
 Site-Sketch                        | Val  Loss: 1.1936 | Val  Acc: 0.6733
 Site-QuickDraw                     | Val  Loss: 2.0629 | Val  Acc: 0.2857
 Site-QuickDraw                     | Val  Loss: 2.0690 | Val  Acc: 0.3718
 Site-Infograph                     | Val  Loss: 1.7212 | Val  Acc: 0.4500
Average Valid Accuracy: 0.8225
 Best site-Clipart                   | Epoch:1 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:1 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:1 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.9444
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.8333
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.8125
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.8182
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.8306
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.8283
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.8302
 Best site-Real                      | Epoch:1 | Val Acc: 1.0000
 Best site-Real                      | Epoch:1 | Val Acc: 1.0000
 Best site-Real                      | Epoch:1 | Val Acc: 0.9355
 Best site-Real                      | Epoch:1 | Val Acc: 0.9388
 Best site-Real                      | Epoch:1 | Val Acc: 0.9494
 Best site-Real                      | Epoch:1 | Val Acc: 0.9606
 Best site-Real                      | Epoch:1 | Val Acc: 0.9706
 Best site-Painting                  | Epoch:1 | Val Acc: 0.8000
 Best site-Painting                  | Epoch:1 | Val Acc: 0.8929
 Best site-Painting                  | Epoch:1 | Val Acc: 0.8556
 Best site-Painting                  | Epoch:1 | Val Acc: 0.7724
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.6923
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.7619
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.6733
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.2857
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.3718
 Best site-Infograph                 | Epoch:1 | Val Acc: 0.4500
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_0/harmo-fl...
============ Train epoch 2 ============
 Site-Clipart                       | Train Loss: 0.7554 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 0.8498 | Train Acc: 0.8182
 Site-Clipart                       | Train Loss: 0.6288 | Train Acc: 0.8824
 Site-Clipart                       | Train Loss: 0.9623 | Train Acc: 0.8571
 Site-Clipart                       | Train Loss: 0.7194 | Train Acc: 0.9111
 Site-Clipart                       | Train Loss: 0.8518 | Train Acc: 0.8750
 Site-Clipart                       | Train Loss: 0.7255 | Train Acc: 0.8621
 Site-Clipart                       | Train Loss: 0.8346 | Train Acc: 0.8495
 Site-Clipart                       | Train Loss: 0.7682 | Train Acc: 0.8591
 Site-Clipart                       | Train Loss: 0.7645 | Train Acc: 0.8721
 Site-Real                          | Train Loss: 0.7971 | Train Acc: 0.7778
 Site-Real                          | Train Loss: 0.6464 | Train Acc: 0.9310
 Site-Real                          | Train Loss: 0.4390 | Train Acc: 0.9565
 Site-Real                          | Train Loss: 0.5226 | Train Acc: 0.9459
 Site-Real                          | Train Loss: 0.4441 | Train Acc: 0.9664
 Site-Real                          | Train Loss: 0.4417 | Train Acc: 0.9581
 Site-Real                          | Train Loss: 0.5030 | Train Acc: 0.9477
 Site-Painting                      | Train Loss: 0.9358 | Train Acc: 0.7547
 Site-Painting                      | Train Loss: 0.6879 | Train Acc: 0.8588
 Site-Painting                      | Train Loss: 0.7611 | Train Acc: 0.8603
 Site-Painting                      | Train Loss: 0.7503 | Train Acc: 0.8525
 Site-Sketch                        | Train Loss: 0.8452 | Train Acc: 0.7627
 Site-Sketch                        | Train Loss: 0.9659 | Train Acc: 0.7474
 Site-Sketch                        | Train Loss: 0.8852 | Train Acc: 0.8026
 Site-QuickDraw                     | Train Loss: 2.0515 | Train Acc: 0.2877
 Site-QuickDraw                     | Train Loss: 2.0222 | Train Acc: 0.2966
 Site-Infograph                     | Train Loss: 1.8597 | Train Acc: 0.3833
Average Train Accuracy: 0.8041
 Site-Clipart                       | Val  Loss: 0.4784 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.3231 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.6246 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.7442 | Val  Acc: 0.8333
 Site-Clipart                       | Val  Loss: 0.7898 | Val  Acc: 0.8333
 Site-Clipart                       | Val  Loss: 0.8615 | Val  Acc: 0.8125
 Site-Clipart                       | Val  Loss: 0.8565 | Val  Acc: 0.8571
 Site-Clipart                       | Val  Loss: 0.7411 | Val  Acc: 0.8548
 Site-Clipart                       | Val  Loss: 0.6706 | Val  Acc: 0.8283
 Site-Clipart                       | Val  Loss: 0.7971 | Val  Acc: 0.8491
 Site-Real                          | Val  Loss: 0.3703 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.3271 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.4562 | Val  Acc: 0.9677
 Site-Real                          | Val  Loss: 0.5129 | Val  Acc: 0.9388
 Site-Real                          | Val  Loss: 0.4562 | Val  Acc: 0.9367
 Site-Real                          | Val  Loss: 0.4498 | Val  Acc: 0.9606
 Site-Real                          | Val  Loss: 0.4292 | Val  Acc: 0.9510
 Site-Painting                      | Val  Loss: 0.7367 | Val  Acc: 0.8286
 Site-Painting                      | Val  Loss: 0.6284 | Val  Acc: 0.8929
 Site-Painting                      | Val  Loss: 0.6193 | Val  Acc: 0.8889
 Site-Painting                      | Val  Loss: 0.7102 | Val  Acc: 0.8483
 Site-Sketch                        | Val  Loss: 1.0294 | Val  Acc: 0.7179
 Site-Sketch                        | Val  Loss: 0.8280 | Val  Acc: 0.7937
 Site-Sketch                        | Val  Loss: 0.9085 | Val  Acc: 0.7624
 Site-QuickDraw                     | Val  Loss: 2.0153 | Val  Acc: 0.2653
 Site-QuickDraw                     | Val  Loss: 2.0256 | Val  Acc: 0.3590
 Site-Infograph                     | Val  Loss: 1.6618 | Val  Acc: 0.4250
Average Valid Accuracy: 0.8298
 Best site-Clipart                   | Epoch:2 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:2 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:2 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8333
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8333
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8125
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8571
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8548
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8283
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8491
 Best site-Real                      | Epoch:2 | Val Acc: 1.0000
 Best site-Real                      | Epoch:2 | Val Acc: 1.0000
 Best site-Real                      | Epoch:2 | Val Acc: 0.9677
 Best site-Real                      | Epoch:2 | Val Acc: 0.9388
 Best site-Real                      | Epoch:2 | Val Acc: 0.9367
 Best site-Real                      | Epoch:2 | Val Acc: 0.9606
 Best site-Real                      | Epoch:2 | Val Acc: 0.9510
 Best site-Painting                  | Epoch:2 | Val Acc: 0.8286
 Best site-Painting                  | Epoch:2 | Val Acc: 0.8929
 Best site-Painting                  | Epoch:2 | Val Acc: 0.8889
 Best site-Painting                  | Epoch:2 | Val Acc: 0.8483
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.7179
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.7937
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.7624
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.2653
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.3590
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.4250
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_0/harmo-fl...
============ Train epoch 3 ============
 Site-Clipart                       | Train Loss: 0.6261 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 0.8172 | Train Acc: 0.7273
 Site-Clipart                       | Train Loss: 0.4620 | Train Acc: 0.9412
 Site-Clipart                       | Train Loss: 0.7894 | Train Acc: 0.7857
 Site-Clipart                       | Train Loss: 0.6605 | Train Acc: 0.8444
 Site-Clipart                       | Train Loss: 0.4859 | Train Acc: 0.8889
 Site-Clipart                       | Train Loss: 0.5889 | Train Acc: 0.8966
 Site-Clipart                       | Train Loss: 0.6963 | Train Acc: 0.8763
 Site-Clipart                       | Train Loss: 0.6404 | Train Acc: 0.8557
 Site-Clipart                       | Train Loss: 0.6303 | Train Acc: 0.8679
 Site-Real                          | Train Loss: 0.6119 | Train Acc: 0.8333
 Site-Real                          | Train Loss: 0.4989 | Train Acc: 0.9310
 Site-Real                          | Train Loss: 0.3048 | Train Acc: 0.9783
 Site-Real                          | Train Loss: 0.3860 | Train Acc: 0.9459
 Site-Real                          | Train Loss: 0.3487 | Train Acc: 0.9580
 Site-Real                          | Train Loss: 0.2998 | Train Acc: 0.9634
 Site-Real                          | Train Loss: 0.4048 | Train Acc: 0.9542
 Site-Painting                      | Train Loss: 0.7110 | Train Acc: 0.8113
 Site-Painting                      | Train Loss: 0.5018 | Train Acc: 0.9059
 Site-Painting                      | Train Loss: 0.5855 | Train Acc: 0.8235
 Site-Painting                      | Train Loss: 0.6696 | Train Acc: 0.8341
 Site-Sketch                        | Train Loss: 0.7667 | Train Acc: 0.7288
 Site-Sketch                        | Train Loss: 0.8391 | Train Acc: 0.7789
 Site-Sketch                        | Train Loss: 0.8133 | Train Acc: 0.7829
 Site-QuickDraw                     | Train Loss: 2.1006 | Train Acc: 0.3014
 Site-QuickDraw                     | Train Loss: 1.9739 | Train Acc: 0.3475
 Site-Infograph                     | Train Loss: 1.8246 | Train Acc: 0.3750
Average Train Accuracy: 0.8063
 Site-Clipart                       | Val  Loss: 0.4372 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.4412 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.5854 | Val  Acc: 0.8182
 Site-Clipart                       | Val  Loss: 0.5613 | Val  Acc: 0.8889
 Site-Clipart                       | Val  Loss: 0.6510 | Val  Acc: 0.8333
 Site-Clipart                       | Val  Loss: 0.6873 | Val  Acc: 0.8333
 Site-Clipart                       | Val  Loss: 0.7584 | Val  Acc: 0.8571
 Site-Clipart                       | Val  Loss: 0.6456 | Val  Acc: 0.8629
 Site-Clipart                       | Val  Loss: 0.5430 | Val  Acc: 0.8535
 Site-Clipart                       | Val  Loss: 0.6638 | Val  Acc: 0.8742
 Site-Real                          | Val  Loss: 0.2367 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.1898 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.2736 | Val  Acc: 0.9677
 Site-Real                          | Val  Loss: 0.3804 | Val  Acc: 0.9388
 Site-Real                          | Val  Loss: 0.3480 | Val  Acc: 0.9494
 Site-Real                          | Val  Loss: 0.3287 | Val  Acc: 0.9370
 Site-Real                          | Val  Loss: 0.3034 | Val  Acc: 0.9706
 Site-Painting                      | Val  Loss: 0.5275 | Val  Acc: 0.8571
 Site-Painting                      | Val  Loss: 0.4917 | Val  Acc: 0.8929
 Site-Painting                      | Val  Loss: 0.5095 | Val  Acc: 0.9111
 Site-Painting                      | Val  Loss: 0.5872 | Val  Acc: 0.8552
 Site-Sketch                        | Val  Loss: 0.9744 | Val  Acc: 0.7179
 Site-Sketch                        | Val  Loss: 0.7550 | Val  Acc: 0.7460
 Site-Sketch                        | Val  Loss: 0.8293 | Val  Acc: 0.7327
 Site-QuickDraw                     | Val  Loss: 1.9846 | Val  Acc: 0.3061
 Site-QuickDraw                     | Val  Loss: 1.9139 | Val  Acc: 0.4103
 Site-Infograph                     | Val  Loss: 1.5667 | Val  Acc: 0.4750
Average Valid Accuracy: 0.8329
 Best site-Clipart                   | Epoch:3 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:3 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8182
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8889
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8333
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8333
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8571
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8629
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8535
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8742
 Best site-Real                      | Epoch:3 | Val Acc: 1.0000
 Best site-Real                      | Epoch:3 | Val Acc: 1.0000
 Best site-Real                      | Epoch:3 | Val Acc: 0.9677
 Best site-Real                      | Epoch:3 | Val Acc: 0.9388
 Best site-Real                      | Epoch:3 | Val Acc: 0.9494
 Best site-Real                      | Epoch:3 | Val Acc: 0.9370
 Best site-Real                      | Epoch:3 | Val Acc: 0.9706
 Best site-Painting                  | Epoch:3 | Val Acc: 0.8571
 Best site-Painting                  | Epoch:3 | Val Acc: 0.8929
 Best site-Painting                  | Epoch:3 | Val Acc: 0.9111
 Best site-Painting                  | Epoch:3 | Val Acc: 0.8552
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.7179
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.7460
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.7327
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.3061
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.4103
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.4750
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_0/harmo-fl...
============ Train epoch 4 ============
 Site-Clipart                       | Train Loss: 0.6370 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 0.5568 | Train Acc: 0.9091
 Site-Clipart                       | Train Loss: 0.3925 | Train Acc: 0.8824
 Site-Clipart                       | Train Loss: 0.7298 | Train Acc: 0.7857
 Site-Clipart                       | Train Loss: 0.5665 | Train Acc: 0.8889
 Site-Clipart                       | Train Loss: 0.5234 | Train Acc: 0.8750
 Site-Clipart                       | Train Loss: 0.5529 | Train Acc: 0.8621
 Site-Clipart                       | Train Loss: 0.6283 | Train Acc: 0.8495
 Site-Clipart                       | Train Loss: 0.5393 | Train Acc: 0.8557
 Site-Clipart                       | Train Loss: 0.5565 | Train Acc: 0.8952
 Site-Real                          | Train Loss: 0.5916 | Train Acc: 0.7778
 Site-Real                          | Train Loss: 0.3839 | Train Acc: 0.9655
 Site-Real                          | Train Loss: 0.2374 | Train Acc: 0.9783
 Site-Real                          | Train Loss: 0.3719 | Train Acc: 0.9595
 Site-Real                          | Train Loss: 0.2736 | Train Acc: 0.9664
 Site-Real                          | Train Loss: 0.2622 | Train Acc: 0.9476
 Site-Real                          | Train Loss: 0.3149 | Train Acc: 0.9575
 Site-Painting                      | Train Loss: 0.6465 | Train Acc: 0.8113
 Site-Painting                      | Train Loss: 0.5405 | Train Acc: 0.9059
 Site-Painting                      | Train Loss: 0.4888 | Train Acc: 0.8382
 Site-Painting                      | Train Loss: 0.5553 | Train Acc: 0.8433
 Site-Sketch                        | Train Loss: 0.6524 | Train Acc: 0.8136
 Site-Sketch                        | Train Loss: 0.7315 | Train Acc: 0.7474
 Site-Sketch                        | Train Loss: 0.7534 | Train Acc: 0.7632
 Site-QuickDraw                     | Train Loss: 1.9182 | Train Acc: 0.3425
 Site-QuickDraw                     | Train Loss: 1.8944 | Train Acc: 0.3559
 Site-Infograph                     | Train Loss: 1.7549 | Train Acc: 0.4000
Average Train Accuracy: 0.8152
 Site-Clipart                       | Val  Loss: 0.0481 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.2831 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.3572 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.5350 | Val  Acc: 0.9444
 Site-Clipart                       | Val  Loss: 0.5638 | Val  Acc: 0.9000
 Site-Clipart                       | Val  Loss: 0.6113 | Val  Acc: 0.8542
 Site-Clipart                       | Val  Loss: 0.6743 | Val  Acc: 0.8312
 Site-Clipart                       | Val  Loss: 0.5544 | Val  Acc: 0.8790
 Site-Clipart                       | Val  Loss: 0.4492 | Val  Acc: 0.8788
 Site-Clipart                       | Val  Loss: 0.5849 | Val  Acc: 0.8553
 Site-Real                          | Val  Loss: 0.2155 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.1275 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.2842 | Val  Acc: 0.9677
 Site-Real                          | Val  Loss: 0.2900 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.2869 | Val  Acc: 0.9620
 Site-Real                          | Val  Loss: 0.2782 | Val  Acc: 0.9370
 Site-Real                          | Val  Loss: 0.2473 | Val  Acc: 0.9510
 Site-Painting                      | Val  Loss: 0.4347 | Val  Acc: 0.9143
 Site-Painting                      | Val  Loss: 0.4243 | Val  Acc: 0.8929
 Site-Painting                      | Val  Loss: 0.4331 | Val  Acc: 0.9000
 Site-Painting                      | Val  Loss: 0.5112 | Val  Acc: 0.8690
