===2023-07-27 17:16:34===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 6
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[115,161,225,316,442,126,177,248,348,147,206,289,191,267,327,234,
client_nums=[5,4,3,2,1,1,]
len_dataset=[2103,1502,1072,765,546,390,]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart                       | Train Loss: 2.2321 | Train Acc: 0.3304
 Best site-Painting                  | Epoch:0 | Val Acc: 0.4796
 Best site-Painting                  | Epoch:0 | Val Acc: 0.4161
 Best site-Painting                  | Epoch:0 | Val Acc: 0.3854
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.3071
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.3596
 Best site-QuickDraw                 | Epoch:0 | Val Acc: 0.1055
 Best site-Infograph                 | Epoch:0 | Val Acc: 0.1987
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/fedavg...
============ Train epoch 1 ============
 Site-Clipart                       | Train Loss: 2.1200 | Train Acc: 0.5913
 Site-Clipart                       | Train Loss: 2.1056 | Train Acc: 0.6708
 Site-Clipart                       | Train Loss: 2.1106 | Train Acc: 0.6000
 Site-Clipart                       | Train Loss: 2.1024 | Train Acc: 0.6329
 Site-Clipart                       | Train Loss: 2.1096 | Train Acc: 0.6154
 Site-Real                          | Train Loss: 2.0738 | Train Acc: 0.7302
 Site-Real                          | Train Loss: 2.0559 | Train Acc: 0.7797
 Site-Real                          | Train Loss: 2.0583 | Train Acc: 0.7863
 Site-Real                          | Train Loss: 2.0650 | Train Acc: 0.7586
 Site-Painting                      | Train Loss: 2.0785 | Train Acc: 0.6667
 Site-Painting                      | Train Loss: 2.0983 | Train Acc: 0.6359
 Site-Painting                      | Train Loss: 2.1009 | Train Acc: 0.6125
 Site-Sketch                        | Train Loss: 2.1083 | Train Acc: 0.5602
 Site-Sketch                        | Train Loss: 2.1157 | Train Acc: 0.5581
 Site-QuickDraw                     | Train Loss: 2.2888 | Train Acc: 0.1162
 Site-Infograph                     | Train Loss: 2.2299 | Train Acc: 0.3291
Average Train Accuracy: 0.6027
 Site-Clipart                       | Val  Loss: 2.0863 | Val  Acc: 0.6053
 Site-Clipart                       | Val  Loss: 2.1095 | Val  Acc: 0.5981
 Site-Clipart                       | Val  Loss: 2.1256 | Val  Acc: 0.6067
 Site-Clipart                       | Val  Loss: 2.0957 | Val  Acc: 0.6429
 Site-Clipart                       | Val  Loss: 2.1164 | Val  Acc: 0.6102
 Site-Real                          | Val  Loss: 2.0600 | Val  Acc: 0.7500
 Site-Real                          | Val  Loss: 2.0563 | Val  Acc: 0.7627
 Site-Real                          | Val  Loss: 2.0451 | Val  Acc: 0.7576
 Site-Real                          | Val  Loss: 2.0517 | Val  Acc: 0.8182
 Site-Painting                      | Val  Loss: 2.0793 | Val  Acc: 0.6735
 Site-Painting                      | Val  Loss: 2.0555 | Val  Acc: 0.6277
 Site-Painting                      | Val  Loss: 2.1039 | Val  Acc: 0.6250
 Site-Sketch                        | Val  Loss: 2.1039 | Val  Acc: 0.5984
 Site-Sketch                        | Val  Loss: 2.1207 | Val  Acc: 0.5281
 Site-QuickDraw                     | Val  Loss: 2.2849 | Val  Acc: 0.1239
 Site-Infograph                     | Val  Loss: 2.2112 | Val  Acc: 0.3846
Average Valid Accuracy: 0.6070
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6053
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5981
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6067
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6429
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6102
 Best site-Real                      | Epoch:1 | Val Acc: 0.7500
 Best site-Real                      | Epoch:1 | Val Acc: 0.7627
 Best site-Real                      | Epoch:1 | Val Acc: 0.7576
 Best site-Real                      | Epoch:1 | Val Acc: 0.8182
 Best site-Painting                  | Epoch:1 | Val Acc: 0.6735
 Best site-Painting                  | Epoch:1 | Val Acc: 0.6277
 Best site-Painting                  | Epoch:1 | Val Acc: 0.6250
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.5984
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.5281
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.1239
 Best site-Infograph                 | Epoch:1 | Val Acc: 0.3846
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/fedavg...
============ Train epoch 2 ============
 Site-Clipart                       | Train Loss: 2.0233 | Train Acc: 0.6870
 Site-Clipart                       | Train Loss: 1.9729 | Train Acc: 0.7516
 Site-Clipart                       | Train Loss: 2.0130 | Train Acc: 0.6533
 Site-Clipart                       | Train Loss: 2.0006 | Train Acc: 0.6899
 Site-Clipart                       | Train Loss: 2.0114 | Train Acc: 0.7059
 Site-Real                          | Train Loss: 1.9545 | Train Acc: 0.8413
 Site-Real                          | Train Loss: 1.9281 | Train Acc: 0.8475
 Site-Real                          | Train Loss: 1.9214 | Train Acc: 0.8750
 Site-Real                          | Train Loss: 1.9477 | Train Acc: 0.8103
 Site-Painting                      | Train Loss: 1.9855 | Train Acc: 0.7211
 Site-Painting                      | Train Loss: 1.9947 | Train Acc: 0.7330
 Site-Painting                      | Train Loss: 1.9877 | Train Acc: 0.7232
 Site-Sketch                        | Train Loss: 2.0162 | Train Acc: 0.6178
 Site-Sketch                        | Train Loss: 2.0057 | Train Acc: 0.6142
 Site-QuickDraw                     | Train Loss: 2.2459 | Train Acc: 0.2171
 Site-Infograph                     | Train Loss: 2.1931 | Train Acc: 0.3248
Average Train Accuracy: 0.6758
 Site-Clipart                       | Val  Loss: 1.9319 | Val  Acc: 0.7763
 Site-Clipart                       | Val  Loss: 2.0182 | Val  Acc: 0.6542
 Site-Clipart                       | Val  Loss: 2.0312 | Val  Acc: 0.6400
 Site-Clipart                       | Val  Loss: 1.9889 | Val  Acc: 0.7238
 Site-Clipart                       | Val  Loss: 2.0196 | Val  Acc: 0.6712
 Site-Real                          | Val  Loss: 1.9426 | Val  Acc: 0.7738
 Site-Real                          | Val  Loss: 1.9350 | Val  Acc: 0.8390
 Site-Real                          | Val  Loss: 1.9098 | Val  Acc: 0.8545
 Site-Real                          | Val  Loss: 1.9249 | Val  Acc: 0.8788
 Site-Painting                      | Val  Loss: 1.9882 | Val  Acc: 0.7245
 Site-Painting                      | Val  Loss: 1.9537 | Val  Acc: 0.6861
 Site-Painting                      | Val  Loss: 1.9938 | Val  Acc: 0.7083
 Site-Sketch                        | Val  Loss: 1.9855 | Val  Acc: 0.7087
 Site-Sketch                        | Val  Loss: 2.0158 | Val  Acc: 0.6124
 Site-QuickDraw                     | Val  Loss: 2.2659 | Val  Acc: 0.1560
 Site-Infograph                     | Val  Loss: 2.1710 | Val  Acc: 0.4103
Average Valid Accuracy: 0.6761
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7763
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6542
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6400
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7238
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6712
 Best site-Real                      | Epoch:2 | Val Acc: 0.7738
 Best site-Real                      | Epoch:2 | Val Acc: 0.8390
 Best site-Real                      | Epoch:2 | Val Acc: 0.8545
 Best site-Real                      | Epoch:2 | Val Acc: 0.8788
 Best site-Painting                  | Epoch:2 | Val Acc: 0.7245
 Best site-Painting                  | Epoch:2 | Val Acc: 0.6861
 Best site-Painting                  | Epoch:2 | Val Acc: 0.7083
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.7087
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.6124
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.1560
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.4103
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/fedavg...
============ Train epoch 3 ============
 Site-Clipart                       | Train Loss: 1.9202 | Train Acc: 0.7565
 Site-Clipart                       | Train Loss: 1.8906 | Train Acc: 0.7329
 Site-Clipart                       | Train Loss: 1.9263 | Train Acc: 0.7022
 Site-Clipart                       | Train Loss: 1.9023 | Train Acc: 0.7278
 Site-Clipart                       | Train Loss: 1.9078 | Train Acc: 0.7443
 Site-Real                          | Train Loss: 1.8412 | Train Acc: 0.8413
 Site-Real                          | Train Loss: 1.7970 | Train Acc: 0.8814
 Site-Real                          | Train Loss: 1.7972 | Train Acc: 0.9073
 Site-Real                          | Train Loss: 1.8262 | Train Acc: 0.8362
 Site-Painting                      | Train Loss: 1.8681 | Train Acc: 0.7823
 Site-Painting                      | Train Loss: 1.9021 | Train Acc: 0.7282
 Site-Painting                      | Train Loss: 1.8787 | Train Acc: 0.7439
 Site-Sketch                        | Train Loss: 1.9203 | Train Acc: 0.6649
 Site-Sketch                        | Train Loss: 1.9190 | Train Acc: 0.6629
 Site-QuickDraw                     | Train Loss: 2.2373 | Train Acc: 0.2691
 Site-Infograph                     | Train Loss: 2.1636 | Train Acc: 0.3718
Average Train Accuracy: 0.7096
 Site-Clipart                       | Val  Loss: 1.8218 | Val  Acc: 0.8026
 Site-Clipart                       | Val  Loss: 1.9089 | Val  Acc: 0.7009
 Site-Clipart                       | Val  Loss: 1.9370 | Val  Acc: 0.6933
 Site-Clipart                       | Val  Loss: 1.8877 | Val  Acc: 0.7524
 Site-Clipart                       | Val  Loss: 1.9300 | Val  Acc: 0.6881
 Site-Real                          | Val  Loss: 1.8169 | Val  Acc: 0.8452
 Site-Real                          | Val  Loss: 1.8262 | Val  Acc: 0.8390
 Site-Real                          | Val  Loss: 1.7814 | Val  Acc: 0.9030
 Site-Real                          | Val  Loss: 1.7925 | Val  Acc: 0.9004
 Site-Painting                      | Val  Loss: 1.8538 | Val  Acc: 0.8061
 Site-Painting                      | Val  Loss: 1.8264 | Val  Acc: 0.7445
 Site-Painting                      | Val  Loss: 1.8803 | Val  Acc: 0.7604
 Site-Sketch                        | Val  Loss: 1.8906 | Val  Acc: 0.6929
 Site-Sketch                        | Val  Loss: 1.9356 | Val  Acc: 0.6404
 Site-QuickDraw                     | Val  Loss: 2.2350 | Val  Acc: 0.2477
 Site-Infograph                     | Val  Loss: 2.1301 | Val  Acc: 0.4551
Average Valid Accuracy: 0.7170
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8026
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7009
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6933
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7524
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6881
 Best site-Real                      | Epoch:3 | Val Acc: 0.8452
 Best site-Real                      | Epoch:3 | Val Acc: 0.8390
 Best site-Real                      | Epoch:3 | Val Acc: 0.9030
 Best site-Real                      | Epoch:3 | Val Acc: 0.9004
 Best site-Painting                  | Epoch:3 | Val Acc: 0.8061
 Best site-Painting                  | Epoch:3 | Val Acc: 0.7445
 Best site-Painting                  | Epoch:3 | Val Acc: 0.7604
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.6929
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.6404
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.2477
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.4551
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/fedavg...
============ Train epoch 4 ============
 Site-Clipart                       | Train Loss: 1.8277 | Train Acc: 0.7739
 Site-Clipart                       | Train Loss: 1.8061 | Train Acc: 0.8012
 Site-Clipart                       | Train Loss: 1.8431 | Train Acc: 0.7333
 Site-Clipart                       | Train Loss: 1.8037 | Train Acc: 0.7690
 Site-Clipart                       | Train Loss: 1.8162 | Train Acc: 0.7715
 Site-Real                          | Train Loss: 1.7378 | Train Acc: 0.8730
 Site-Real                          | Train Loss: 1.6725 | Train Acc: 0.9153
 Site-Real                          | Train Loss: 1.6709 | Train Acc: 0.9355
 Site-Real                          | Train Loss: 1.7311 | Train Acc: 0.8707
 Site-Painting                      | Train Loss: 1.7811 | Train Acc: 0.8095
 Site-Painting                      | Train Loss: 1.7976 | Train Acc: 0.7621
 Site-Painting                      | Train Loss: 1.7846 | Train Acc: 0.7682
 Site-Sketch                        | Train Loss: 1.8162 | Train Acc: 0.7120
 Site-Sketch                        | Train Loss: 1.8146 | Train Acc: 0.6929
 Site-QuickDraw                     | Train Loss: 2.1878 | Train Acc: 0.3242
 Site-Infograph                     | Train Loss: 2.1139 | Train Acc: 0.4145
Average Train Accuracy: 0.7454
 Site-Clipart                       | Val  Loss: 1.7015 | Val  Acc: 0.7763
 Site-Clipart                       | Val  Loss: 1.8095 | Val  Acc: 0.7103
 Site-Clipart                       | Val  Loss: 1.8267 | Val  Acc: 0.7733
 Site-Clipart                       | Val  Loss: 1.7984 | Val  Acc: 0.7810
 Site-Clipart                       | Val  Loss: 1.8318 | Val  Acc: 0.7458
 Site-Real                          | Val  Loss: 1.6933 | Val  Acc: 0.8452
 Site-Real                          | Val  Loss: 1.7011 | Val  Acc: 0.8814
 Site-Real                          | Val  Loss: 1.6690 | Val  Acc: 0.8909
 Site-Real                          | Val  Loss: 1.6741 | Val  Acc: 0.9134
 Site-Painting                      | Val  Loss: 1.7718 | Val  Acc: 0.7653
 Site-Painting                      | Val  Loss: 1.7414 | Val  Acc: 0.7591
 Site-Painting                      | Val  Loss: 1.7842 | Val  Acc: 0.7656
 Site-Sketch                        | Val  Loss: 1.8066 | Val  Acc: 0.7323
 Site-Sketch                        | Val  Loss: 1.8537 | Val  Acc: 0.6573
 Site-QuickDraw                     | Val  Loss: 2.2142 | Val  Acc: 0.2661
 Site-Infograph                     | Val  Loss: 2.0914 | Val  Acc: 0.4808
Average Valid Accuracy: 0.7340
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.7763
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.7103
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.7733
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.7810
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.7458
 Best site-Real                      | Epoch:4 | Val Acc: 0.8452
 Best site-Real                      | Epoch:4 | Val Acc: 0.8814
 Best site-Real                      | Epoch:4 | Val Acc: 0.8909
 Best site-Real                      | Epoch:4 | Val Acc: 0.9134
 Best site-Painting                  | Epoch:4 | Val Acc: 0.7653
 Best site-Painting                  | Epoch:4 | Val Acc: 0.7591
 Best site-Painting                  | Epoch:4 | Val Acc: 0.7656
 Best site-Sketch                    | Epoch:4 | Val Acc: 0.7323
 Best site-Sketch                    | Epoch:4 | Val Acc: 0.6573
 Best site-QuickDraw                 | Epoch:4 | Val Acc: 0.2661
 Best site-Infograph                 | Epoch:4 | Val Acc: 0.4808
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/fedavg...
============ Train epoch 5 ============
 Site-Clipart                       | Train Loss: 1.7581 | Train Acc: 0.7565
 Site-Clipart                       | Train Loss: 1.6749 | Train Acc: 0.7950
 Site-Clipart                       | Train Loss: 1.7667 | Train Acc: 0.7689
 Site-Clipart                       | Train Loss: 1.7276 | Train Acc: 0.7722
 Site-Clipart                       | Train Loss: 1.7271 | Train Acc: 0.7873
 Site-Real                          | Train Loss: 1.6293 | Train Acc: 0.8810
 Site-Real                          | Train Loss: 1.5614 | Train Acc: 0.9209
 Site-Real                          | Train Loss: 1.5540 | Train Acc: 0.9435
 Site-Real                          | Train Loss: 1.6221 | Train Acc: 0.8707
 Site-Painting                      | Train Loss: 1.6823 | Train Acc: 0.8163
 Site-Painting                      | Train Loss: 1.6654 | Train Acc: 0.7816
 Site-Painting                      | Train Loss: 1.7050 | Train Acc: 0.7785
 Site-Sketch                        | Train Loss: 1.7223 | Train Acc: 0.7120
 Site-Sketch                        | Train Loss: 1.7044 | Train Acc: 0.7266
 Site-QuickDraw                     | Train Loss: 2.1724 | Train Acc: 0.3211
 Site-Infograph                     | Train Loss: 2.0769 | Train Acc: 0.4316
Average Train Accuracy: 0.7540
 Site-Clipart                       | Val  Loss: 1.5950 | Val  Acc: 0.8421
 Site-Clipart                       | Val  Loss: 1.7231 | Val  Acc: 0.7477
 Site-Clipart                       | Val  Loss: 1.7341 | Val  Acc: 0.7933
 Site-Clipart                       | Val  Loss: 1.6899 | Val  Acc: 0.7762
 Site-Clipart                       | Val  Loss: 1.7547 | Val  Acc: 0.7322
 Site-Real                          | Val  Loss: 1.5974 | Val  Acc: 0.8810
 Site-Real                          | Val  Loss: 1.5889 | Val  Acc: 0.8898
 Site-Real                          | Val  Loss: 1.5487 | Val  Acc: 0.9273
 Site-Real                          | Val  Loss: 1.5528 | Val  Acc: 0.9351
 Site-Painting                      | Val  Loss: 1.6492 | Val  Acc: 0.8163
 Site-Painting                      | Val  Loss: 1.6500 | Val  Acc: 0.7737
 Site-Painting                      | Val  Loss: 1.6841 | Val  Acc: 0.7708
 Site-Sketch                        | Val  Loss: 1.7239 | Val  Acc: 0.7165
 Site-Sketch                        | Val  Loss: 1.7389 | Val  Acc: 0.7022
 Site-QuickDraw                     | Val  Loss: 2.1751 | Val  Acc: 0.3440
 Site-Infograph                     | Val  Loss: 2.0445 | Val  Acc: 0.4744
Average Valid Accuracy: 0.7577
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.8421
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.7477
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.7933
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.7762
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.7322
 Best site-Real                      | Epoch:5 | Val Acc: 0.8810
 Best site-Real                      | Epoch:5 | Val Acc: 0.8898
 Best site-Real                      | Epoch:5 | Val Acc: 0.9273
 Best site-Real                      | Epoch:5 | Val Acc: 0.9351
 Best site-Painting                  | Epoch:5 | Val Acc: 0.8163
 Best site-Painting                  | Epoch:5 | Val Acc: 0.7737
 Best site-Painting                  | Epoch:5 | Val Acc: 0.7708
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.7165
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.7022
 Best site-QuickDraw                 | Epoch:5 | Val Acc: 0.3440
 Best site-Infograph                 | Epoch:5 | Val Acc: 0.4744
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/fedavg...
============ Train epoch 6 ============
 Site-Clipart                       | Train Loss: 1.6144 | Train Acc: 0.8174
 Site-Clipart                       | Train Loss: 1.6140 | Train Acc: 0.8447
 Site-Clipart                       | Train Loss: 1.6753 | Train Acc: 0.7556
 Site-Clipart                       | Train Loss: 1.6295 | Train Acc: 0.8070
 Site-Clipart                       | Train Loss: 1.6426 | Train Acc: 0.7805
 Site-Real                          | Train Loss: 1.5128 | Train Acc: 0.9048
 Site-Real                          | Train Loss: 1.4634 | Train Acc: 0.9096
 Site-Real                          | Train Loss: 1.4528 | Train Acc: 0.9435
 Site-Real                          | Train Loss: 1.5283 | Train Acc: 0.8879
 Site-Painting                      | Train Loss: 1.5994 | Train Acc: 0.7755
 Site-Painting                      | Train Loss: 1.6129 | Train Acc: 0.7961
 Site-Painting                      | Train Loss: 1.6021 | Train Acc: 0.8028
 Site-Sketch                        | Train Loss: 1.6473 | Train Acc: 0.7173
 Site-Sketch                        | Train Loss: 1.6222 | Train Acc: 0.7154
 Site-QuickDraw                     | Train Loss: 2.1142 | Train Acc: 0.3303
 Site-Infograph                     | Train Loss: 2.0427 | Train Acc: 0.4274
Average Train Accuracy: 0.7635
 Site-Clipart                       | Val  Loss: 1.5032 | Val  Acc: 0.8684
 Site-Clipart                       | Val  Loss: 1.6414 | Val  Acc: 0.7757
 Site-Clipart                       | Val  Loss: 1.6421 | Val  Acc: 0.8467
 Site-Clipart                       | Val  Loss: 1.6123 | Val  Acc: 0.8000
 Site-Clipart                       | Val  Loss: 1.6613 | Val  Acc: 0.7593
 Site-Real                          | Val  Loss: 1.4934 | Val  Acc: 0.8810
 Site-Real                          | Val  Loss: 1.4944 | Val  Acc: 0.9153
 Site-Real                          | Val  Loss: 1.4416 | Val  Acc: 0.9394
 Site-Real                          | Val  Loss: 1.4614 | Val  Acc: 0.9307
 Site-Painting                      | Val  Loss: 1.5707 | Val  Acc: 0.8367
 Site-Painting                      | Val  Loss: 1.5498 | Val  Acc: 0.7810
 Site-Painting                      | Val  Loss: 1.5870 | Val  Acc: 0.8073
 Site-Sketch                        | Val  Loss: 1.6277 | Val  Acc: 0.7795
 Site-Sketch                        | Val  Loss: 1.6782 | Val  Acc: 0.7135
 Site-QuickDraw                     | Val  Loss: 2.1609 | Val  Acc: 0.3257
 Site-Infograph                     | Val  Loss: 2.0173 | Val  Acc: 0.4487
Average Valid Accuracy: 0.7756
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.8684
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.7757
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.8467
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.8000
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.7593
 Best site-Real                      | Epoch:6 | Val Acc: 0.8810
 Best site-Real                      | Epoch:6 | Val Acc: 0.9153
 Best site-Real                      | Epoch:6 | Val Acc: 0.9394
 Best site-Real                      | Epoch:6 | Val Acc: 0.9307
 Best site-Painting                  | Epoch:6 | Val Acc: 0.8367
 Best site-Painting                  | Epoch:6 | Val Acc: 0.7810
 Best site-Painting                  | Epoch:6 | Val Acc: 0.8073
 Best site-Sketch                    | Epoch:6 | Val Acc: 0.7795
 Best site-Sketch                    | Epoch:6 | Val Acc: 0.7135
 Best site-QuickDraw                 | Epoch:6 | Val Acc: 0.3257
 Best site-Infograph                 | Epoch:6 | Val Acc: 0.4487
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/fedavg...
============ Train epoch 7 ============
 Site-Clipart                       | Train Loss: 1.5603 | Train Acc: 0.7913
 Site-Clipart                       | Train Loss: 1.5075 | Train Acc: 0.8509
 Site-Clipart                       | Train Loss: 1.6044 | Train Acc: 0.8044
 Site-Clipart                       | Train Loss: 1.5680 | Train Acc: 0.7816
 Site-Clipart                       | Train Loss: 1.5641 | Train Acc: 0.8190
 Site-Real                          | Train Loss: 1.4276 | Train Acc: 0.9048
 Site-Real                          | Train Loss: 1.3531 | Train Acc: 0.9266
 Site-Real                          | Train Loss: 1.3389 | Train Acc: 0.9516
 Site-Real                          | Train Loss: 1.4060 | Train Acc: 0.9080
 Site-Painting                      | Train Loss: 1.5089 | Train Acc: 0.8435
 Site-Painting                      | Train Loss: 1.5252 | Train Acc: 0.8058
 Site-Painting                      | Train Loss: 1.5104 | Train Acc: 0.8270
 Site-Sketch                        | Train Loss: 1.5643 | Train Acc: 0.7382
 Site-Sketch                        | Train Loss: 1.5482 | Train Acc: 0.7566
 Site-QuickDraw                     | Train Loss: 2.1171 | Train Acc: 0.3700
 Site-Infograph                     | Train Loss: 2.0277 | Train Acc: 0.4103
Average Train Accuracy: 0.7806
 Site-Clipart                       | Val  Loss: 1.4333 | Val  Acc: 0.7763
 Site-Clipart                       | Val  Loss: 1.5552 | Val  Acc: 0.7944
 Site-Clipart                       | Val  Loss: 1.5931 | Val  Acc: 0.7800
 Site-Clipart                       | Val  Loss: 1.5394 | Val  Acc: 0.8048
 Site-Clipart                       | Val  Loss: 1.5968 | Val  Acc: 0.7797
 Site-Real                          | Val  Loss: 1.4201 | Val  Acc: 0.8690
 Site-Real                          | Val  Loss: 1.3800 | Val  Acc: 0.9237
 Site-Real                          | Val  Loss: 1.3230 | Val  Acc: 0.9515
 Site-Real                          | Val  Loss: 1.3409 | Val  Acc: 0.9567
 Site-Painting                      | Val  Loss: 1.4597 | Val  Acc: 0.8469
 Site-Painting                      | Val  Loss: 1.4528 | Val  Acc: 0.8175
 Site-Painting                      | Val  Loss: 1.5087 | Val  Acc: 0.8229
 Site-Sketch                        | Val  Loss: 1.5520 | Val  Acc: 0.7559
 Site-Sketch                        | Val  Loss: 1.6109 | Val  Acc: 0.6854
