===2023-07-27 22:25:30===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 6
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[115,161,225,316,442,126,177,248,348,147,206,289,191,267,327,234,
client_nums=[5,4,3,2,1,1,]
len_dataset=[2103,1502,1072,765,546,390,]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart                       | Train Loss: 2.1858 | Train Acc: 0.4696
 Best site-Real                      | Epoch:0 | Val Acc: 0.6190
 Best site-Painting                  | Epoch:0 | Val Acc: 0.5306
 Best site-Painting                  | Epoch:0 | Val Acc: 0.4964
 Best site-Painting                  | Epoch:0 | Val Acc: 0.3958
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.3937
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.3708
 Best site-QuickDraw                 | Epoch:0 | Val Acc: 0.0917
 Best site-Infograph                 | Epoch:0 | Val Acc: 0.2372
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/term...
============ Train epoch 1 ============
 Site-Clipart                       | Train Loss: 2.0787 | Train Acc: 0.5913
 Site-Clipart                       | Train Loss: 2.0501 | Train Acc: 0.6460
 Site-Clipart                       | Train Loss: 2.0993 | Train Acc: 0.5467
 Site-Clipart                       | Train Loss: 2.0822 | Train Acc: 0.6108
 Site-Clipart                       | Train Loss: 2.0822 | Train Acc: 0.6425
 Site-Real                          | Train Loss: 2.0623 | Train Acc: 0.7540
 Site-Real                          | Train Loss: 2.0345 | Train Acc: 0.8023
 Site-Real                          | Train Loss: 2.0287 | Train Acc: 0.7984
 Site-Real                          | Train Loss: 2.0498 | Train Acc: 0.7759
 Site-Painting                      | Train Loss: 2.0645 | Train Acc: 0.5986
 Site-Painting                      | Train Loss: 2.0753 | Train Acc: 0.6748
 Site-Painting                      | Train Loss: 2.0698 | Train Acc: 0.6471
 Site-Sketch                        | Train Loss: 2.1019 | Train Acc: 0.5602
 Site-Sketch                        | Train Loss: 2.0690 | Train Acc: 0.5506
 Site-QuickDraw                     | Train Loss: 2.2378 | Train Acc: 0.1865
 Site-Infograph                     | Train Loss: 2.2371 | Train Acc: 0.2906
Average Train Accuracy: 0.6048
 Site-Clipart                       | Val  Loss: 2.0241 | Val  Acc: 0.6316
 Site-Clipart                       | Val  Loss: 2.0707 | Val  Acc: 0.6262
 Site-Clipart                       | Val  Loss: 2.0897 | Val  Acc: 0.5800
 Site-Clipart                       | Val  Loss: 2.0874 | Val  Acc: 0.6000
 Site-Clipart                       | Val  Loss: 2.1030 | Val  Acc: 0.5424
 Site-Real                          | Val  Loss: 2.0526 | Val  Acc: 0.6786
 Site-Real                          | Val  Loss: 2.0498 | Val  Acc: 0.7627
 Site-Real                          | Val  Loss: 2.0339 | Val  Acc: 0.8000
 Site-Real                          | Val  Loss: 2.0237 | Val  Acc: 0.8225
 Site-Painting                      | Val  Loss: 2.0413 | Val  Acc: 0.6735
 Site-Painting                      | Val  Loss: 2.0313 | Val  Acc: 0.6496
 Site-Painting                      | Val  Loss: 2.0781 | Val  Acc: 0.6510
 Site-Sketch                        | Val  Loss: 2.0877 | Val  Acc: 0.5906
 Site-Sketch                        | Val  Loss: 2.1106 | Val  Acc: 0.5449
 Site-QuickDraw                     | Val  Loss: 2.2596 | Val  Acc: 0.1514
 Site-Infograph                     | Val  Loss: 2.2194 | Val  Acc: 0.3654
Average Valid Accuracy: 0.6044
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6316
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6262
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5800
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6000
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5424
 Best site-Real                      | Epoch:1 | Val Acc: 0.6786
 Best site-Real                      | Epoch:1 | Val Acc: 0.7627
 Best site-Real                      | Epoch:1 | Val Acc: 0.8000
 Best site-Real                      | Epoch:1 | Val Acc: 0.8225
 Best site-Painting                  | Epoch:1 | Val Acc: 0.6735
 Best site-Painting                  | Epoch:1 | Val Acc: 0.6496
 Best site-Painting                  | Epoch:1 | Val Acc: 0.6510
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.5906
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.5449
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.1514
 Best site-Infograph                 | Epoch:1 | Val Acc: 0.3654
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/term...
============ Train epoch 2 ============
 Site-Clipart                       | Train Loss: 1.9794 | Train Acc: 0.6609
 Site-Clipart                       | Train Loss: 1.9693 | Train Acc: 0.7329
 Site-Clipart                       | Train Loss: 2.0229 | Train Acc: 0.6089
 Site-Clipart                       | Train Loss: 1.9816 | Train Acc: 0.6646
 Site-Clipart                       | Train Loss: 1.9842 | Train Acc: 0.6765
 Site-Real                          | Train Loss: 1.9404 | Train Acc: 0.8095
 Site-Real                          | Train Loss: 1.9099 | Train Acc: 0.8701
 Site-Real                          | Train Loss: 1.8939 | Train Acc: 0.8750
 Site-Real                          | Train Loss: 1.9371 | Train Acc: 0.8276
 Site-Painting                      | Train Loss: 1.9683 | Train Acc: 0.7415
 Site-Painting                      | Train Loss: 1.9756 | Train Acc: 0.7379
 Site-Painting                      | Train Loss: 1.9574 | Train Acc: 0.7439
 Site-Sketch                        | Train Loss: 2.0019 | Train Acc: 0.6126
 Site-Sketch                        | Train Loss: 1.9973 | Train Acc: 0.6592
 Site-QuickDraw                     | Train Loss: 2.2172 | Train Acc: 0.2446
 Site-Infograph                     | Train Loss: 2.1999 | Train Acc: 0.3248
Average Train Accuracy: 0.6744
 Site-Clipart                       | Val  Loss: 1.8847 | Val  Acc: 0.7895
 Site-Clipart                       | Val  Loss: 1.9617 | Val  Acc: 0.6916
 Site-Clipart                       | Val  Loss: 1.9963 | Val  Acc: 0.7067
 Site-Clipart                       | Val  Loss: 1.9657 | Val  Acc: 0.6952
 Site-Clipart                       | Val  Loss: 2.0062 | Val  Acc: 0.6407
 Site-Real                          | Val  Loss: 1.9147 | Val  Acc: 0.7381
 Site-Real                          | Val  Loss: 1.9189 | Val  Acc: 0.8559
 Site-Real                          | Val  Loss: 1.8963 | Val  Acc: 0.8606
 Site-Real                          | Val  Loss: 1.8992 | Val  Acc: 0.8788
 Site-Painting                      | Val  Loss: 1.9157 | Val  Acc: 0.7959
 Site-Painting                      | Val  Loss: 1.9241 | Val  Acc: 0.7226
 Site-Painting                      | Val  Loss: 1.9665 | Val  Acc: 0.7500
 Site-Sketch                        | Val  Loss: 1.9874 | Val  Acc: 0.6772
 Site-Sketch                        | Val  Loss: 2.0097 | Val  Acc: 0.6180
 Site-QuickDraw                     | Val  Loss: 2.2311 | Val  Acc: 0.2294
 Site-Infograph                     | Val  Loss: 2.1677 | Val  Acc: 0.3654
Average Valid Accuracy: 0.6885
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7895
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6916
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7067
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6952
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6407
 Best site-Real                      | Epoch:2 | Val Acc: 0.7381
 Best site-Real                      | Epoch:2 | Val Acc: 0.8559
 Best site-Real                      | Epoch:2 | Val Acc: 0.8606
 Best site-Real                      | Epoch:2 | Val Acc: 0.8788
 Best site-Painting                  | Epoch:2 | Val Acc: 0.7959
 Best site-Painting                  | Epoch:2 | Val Acc: 0.7226
 Best site-Painting                  | Epoch:2 | Val Acc: 0.7500
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.6772
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.6180
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.2294
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.3654
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/term...
============ Train epoch 3 ============
 Site-Clipart                       | Train Loss: 1.8999 | Train Acc: 0.6870
 Site-Clipart                       | Train Loss: 1.8237 | Train Acc: 0.7640
 Site-Clipart                       | Train Loss: 1.9296 | Train Acc: 0.6711
 Site-Clipart                       | Train Loss: 1.8932 | Train Acc: 0.6930
 Site-Clipart                       | Train Loss: 1.8881 | Train Acc: 0.7262
 Site-Real                          | Train Loss: 1.8321 | Train Acc: 0.8571
 Site-Real                          | Train Loss: 1.7764 | Train Acc: 0.8814
 Site-Real                          | Train Loss: 1.7741 | Train Acc: 0.9113
 Site-Real                          | Train Loss: 1.8270 | Train Acc: 0.8563
 Site-Painting                      | Train Loss: 1.8705 | Train Acc: 0.7483
 Site-Painting                      | Train Loss: 1.8568 | Train Acc: 0.7621
 Site-Painting                      | Train Loss: 1.8636 | Train Acc: 0.7751
 Site-Sketch                        | Train Loss: 1.9090 | Train Acc: 0.6492
 Site-Sketch                        | Train Loss: 1.8839 | Train Acc: 0.6704
 Site-QuickDraw                     | Train Loss: 2.2149 | Train Acc: 0.2722
 Site-Infograph                     | Train Loss: 2.1691 | Train Acc: 0.3462
Average Train Accuracy: 0.7044
 Site-Clipart                       | Val  Loss: 1.7781 | Val  Acc: 0.8026
 Site-Clipart                       | Val  Loss: 1.8837 | Val  Acc: 0.6822
 Site-Clipart                       | Val  Loss: 1.8985 | Val  Acc: 0.7267
 Site-Clipart                       | Val  Loss: 1.8762 | Val  Acc: 0.6857
 Site-Clipart                       | Val  Loss: 1.9201 | Val  Acc: 0.6441
 Site-Real                          | Val  Loss: 1.7987 | Val  Acc: 0.8333
 Site-Real                          | Val  Loss: 1.8091 | Val  Acc: 0.8898
 Site-Real                          | Val  Loss: 1.7685 | Val  Acc: 0.8909
 Site-Real                          | Val  Loss: 1.7673 | Val  Acc: 0.8918
 Site-Painting                      | Val  Loss: 1.8182 | Val  Acc: 0.8265
 Site-Painting                      | Val  Loss: 1.8143 | Val  Acc: 0.7737
 Site-Painting                      | Val  Loss: 1.8700 | Val  Acc: 0.7604
 Site-Sketch                        | Val  Loss: 1.8794 | Val  Acc: 0.7165
 Site-Sketch                        | Val  Loss: 1.9075 | Val  Acc: 0.6798
 Site-QuickDraw                     | Val  Loss: 2.2203 | Val  Acc: 0.2661
 Site-Infograph                     | Val  Loss: 2.1268 | Val  Acc: 0.4167
Average Valid Accuracy: 0.7179
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8026
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6822
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7267
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6857
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6441
 Best site-Real                      | Epoch:3 | Val Acc: 0.8333
 Best site-Real                      | Epoch:3 | Val Acc: 0.8898
 Best site-Real                      | Epoch:3 | Val Acc: 0.8909
 Best site-Real                      | Epoch:3 | Val Acc: 0.8918
 Best site-Painting                  | Epoch:3 | Val Acc: 0.8265
 Best site-Painting                  | Epoch:3 | Val Acc: 0.7737
 Best site-Painting                  | Epoch:3 | Val Acc: 0.7604
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.7165
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.6798
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.2661
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.4167
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/term...
============ Train epoch 4 ============
 Site-Clipart                       | Train Loss: 1.8029 | Train Acc: 0.7652
 Site-Clipart                       | Train Loss: 1.7557 | Train Acc: 0.7578
 Site-Clipart                       | Train Loss: 1.8339 | Train Acc: 0.6978
 Site-Clipart                       | Train Loss: 1.7926 | Train Acc: 0.7310
 Site-Clipart                       | Train Loss: 1.8030 | Train Acc: 0.7557
 Site-Real                          | Train Loss: 1.7165 | Train Acc: 0.8730
 Site-Real                          | Train Loss: 1.6618 | Train Acc: 0.9435
 Site-Real                          | Train Loss: 1.6618 | Train Acc: 0.9032
 Site-Real                          | Train Loss: 1.7156 | Train Acc: 0.8793
 Site-Painting                      | Train Loss: 1.7442 | Train Acc: 0.7687
 Site-Painting                      | Train Loss: 1.7854 | Train Acc: 0.7913
 Site-Painting                      | Train Loss: 1.7569 | Train Acc: 0.7958
 Site-Sketch                        | Train Loss: 1.8079 | Train Acc: 0.6963
 Site-Sketch                        | Train Loss: 1.8153 | Train Acc: 0.6891
 Site-QuickDraw                     | Train Loss: 2.1365 | Train Acc: 0.2997
 Site-Infograph                     | Train Loss: 2.1305 | Train Acc: 0.3803
Average Train Accuracy: 0.7330
 Site-Clipart                       | Val  Loss: 1.6683 | Val  Acc: 0.7632
 Site-Clipart                       | Val  Loss: 1.7577 | Val  Acc: 0.7290
 Site-Clipart                       | Val  Loss: 1.8026 | Val  Acc: 0.7133
 Site-Clipart                       | Val  Loss: 1.7849 | Val  Acc: 0.7571
 Site-Clipart                       | Val  Loss: 1.8281 | Val  Acc: 0.6780
 Site-Real                          | Val  Loss: 1.7050 | Val  Acc: 0.7976
 Site-Real                          | Val  Loss: 1.6944 | Val  Acc: 0.9068
 Site-Real                          | Val  Loss: 1.6381 | Val  Acc: 0.9030
 Site-Real                          | Val  Loss: 1.6511 | Val  Acc: 0.9048
 Site-Painting                      | Val  Loss: 1.7155 | Val  Acc: 0.8367
 Site-Painting                      | Val  Loss: 1.7123 | Val  Acc: 0.8102
 Site-Painting                      | Val  Loss: 1.7640 | Val  Acc: 0.7656
 Site-Sketch                        | Val  Loss: 1.7947 | Val  Acc: 0.7008
 Site-Sketch                        | Val  Loss: 1.8192 | Val  Acc: 0.6966
 Site-QuickDraw                     | Val  Loss: 2.1864 | Val  Acc: 0.2706
 Site-Infograph                     | Val  Loss: 2.0827 | Val  Acc: 0.4231
Average Valid Accuracy: 0.7285
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.7632
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.7290
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.7133
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.7571
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.6780
 Best site-Real                      | Epoch:4 | Val Acc: 0.7976
 Best site-Real                      | Epoch:4 | Val Acc: 0.9068
 Best site-Real                      | Epoch:4 | Val Acc: 0.9030
 Best site-Real                      | Epoch:4 | Val Acc: 0.9048
 Best site-Painting                  | Epoch:4 | Val Acc: 0.8367
 Best site-Painting                  | Epoch:4 | Val Acc: 0.8102
 Best site-Painting                  | Epoch:4 | Val Acc: 0.7656
 Best site-Sketch                    | Epoch:4 | Val Acc: 0.7008
 Best site-Sketch                    | Epoch:4 | Val Acc: 0.6966
 Best site-QuickDraw                 | Epoch:4 | Val Acc: 0.2706
 Best site-Infograph                 | Epoch:4 | Val Acc: 0.4231
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/term...
============ Train epoch 5 ============
 Site-Clipart                       | Train Loss: 1.7026 | Train Acc: 0.7478
 Site-Clipart                       | Train Loss: 1.6678 | Train Acc: 0.7764
 Site-Clipart                       | Train Loss: 1.7504 | Train Acc: 0.7511
 Site-Clipart                       | Train Loss: 1.7003 | Train Acc: 0.7722
 Site-Clipart                       | Train Loss: 1.6956 | Train Acc: 0.7941
 Site-Real                          | Train Loss: 1.6036 | Train Acc: 0.8810
 Site-Real                          | Train Loss: 1.5417 | Train Acc: 0.9379
 Site-Real                          | Train Loss: 1.5335 | Train Acc: 0.9234
 Site-Real                          | Train Loss: 1.5888 | Train Acc: 0.8879
 Site-Painting                      | Train Loss: 1.6424 | Train Acc: 0.7959
 Site-Painting                      | Train Loss: 1.6724 | Train Acc: 0.8010
 Site-Painting                      | Train Loss: 1.6567 | Train Acc: 0.8201
 Site-Sketch                        | Train Loss: 1.7161 | Train Acc: 0.7016
 Site-Sketch                        | Train Loss: 1.7073 | Train Acc: 0.7079
 Site-QuickDraw                     | Train Loss: 2.1346 | Train Acc: 0.3333
 Site-Infograph                     | Train Loss: 2.0947 | Train Acc: 0.3846
Average Train Accuracy: 0.7510
 Site-Clipart                       | Val  Loss: 1.5641 | Val  Acc: 0.7895
 Site-Clipart                       | Val  Loss: 1.6866 | Val  Acc: 0.7103
 Site-Clipart                       | Val  Loss: 1.7323 | Val  Acc: 0.7600
 Site-Clipart                       | Val  Loss: 1.6862 | Val  Acc: 0.7619
 Site-Clipart                       | Val  Loss: 1.7410 | Val  Acc: 0.7220
 Site-Real                          | Val  Loss: 1.5871 | Val  Acc: 0.8690
 Site-Real                          | Val  Loss: 1.5803 | Val  Acc: 0.9237
 Site-Real                          | Val  Loss: 1.5274 | Val  Acc: 0.9152
 Site-Real                          | Val  Loss: 1.5320 | Val  Acc: 0.9307
 Site-Painting                      | Val  Loss: 1.6125 | Val  Acc: 0.8265
 Site-Painting                      | Val  Loss: 1.6208 | Val  Acc: 0.7883
 Site-Painting                      | Val  Loss: 1.6665 | Val  Acc: 0.8177
 Site-Sketch                        | Val  Loss: 1.6986 | Val  Acc: 0.7717
 Site-Sketch                        | Val  Loss: 1.7182 | Val  Acc: 0.7247
 Site-QuickDraw                     | Val  Loss: 2.1515 | Val  Acc: 0.3211
 Site-Infograph                     | Val  Loss: 2.0381 | Val  Acc: 0.4551
Average Valid Accuracy: 0.7555
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.7895
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.7103
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.7600
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.7619
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.7220
 Best site-Real                      | Epoch:5 | Val Acc: 0.8690
 Best site-Real                      | Epoch:5 | Val Acc: 0.9237
 Best site-Real                      | Epoch:5 | Val Acc: 0.9152
 Best site-Real                      | Epoch:5 | Val Acc: 0.9307
 Best site-Painting                  | Epoch:5 | Val Acc: 0.8265
 Best site-Painting                  | Epoch:5 | Val Acc: 0.7883
 Best site-Painting                  | Epoch:5 | Val Acc: 0.8177
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.7717
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.7247
 Best site-QuickDraw                 | Epoch:5 | Val Acc: 0.3211
 Best site-Infograph                 | Epoch:5 | Val Acc: 0.4551
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/term...
============ Train epoch 6 ============
 Site-Clipart                       | Train Loss: 1.6329 | Train Acc: 0.7826
 Site-Clipart                       | Train Loss: 1.5708 | Train Acc: 0.8075
 Site-Clipart                       | Train Loss: 1.6923 | Train Acc: 0.7422
 Site-Clipart                       | Train Loss: 1.6196 | Train Acc: 0.7785
 Site-Clipart                       | Train Loss: 1.6197 | Train Acc: 0.7964
 Site-Real                          | Train Loss: 1.5159 | Train Acc: 0.8730
 Site-Real                          | Train Loss: 1.4452 | Train Acc: 0.9379
 Site-Real                          | Train Loss: 1.4234 | Train Acc: 0.9274
 Site-Real                          | Train Loss: 1.4939 | Train Acc: 0.8994
 Site-Painting                      | Train Loss: 1.5529 | Train Acc: 0.8163
 Site-Painting                      | Train Loss: 1.6060 | Train Acc: 0.8204
 Site-Painting                      | Train Loss: 1.5718 | Train Acc: 0.8166
 Site-Sketch                        | Train Loss: 1.6546 | Train Acc: 0.7120
 Site-Sketch                        | Train Loss: 1.6067 | Train Acc: 0.7378
 Site-QuickDraw                     | Train Loss: 2.1073 | Train Acc: 0.3394
 Site-Infograph                     | Train Loss: 2.0904 | Train Acc: 0.3547
Average Train Accuracy: 0.7589
 Site-Clipart                       | Val  Loss: 1.4453 | Val  Acc: 0.8158
 Site-Clipart                       | Val  Loss: 1.5828 | Val  Acc: 0.8037
 Site-Clipart                       | Val  Loss: 1.6368 | Val  Acc: 0.7933
 Site-Clipart                       | Val  Loss: 1.5930 | Val  Acc: 0.7667
 Site-Clipart                       | Val  Loss: 1.6697 | Val  Acc: 0.7322
 Site-Real                          | Val  Loss: 1.4748 | Val  Acc: 0.8810
 Site-Real                          | Val  Loss: 1.4771 | Val  Acc: 0.9237
 Site-Real                          | Val  Loss: 1.4322 | Val  Acc: 0.9091
 Site-Real                          | Val  Loss: 1.4312 | Val  Acc: 0.9394
 Site-Painting                      | Val  Loss: 1.4979 | Val  Acc: 0.8776
 Site-Painting                      | Val  Loss: 1.5251 | Val  Acc: 0.8175
 Site-Painting                      | Val  Loss: 1.5733 | Val  Acc: 0.8333
 Site-Sketch                        | Val  Loss: 1.6140 | Val  Acc: 0.7638
 Site-Sketch                        | Val  Loss: 1.6393 | Val  Acc: 0.7247
 Site-QuickDraw                     | Val  Loss: 2.1452 | Val  Acc: 0.2706
 Site-Infograph                     | Val  Loss: 1.9903 | Val  Acc: 0.4615
Average Valid Accuracy: 0.7696
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.8158
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.8037
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.7933
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.7667
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.7322
 Best site-Real                      | Epoch:6 | Val Acc: 0.8810
 Best site-Real                      | Epoch:6 | Val Acc: 0.9237
 Best site-Real                      | Epoch:6 | Val Acc: 0.9091
 Best site-Real                      | Epoch:6 | Val Acc: 0.9394
 Best site-Painting                  | Epoch:6 | Val Acc: 0.8776
 Best site-Painting                  | Epoch:6 | Val Acc: 0.8175
 Best site-Painting                  | Epoch:6 | Val Acc: 0.8333
 Best site-Sketch                    | Epoch:6 | Val Acc: 0.7638
 Best site-Sketch                    | Epoch:6 | Val Acc: 0.7247
 Best site-QuickDraw                 | Epoch:6 | Val Acc: 0.2706
 Best site-Infograph                 | Epoch:6 | Val Acc: 0.4615
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/term...
============ Train epoch 7 ============
 Site-Clipart                       | Train Loss: 1.5460 | Train Acc: 0.8348
 Site-Clipart                       | Train Loss: 1.5018 | Train Acc: 0.8199
 Site-Clipart                       | Train Loss: 1.5745 | Train Acc: 0.7822
 Site-Clipart                       | Train Loss: 1.5369 | Train Acc: 0.7785
 Site-Clipart                       | Train Loss: 1.5414 | Train Acc: 0.7873
 Site-Real                          | Train Loss: 1.4193 | Train Acc: 0.8730
 Site-Real                          | Train Loss: 1.3411 | Train Acc: 0.9492
 Site-Real                          | Train Loss: 1.3214 | Train Acc: 0.9395
 Site-Real                          | Train Loss: 1.4073 | Train Acc: 0.9109
 Site-Painting                      | Train Loss: 1.4870 | Train Acc: 0.8299
 Site-Painting                      | Train Loss: 1.4936 | Train Acc: 0.8155
 Site-Painting                      | Train Loss: 1.4964 | Train Acc: 0.8235
 Site-Sketch                        | Train Loss: 1.5672 | Train Acc: 0.6963
 Site-Sketch                        | Train Loss: 1.5261 | Train Acc: 0.7678
 Site-QuickDraw                     | Train Loss: 2.0845 | Train Acc: 0.3242
 Site-Infograph                     | Train Loss: 2.0178 | Train Acc: 0.4231
Average Train Accuracy: 0.7722
 Site-Clipart                       | Val  Loss: 1.4075 | Val  Acc: 0.8421
 Site-Clipart                       | Val  Loss: 1.5227 | Val  Acc: 0.8037
 Site-Clipart                       | Val  Loss: 1.5724 | Val  Acc: 0.8067
 Site-Clipart                       | Val  Loss: 1.5194 | Val  Acc: 0.7762
 Site-Clipart                       | Val  Loss: 1.5907 | Val  Acc: 0.7424
 Site-Real                          | Val  Loss: 1.3976 | Val  Acc: 0.8810
 Site-Real                          | Val  Loss: 1.3668 | Val  Acc: 0.9407
 Site-Real                          | Val  Loss: 1.3128 | Val  Acc: 0.9333
 Site-Real                          | Val  Loss: 1.3352 | Val  Acc: 0.9307
 Site-Painting                      | Val  Loss: 1.4118 | Val  Acc: 0.8673
 Site-Painting                      | Val  Loss: 1.4407 | Val  Acc: 0.8248
 Site-Painting                      | Val  Loss: 1.4874 | Val  Acc: 0.8385
 Site-Sketch                        | Val  Loss: 1.5217 | Val  Acc: 0.7795
 Site-Sketch                        | Val  Loss: 1.5771 | Val  Acc: 0.7191
 Site-QuickDraw                     | Val  Loss: 2.1214 | Val  Acc: 0.3119
