===2023-07-28 04:10:38===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 6
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[115,161,225,316,442,126,177,248,348,147,206,289,191,267,327,234,
client_nums=[5,4,3,2,1,1,]
len_dataset=[2103,1502,1072,765,546,390,]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart                       | Train Loss: 1.3947 | Train Acc: 0.8261
 Site-Clipart                       | Train Loss: 0.9130 | Train Acc: 0.8449
 Site-Clipart                       | Train Loss: 0.9513 | Train Acc: 0.8439
 Site-Real                          | Train Loss: 0.6936 | Train Acc: 0.9127
 Site-Real                          | Train Loss: 0.5701 | Train Acc: 0.9718
 Site-Real                          | Train Loss: 0.5723 | Train Acc: 0.9718
 Site-Real                          | Train Loss: 0.6642 | Train Acc: 0.9368
 Site-Painting                      | Train Loss: 0.8283 | Train Acc: 0.8435
 Site-Painting                      | Train Loss: 0.8462 | Train Acc: 0.8495
 Site-Painting                      | Train Loss: 0.8422 | Train Acc: 0.8789
 Site-Sketch                        | Train Loss: 1.0188 | Train Acc: 0.7435
 Site-Sketch                        | Train Loss: 0.9167 | Train Acc: 0.7566
 Site-QuickDraw                     | Train Loss: 1.8720 | Train Acc: 0.3700
 Site-Infograph                     | Train Loss: 1.7383 | Train Acc: 0.4487
Average Train Accuracy: 0.8082
 Site-Clipart                       | Val  Loss: 0.7501 | Val  Acc: 0.9079
 Site-Clipart                       | Val  Loss: 0.9361 | Val  Acc: 0.8598
 Site-Clipart                       | Val  Loss: 0.9541 | Val  Acc: 0.8667
 Site-Clipart                       | Val  Loss: 0.8996 | Val  Acc: 0.8333
 Site-Clipart                       | Val  Loss: 0.9747 | Val  Acc: 0.8373
 Site-Real                          | Val  Loss: 0.7133 | Val  Acc: 0.9286
 Site-Real                          | Val  Loss: 0.6407 | Val  Acc: 0.9661
 Site-Real                          | Val  Loss: 0.5755 | Val  Acc: 0.9515
 Site-Real                          | Val  Loss: 0.5526 | Val  Acc: 0.9697
 Site-Painting                      | Val  Loss: 0.7203 | Val  Acc: 0.9184
 Site-Painting                      | Val  Loss: 0.8232 | Val  Acc: 0.8467
 Site-Painting                      | Val  Loss: 0.8143 | Val  Acc: 0.8542
 Site-Sketch                        | Val  Loss: 0.9127 | Val  Acc: 0.8504
 Site-Sketch                        | Val  Loss: 1.0210 | Val  Acc: 0.7584
 Site-QuickDraw                     | Val  Loss: 1.9464 | Val  Acc: 0.3624
 Site-Infograph                     | Val  Loss: 1.6484 | Val  Acc: 0.5192
Average Valid Accuracy: 0.8269
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.9079
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.8598
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.8667
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.8333
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.8373
 Best site-Real                      | Epoch:1 | Val Acc: 0.9286
 Best site-Real                      | Epoch:1 | Val Acc: 0.9661
 Best site-Real                      | Epoch:1 | Val Acc: 0.9515
 Best site-Real                      | Epoch:1 | Val Acc: 0.9697
 Best site-Painting                  | Epoch:1 | Val Acc: 0.9184
 Best site-Painting                  | Epoch:1 | Val Acc: 0.8467
 Best site-Painting                  | Epoch:1 | Val Acc: 0.8542
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.8504
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.7584
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.3624
 Best site-Infograph                 | Epoch:1 | Val Acc: 0.5192
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/fedsam...
============ Train epoch 2 ============
 Site-Clipart                       | Train Loss: 0.7292 | Train Acc: 0.8435
 Site-Clipart                       | Train Loss: 0.6727 | Train Acc: 0.9068
 Site-Clipart                       | Train Loss: 0.7924 | Train Acc: 0.8489
 Site-Clipart                       | Train Loss: 0.6971 | Train Acc: 0.8829
 Site-Clipart                       | Train Loss: 0.7270 | Train Acc: 0.8733
 Site-Real                          | Train Loss: 0.4691 | Train Acc: 0.9206
 Site-Real                          | Train Loss: 0.3491 | Train Acc: 0.9718
 Site-Real                          | Train Loss: 0.3446 | Train Acc: 0.9718
 Site-Real                          | Train Loss: 0.4611 | Train Acc: 0.9425
 Site-Painting                      | Train Loss: 0.6621 | Train Acc: 0.8571
 Site-Painting                      | Train Loss: 0.6608 | Train Acc: 0.8883
 Site-Painting                      | Train Loss: 0.6500 | Train Acc: 0.8478
 Site-Sketch                        | Train Loss: 0.8458 | Train Acc: 0.7801
 Site-Sketch                        | Train Loss: 0.7503 | Train Acc: 0.8127
 Site-QuickDraw                     | Train Loss: 1.7715 | Train Acc: 0.3731
 Site-Infograph                     | Train Loss: 1.6447 | Train Acc: 0.4402
Average Train Accuracy: 0.8226
 Site-Clipart                       | Val  Loss: 0.5055 | Val  Acc: 0.9079
 Site-Clipart                       | Val  Loss: 0.7182 | Val  Acc: 0.8785
 Site-Clipart                       | Val  Loss: 0.6984 | Val  Acc: 0.8800
 Site-Clipart                       | Val  Loss: 0.6698 | Val  Acc: 0.8524
 Site-Clipart                       | Val  Loss: 0.7484 | Val  Acc: 0.8373
 Site-Real                          | Val  Loss: 0.4550 | Val  Acc: 0.9405
 Site-Real                          | Val  Loss: 0.4212 | Val  Acc: 0.9661
 Site-Real                          | Val  Loss: 0.3439 | Val  Acc: 0.9636
 Site-Real                          | Val  Loss: 0.3426 | Val  Acc: 0.9740
 Site-Painting                      | Val  Loss: 0.4922 | Val  Acc: 0.9184
 Site-Painting                      | Val  Loss: 0.6123 | Val  Acc: 0.8613
 Site-Painting                      | Val  Loss: 0.6096 | Val  Acc: 0.8958
 Site-Sketch                        | Val  Loss: 0.7213 | Val  Acc: 0.8425
 Site-Sketch                        | Val  Loss: 0.8159 | Val  Acc: 0.7865
 Site-QuickDraw                     | Val  Loss: 1.8110 | Val  Acc: 0.3945
 Site-Infograph                     | Val  Loss: 1.5378 | Val  Acc: 0.5192
Average Valid Accuracy: 0.8387
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.9079
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8785
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8800
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8524
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8373
 Best site-Real                      | Epoch:2 | Val Acc: 0.9405
 Best site-Real                      | Epoch:2 | Val Acc: 0.9661
 Best site-Real                      | Epoch:2 | Val Acc: 0.9636
 Best site-Real                      | Epoch:2 | Val Acc: 0.9740
 Best site-Painting                  | Epoch:2 | Val Acc: 0.9184
 Best site-Painting                  | Epoch:2 | Val Acc: 0.8613
 Best site-Painting                  | Epoch:2 | Val Acc: 0.8958
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.8425
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.7865
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.3945
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.5192
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/fedsam...
============ Train epoch 3 ============
 Site-Clipart                       | Train Loss: 0.6688 | Train Acc: 0.8435
 Site-Clipart                       | Train Loss: 0.5071 | Train Acc: 0.9193
 Site-Clipart                       | Train Loss: 0.6688 | Train Acc: 0.8711
 Site-Clipart                       | Train Loss: 0.5797 | Train Acc: 0.8892
 Site-Clipart                       | Train Loss: 0.6077 | Train Acc: 0.8688
 Site-Real                          | Train Loss: 0.3625 | Train Acc: 0.9365
 Site-Real                          | Train Loss: 0.2562 | Train Acc: 0.9831
 Site-Real                          | Train Loss: 0.2566 | Train Acc: 0.9718
 Site-Real                          | Train Loss: 0.3496 | Train Acc: 0.9626
 Site-Painting                      | Train Loss: 0.5460 | Train Acc: 0.8844
 Site-Painting                      | Train Loss: 0.5552 | Train Acc: 0.8835
 Site-Painting                      | Train Loss: 0.5909 | Train Acc: 0.8651
 Site-Sketch                        | Train Loss: 0.7318 | Train Acc: 0.7696
 Site-Sketch                        | Train Loss: 0.6582 | Train Acc: 0.8315
 Site-QuickDraw                     | Train Loss: 1.8149 | Train Acc: 0.4434
 Site-Infograph                     | Train Loss: 1.5930 | Train Acc: 0.4658
Average Train Accuracy: 0.8368
 Site-Clipart                       | Val  Loss: 0.4298 | Val  Acc: 0.9342
 Site-Clipart                       | Val  Loss: 0.6020 | Val  Acc: 0.8785
 Site-Clipart                       | Val  Loss: 0.6126 | Val  Acc: 0.8800
 Site-Clipart                       | Val  Loss: 0.5478 | Val  Acc: 0.8810
 Site-Clipart                       | Val  Loss: 0.6732 | Val  Acc: 0.8644
 Site-Real                          | Val  Loss: 0.3419 | Val  Acc: 0.9405
 Site-Real                          | Val  Loss: 0.3134 | Val  Acc: 0.9746
 Site-Real                          | Val  Loss: 0.2521 | Val  Acc: 0.9697
 Site-Real                          | Val  Loss: 0.2440 | Val  Acc: 0.9654
 Site-Painting                      | Val  Loss: 0.4551 | Val  Acc: 0.8980
 Site-Painting                      | Val  Loss: 0.5166 | Val  Acc: 0.8467
 Site-Painting                      | Val  Loss: 0.5504 | Val  Acc: 0.8646
 Site-Sketch                        | Val  Loss: 0.6124 | Val  Acc: 0.8583
 Site-Sketch                        | Val  Loss: 0.6603 | Val  Acc: 0.8090
 Site-QuickDraw                     | Val  Loss: 1.7499 | Val  Acc: 0.4495
 Site-Infograph                     | Val  Loss: 1.4765 | Val  Acc: 0.5064
Average Valid Accuracy: 0.8450
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.9342
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8785
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8800
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8810
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8644
 Best site-Real                      | Epoch:3 | Val Acc: 0.9405
 Best site-Real                      | Epoch:3 | Val Acc: 0.9746
 Best site-Real                      | Epoch:3 | Val Acc: 0.9697
 Best site-Real                      | Epoch:3 | Val Acc: 0.9654
 Best site-Painting                  | Epoch:3 | Val Acc: 0.8980
 Best site-Painting                  | Epoch:3 | Val Acc: 0.8467
 Best site-Painting                  | Epoch:3 | Val Acc: 0.8646
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.8583
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.8090
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.4495
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.5064
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/fedsam...
============ Train epoch 4 ============
 Site-Clipart                       | Train Loss: 0.5482 | Train Acc: 0.8870
 Site-Clipart                       | Train Loss: 0.4582 | Train Acc: 0.9130
 Site-Clipart                       | Train Loss: 0.5533 | Train Acc: 0.8800
 Site-Clipart                       | Train Loss: 0.5311 | Train Acc: 0.8829
 Site-Clipart                       | Train Loss: 0.5355 | Train Acc: 0.8937
 Site-Real                          | Train Loss: 0.3209 | Train Acc: 0.9365
 Site-Real                          | Train Loss: 0.2046 | Train Acc: 0.9718
 Site-Real                          | Train Loss: 0.2231 | Train Acc: 0.9556
 Site-Real                          | Train Loss: 0.3001 | Train Acc: 0.9655
 Site-Painting                      | Train Loss: 0.4402 | Train Acc: 0.8844
 Site-Painting                      | Train Loss: 0.5376 | Train Acc: 0.8932
 Site-Painting                      | Train Loss: 0.4794 | Train Acc: 0.8754
 Site-Sketch                        | Train Loss: 0.6611 | Train Acc: 0.7958
 Site-Sketch                        | Train Loss: 0.6210 | Train Acc: 0.8015
 Site-QuickDraw                     | Train Loss: 1.5333 | Train Acc: 0.4709
 Site-Infograph                     | Train Loss: 1.5312 | Train Acc: 0.4829
Average Train Accuracy: 0.8431
 Site-Clipart                       | Val  Loss: 0.3839 | Val  Acc: 0.8553
 Site-Clipart                       | Val  Loss: 0.5021 | Val  Acc: 0.8879
 Site-Clipart                       | Val  Loss: 0.5467 | Val  Acc: 0.8733
 Site-Clipart                       | Val  Loss: 0.4944 | Val  Acc: 0.8667
 Site-Clipart                       | Val  Loss: 0.5724 | Val  Acc: 0.8847
 Site-Real                          | Val  Loss: 0.3221 | Val  Acc: 0.9405
 Site-Real                          | Val  Loss: 0.2852 | Val  Acc: 0.9746
 Site-Real                          | Val  Loss: 0.2049 | Val  Acc: 0.9636
 Site-Real                          | Val  Loss: 0.2127 | Val  Acc: 0.9654
 Site-Painting                      | Val  Loss: 0.3869 | Val  Acc: 0.9082
 Site-Painting                      | Val  Loss: 0.4612 | Val  Acc: 0.8832
 Site-Painting                      | Val  Loss: 0.4845 | Val  Acc: 0.8750
 Site-Sketch                        | Val  Loss: 0.5609 | Val  Acc: 0.8425
 Site-Sketch                        | Val  Loss: 0.6525 | Val  Acc: 0.8034
 Site-QuickDraw                     | Val  Loss: 1.6587 | Val  Acc: 0.4817
 Site-Infograph                     | Val  Loss: 1.4387 | Val  Acc: 0.5385
Average Valid Accuracy: 0.8465
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.8553
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.8879
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.8733
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.8667
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.8847
 Best site-Real                      | Epoch:4 | Val Acc: 0.9405
 Best site-Real                      | Epoch:4 | Val Acc: 0.9746
 Best site-Real                      | Epoch:4 | Val Acc: 0.9636
 Best site-Real                      | Epoch:4 | Val Acc: 0.9654
 Best site-Painting                  | Epoch:4 | Val Acc: 0.9082
 Best site-Painting                  | Epoch:4 | Val Acc: 0.8832
 Best site-Painting                  | Epoch:4 | Val Acc: 0.8750
 Best site-Sketch                    | Epoch:4 | Val Acc: 0.8425
 Best site-Sketch                    | Epoch:4 | Val Acc: 0.8034
 Best site-QuickDraw                 | Epoch:4 | Val Acc: 0.4817
 Best site-Infograph                 | Epoch:4 | Val Acc: 0.5385
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/fedsam...
============ Train epoch 5 ============
 Site-Clipart                       | Train Loss: 0.4805 | Train Acc: 0.9043
 Site-Clipart                       | Train Loss: 0.4038 | Train Acc: 0.9068
 Site-Clipart                       | Train Loss: 0.4842 | Train Acc: 0.8933
 Site-Clipart                       | Train Loss: 0.4436 | Train Acc: 0.8956
 Site-Clipart                       | Train Loss: 0.4679 | Train Acc: 0.8982
 Site-Real                          | Train Loss: 0.2701 | Train Acc: 0.9365
 Site-Real                          | Train Loss: 0.1857 | Train Acc: 0.9774
 Site-Real                          | Train Loss: 0.1757 | Train Acc: 0.9718
 Site-Real                          | Train Loss: 0.2293 | Train Acc: 0.9598
 Site-Painting                      | Train Loss: 0.4309 | Train Acc: 0.8639
 Site-Painting                      | Train Loss: 0.4655 | Train Acc: 0.8883
 Site-Painting                      | Train Loss: 0.4385 | Train Acc: 0.8927
 Site-Sketch                        | Train Loss: 0.6293 | Train Acc: 0.8063
 Site-Sketch                        | Train Loss: 0.4998 | Train Acc: 0.8502
 Site-QuickDraw                     | Train Loss: 1.5216 | Train Acc: 0.5015
 Site-Infograph                     | Train Loss: 1.5117 | Train Acc: 0.4957
Average Train Accuracy: 0.8527
 Site-Clipart                       | Val  Loss: 0.3238 | Val  Acc: 0.9211
 Site-Clipart                       | Val  Loss: 0.4498 | Val  Acc: 0.9159
 Site-Clipart                       | Val  Loss: 0.4482 | Val  Acc: 0.9133
 Site-Clipart                       | Val  Loss: 0.4389 | Val  Acc: 0.9095
 Site-Clipart                       | Val  Loss: 0.4976 | Val  Acc: 0.9119
 Site-Real                          | Val  Loss: 0.2567 | Val  Acc: 0.9524
 Site-Real                          | Val  Loss: 0.2329 | Val  Acc: 0.9661
 Site-Real                          | Val  Loss: 0.1874 | Val  Acc: 0.9697
 Site-Real                          | Val  Loss: 0.1750 | Val  Acc: 0.9697
 Site-Painting                      | Val  Loss: 0.3921 | Val  Acc: 0.8776
 Site-Painting                      | Val  Loss: 0.4284 | Val  Acc: 0.8905
 Site-Painting                      | Val  Loss: 0.4433 | Val  Acc: 0.8906
 Site-Sketch                        | Val  Loss: 0.5025 | Val  Acc: 0.8740
 Site-Sketch                        | Val  Loss: 0.5694 | Val  Acc: 0.8034
 Site-QuickDraw                     | Val  Loss: 1.5541 | Val  Acc: 0.5367
 Site-Infograph                     | Val  Loss: 1.3905 | Val  Acc: 0.5128
Average Valid Accuracy: 0.8634
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.9211
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.9159
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.9133
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.9095
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.9119
 Best site-Real                      | Epoch:5 | Val Acc: 0.9524
 Best site-Real                      | Epoch:5 | Val Acc: 0.9661
 Best site-Real                      | Epoch:5 | Val Acc: 0.9697
 Best site-Real                      | Epoch:5 | Val Acc: 0.9697
 Best site-Painting                  | Epoch:5 | Val Acc: 0.8776
 Best site-Painting                  | Epoch:5 | Val Acc: 0.8905
 Best site-Painting                  | Epoch:5 | Val Acc: 0.8906
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.8740
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.8034
 Best site-QuickDraw                 | Epoch:5 | Val Acc: 0.5367
 Best site-Infograph                 | Epoch:5 | Val Acc: 0.5128
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/fedsam...
============ Train epoch 6 ============
 Site-Clipart                       | Train Loss: 0.4301 | Train Acc: 0.9043
 Site-Clipart                       | Train Loss: 0.3924 | Train Acc: 0.9006
 Site-Clipart                       | Train Loss: 0.5093 | Train Acc: 0.8800
 Site-Clipart                       | Train Loss: 0.4299 | Train Acc: 0.9082
 Site-Clipart                       | Train Loss: 0.4286 | Train Acc: 0.9140
 Site-Real                          | Train Loss: 0.2667 | Train Acc: 0.9365
 Site-Real                          | Train Loss: 0.1565 | Train Acc: 0.9774
 Site-Real                          | Train Loss: 0.1543 | Train Acc: 0.9758
 Site-Real                          | Train Loss: 0.2155 | Train Acc: 0.9655
 Site-Painting                      | Train Loss: 0.3728 | Train Acc: 0.9048
 Site-Painting                      | Train Loss: 0.3875 | Train Acc: 0.8981
 Site-Painting                      | Train Loss: 0.4134 | Train Acc: 0.8789
 Site-Sketch                        | Train Loss: 0.5843 | Train Acc: 0.8168
 Site-Sketch                        | Train Loss: 0.4737 | Train Acc: 0.8502
 Site-QuickDraw                     | Train Loss: 1.4266 | Train Acc: 0.5382
 Site-Infograph                     | Train Loss: 1.5359 | Train Acc: 0.4915
Average Train Accuracy: 0.8588
 Site-Clipart                       | Val  Loss: 0.2703 | Val  Acc: 0.9342
 Site-Clipart                       | Val  Loss: 0.4064 | Val  Acc: 0.9346
 Site-Clipart                       | Val  Loss: 0.4322 | Val  Acc: 0.9200
 Site-Clipart                       | Val  Loss: 0.3897 | Val  Acc: 0.9190
 Site-Clipart                       | Val  Loss: 0.4730 | Val  Acc: 0.9017
 Site-Real                          | Val  Loss: 0.2054 | Val  Acc: 0.9643
 Site-Real                          | Val  Loss: 0.2302 | Val  Acc: 0.9661
 Site-Real                          | Val  Loss: 0.1669 | Val  Acc: 0.9636
 Site-Real                          | Val  Loss: 0.1657 | Val  Acc: 0.9567
 Site-Painting                      | Val  Loss: 0.2976 | Val  Acc: 0.9388
 Site-Painting                      | Val  Loss: 0.3785 | Val  Acc: 0.8905
 Site-Painting                      | Val  Loss: 0.4067 | Val  Acc: 0.9010
 Site-Sketch                        | Val  Loss: 0.4819 | Val  Acc: 0.8583
 Site-Sketch                        | Val  Loss: 0.5301 | Val  Acc: 0.8539
 Site-QuickDraw                     | Val  Loss: 1.5159 | Val  Acc: 0.5459
 Site-Infograph                     | Val  Loss: 1.3957 | Val  Acc: 0.5513
Average Valid Accuracy: 0.8750
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.9342
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.9346
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.9200
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.9190
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.9017
 Best site-Real                      | Epoch:6 | Val Acc: 0.9643
 Best site-Real                      | Epoch:6 | Val Acc: 0.9661
 Best site-Real                      | Epoch:6 | Val Acc: 0.9636
 Best site-Real                      | Epoch:6 | Val Acc: 0.9567
 Best site-Painting                  | Epoch:6 | Val Acc: 0.9388
 Best site-Painting                  | Epoch:6 | Val Acc: 0.8905
 Best site-Painting                  | Epoch:6 | Val Acc: 0.9010
 Best site-Sketch                    | Epoch:6 | Val Acc: 0.8583
 Best site-Sketch                    | Epoch:6 | Val Acc: 0.8539
 Best site-QuickDraw                 | Epoch:6 | Val Acc: 0.5459
 Best site-Infograph                 | Epoch:6 | Val Acc: 0.5513
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/fedsam...
============ Train epoch 7 ============
 Site-Clipart                       | Train Loss: 0.3870 | Train Acc: 0.9217
 Site-Clipart                       | Train Loss: 0.3598 | Train Acc: 0.9193
 Site-Clipart                       | Train Loss: 0.4319 | Train Acc: 0.8978
 Site-Clipart                       | Train Loss: 0.4015 | Train Acc: 0.9051
 Site-Clipart                       | Train Loss: 0.3910 | Train Acc: 0.9072
 Site-Real                          | Train Loss: 0.2385 | Train Acc: 0.9365
 Site-Real                          | Train Loss: 0.1594 | Train Acc: 0.9661
 Site-Real                          | Train Loss: 0.1411 | Train Acc: 0.9718
 Site-Real                          | Train Loss: 0.1922 | Train Acc: 0.9741
 Site-Painting                      | Train Loss: 0.4113 | Train Acc: 0.9048
 Site-Painting                      | Train Loss: 0.3675 | Train Acc: 0.9078
 Site-Painting                      | Train Loss: 0.4192 | Train Acc: 0.8927
 Site-Sketch                        | Train Loss: 0.6045 | Train Acc: 0.7906
 Site-Sketch                        | Train Loss: 0.4424 | Train Acc: 0.8652
 Site-QuickDraw                     | Train Loss: 1.4260 | Train Acc: 0.5749
 Site-Infograph                     | Train Loss: 1.4329 | Train Acc: 0.5342
Average Train Accuracy: 0.8669
 Site-Clipart                       | Val  Loss: 0.2571 | Val  Acc: 0.9605
 Site-Clipart                       | Val  Loss: 0.3842 | Val  Acc: 0.9252
 Site-Clipart                       | Val  Loss: 0.4227 | Val  Acc: 0.9133
 Site-Clipart                       | Val  Loss: 0.3832 | Val  Acc: 0.9095
 Site-Clipart                       | Val  Loss: 0.4539 | Val  Acc: 0.8847
 Site-Real                          | Val  Loss: 0.1982 | Val  Acc: 0.9762
 Site-Real                          | Val  Loss: 0.1813 | Val  Acc: 0.9746
 Site-Real                          | Val  Loss: 0.1421 | Val  Acc: 0.9879
 Site-Real                          | Val  Loss: 0.1555 | Val  Acc: 0.9697
 Site-Painting                      | Val  Loss: 0.2913 | Val  Acc: 0.9490
 Site-Painting                      | Val  Loss: 0.3814 | Val  Acc: 0.8467
 Site-Painting                      | Val  Loss: 0.3851 | Val  Acc: 0.8906
 Site-Sketch                        | Val  Loss: 0.4031 | Val  Acc: 0.8976
 Site-Sketch                        | Val  Loss: 0.5448 | Val  Acc: 0.8427
