===2023-07-27 19:07:14===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 6
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[115,161,225,316,442,126,177,248,348,147,206,289,191,267,327,234,
client_nums=[5,4,3,2,1,1,]
len_dataset=[2103,1502,1072,765,546,390,]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart                       | Train Loss: 2.1872 | Train Acc: 0.4696
 Site-QuickDraw                     | Train Loss: 2.2373 | Train Acc: 0.1865
 Site-Infograph                     | Train Loss: 2.2373 | Train Acc: 0.2906
Average Train Accuracy: 0.5997
 Site-Clipart                       | Val  Loss: 2.0287 | Val  Acc: 0.6316
 Site-Clipart                       | Val  Loss: 2.0747 | Val  Acc: 0.6262
 Site-Clipart                       | Val  Loss: 2.0931 | Val  Acc: 0.5667
 Site-Clipart                       | Val  Loss: 2.0910 | Val  Acc: 0.5952
 Site-Clipart                       | Val  Loss: 2.1064 | Val  Acc: 0.5322
 Site-Real                          | Val  Loss: 2.0582 | Val  Acc: 0.6786
 Site-Real                          | Val  Loss: 2.0553 | Val  Acc: 0.7542
 Site-Real                          | Val  Loss: 2.0398 | Val  Acc: 0.7939
 Site-Real                          | Val  Loss: 2.0297 | Val  Acc: 0.8182
 Site-Painting                      | Val  Loss: 2.0462 | Val  Acc: 0.6735
 Site-Painting                      | Val  Loss: 2.0360 | Val  Acc: 0.6423
 Site-Painting                      | Val  Loss: 2.0825 | Val  Acc: 0.6354
 Site-Sketch                        | Val  Loss: 2.0914 | Val  Acc: 0.5827
 Site-Sketch                        | Val  Loss: 2.1139 | Val  Acc: 0.5449
 Site-QuickDraw                     | Val  Loss: 2.2588 | Val  Acc: 0.1514
 Site-Infograph                     | Val  Loss: 2.2200 | Val  Acc: 0.3654
Average Valid Accuracy: 0.5995
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6316
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6262
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5667
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5952
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5322
 Best site-Real                      | Epoch:1 | Val Acc: 0.6786
 Best site-Real                      | Epoch:1 | Val Acc: 0.7542
 Best site-Real                      | Epoch:1 | Val Acc: 0.7939
 Best site-Real                      | Epoch:1 | Val Acc: 0.8182
 Best site-Painting                  | Epoch:1 | Val Acc: 0.6735
 Best site-Painting                  | Epoch:1 | Val Acc: 0.6423
 Best site-Painting                  | Epoch:1 | Val Acc: 0.6354
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.5827
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.5449
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.1514
 Best site-Infograph                 | Epoch:1 | Val Acc: 0.3654
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/afl...
============ Train epoch 2 ============
 Site-Clipart                       | Train Loss: 1.9861 | Train Acc: 0.6609
 Site-Clipart                       | Train Loss: 1.9762 | Train Acc: 0.7329
 Site-Clipart                       | Train Loss: 2.0286 | Train Acc: 0.6089
 Site-Clipart                       | Train Loss: 1.9879 | Train Acc: 0.6519
 Site-Clipart                       | Train Loss: 1.9909 | Train Acc: 0.6787
 Site-Real                          | Train Loss: 1.9506 | Train Acc: 0.7937
 Site-Real                          | Train Loss: 1.9212 | Train Acc: 0.8701
 Site-Real                          | Train Loss: 1.9050 | Train Acc: 0.8710
 Site-Real                          | Train Loss: 1.9474 | Train Acc: 0.8247
 Site-Painting                      | Train Loss: 1.9763 | Train Acc: 0.7279
 Site-Painting                      | Train Loss: 1.9839 | Train Acc: 0.7330
 Site-Painting                      | Train Loss: 1.9659 | Train Acc: 0.7405
 Site-Sketch                        | Train Loss: 2.0083 | Train Acc: 0.6126
 Site-Sketch                        | Train Loss: 2.0032 | Train Acc: 0.6592
 Site-QuickDraw                     | Train Loss: 2.2149 | Train Acc: 0.2446
 Site-Infograph                     | Train Loss: 2.2001 | Train Acc: 0.3248
Average Train Accuracy: 0.6710
 Site-Clipart                       | Val  Loss: 1.8935 | Val  Acc: 0.7763
 Site-Clipart                       | Val  Loss: 1.9691 | Val  Acc: 0.6916
 Site-Clipart                       | Val  Loss: 2.0025 | Val  Acc: 0.7133
 Site-Clipart                       | Val  Loss: 1.9728 | Val  Acc: 0.7000
 Site-Clipart                       | Val  Loss: 2.0124 | Val  Acc: 0.6407
 Site-Real                          | Val  Loss: 1.9254 | Val  Acc: 0.7381
 Site-Real                          | Val  Loss: 1.9293 | Val  Acc: 0.8559
 Site-Real                          | Val  Loss: 1.9075 | Val  Acc: 0.8545
 Site-Real                          | Val  Loss: 1.9103 | Val  Acc: 0.8745
 Site-Painting                      | Val  Loss: 1.9250 | Val  Acc: 0.7959
 Site-Painting                      | Val  Loss: 1.9328 | Val  Acc: 0.7153
 Site-Painting                      | Val  Loss: 1.9752 | Val  Acc: 0.7448
 Site-Sketch                        | Val  Loss: 1.9939 | Val  Acc: 0.6772
 Site-Sketch                        | Val  Loss: 2.0154 | Val  Acc: 0.6236
 Site-QuickDraw                     | Val  Loss: 2.2285 | Val  Acc: 0.2294
 Site-Infograph                     | Val  Loss: 2.1687 | Val  Acc: 0.3590
Average Valid Accuracy: 0.6869
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7763
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6916
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7133
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7000
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6407
 Best site-Real                      | Epoch:2 | Val Acc: 0.7381
 Best site-Real                      | Epoch:2 | Val Acc: 0.8559
 Best site-Real                      | Epoch:2 | Val Acc: 0.8545
 Best site-Real                      | Epoch:2 | Val Acc: 0.8745
 Best site-Painting                  | Epoch:2 | Val Acc: 0.7959
 Best site-Painting                  | Epoch:2 | Val Acc: 0.7153
 Best site-Painting                  | Epoch:2 | Val Acc: 0.7448
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.6772
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.6236
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.2294
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.3590
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/afl...
============ Train epoch 3 ============
 Site-Clipart                       | Train Loss: 1.9090 | Train Acc: 0.6870
 Site-Clipart                       | Train Loss: 1.8340 | Train Acc: 0.7640
 Site-Clipart                       | Train Loss: 1.9381 | Train Acc: 0.6667
 Site-Clipart                       | Train Loss: 1.9027 | Train Acc: 0.6930
 Site-Clipart                       | Train Loss: 1.8978 | Train Acc: 0.7195
 Site-Real                          | Train Loss: 1.8479 | Train Acc: 0.8492
 Site-Real                          | Train Loss: 1.7945 | Train Acc: 0.8814
 Site-Real                          | Train Loss: 1.7913 | Train Acc: 0.8911
 Site-Real                          | Train Loss: 1.8431 | Train Acc: 0.8506
 Site-Painting                      | Train Loss: 1.8829 | Train Acc: 0.7551
 Site-Painting                      | Train Loss: 1.8697 | Train Acc: 0.7573
 Site-Painting                      | Train Loss: 1.8766 | Train Acc: 0.7716
 Site-Sketch                        | Train Loss: 1.9185 | Train Acc: 0.6492
 Site-Sketch                        | Train Loss: 1.8938 | Train Acc: 0.6704
 Site-QuickDraw                     | Train Loss: 2.2096 | Train Acc: 0.2966
 Site-Infograph                     | Train Loss: 2.1691 | Train Acc: 0.3419
Average Train Accuracy: 0.7028
 Site-Clipart                       | Val  Loss: 1.7912 | Val  Acc: 0.8026
 Site-Clipart                       | Val  Loss: 1.8939 | Val  Acc: 0.6822
 Site-Clipart                       | Val  Loss: 1.9072 | Val  Acc: 0.7400
 Site-Clipart                       | Val  Loss: 1.8857 | Val  Acc: 0.6905
 Site-Clipart                       | Val  Loss: 1.9288 | Val  Acc: 0.6441
 Site-Real                          | Val  Loss: 1.8156 | Val  Acc: 0.8214
 Site-Real                          | Val  Loss: 1.8254 | Val  Acc: 0.8729
 Site-Real                          | Val  Loss: 1.7860 | Val  Acc: 0.8727
 Site-Real                          | Val  Loss: 1.7848 | Val  Acc: 0.8918
 Site-Painting                      | Val  Loss: 1.8319 | Val  Acc: 0.8265
 Site-Painting                      | Val  Loss: 1.8282 | Val  Acc: 0.7591
 Site-Painting                      | Val  Loss: 1.8826 | Val  Acc: 0.7604
 Site-Sketch                        | Val  Loss: 1.8889 | Val  Acc: 0.7165
 Site-Sketch                        | Val  Loss: 1.9168 | Val  Acc: 0.6798
 Site-QuickDraw                     | Val  Loss: 2.2145 | Val  Acc: 0.2798
 Site-Infograph                     | Val  Loss: 2.1279 | Val  Acc: 0.4103
Average Valid Accuracy: 0.7157
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8026
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6822
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7400
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6905
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6441
 Best site-Real                      | Epoch:3 | Val Acc: 0.8214
 Best site-Real                      | Epoch:3 | Val Acc: 0.8729
 Best site-Real                      | Epoch:3 | Val Acc: 0.8727
 Best site-Real                      | Epoch:3 | Val Acc: 0.8918
 Best site-Painting                  | Epoch:3 | Val Acc: 0.8265
 Best site-Painting                  | Epoch:3 | Val Acc: 0.7591
 Best site-Painting                  | Epoch:3 | Val Acc: 0.7604
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.7165
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.6798
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.2798
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.4103
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/afl...
============ Train epoch 4 ============
 Site-Clipart                       | Train Loss: 1.8143 | Train Acc: 0.7652
 Site-Clipart                       | Train Loss: 1.7694 | Train Acc: 0.7516
 Site-Clipart                       | Train Loss: 1.8455 | Train Acc: 0.6978
 Site-Clipart                       | Train Loss: 1.8052 | Train Acc: 0.7278
 Site-Clipart                       | Train Loss: 1.8158 | Train Acc: 0.7466
 Site-Real                          | Train Loss: 1.7391 | Train Acc: 0.8730
 Site-Real                          | Train Loss: 1.6866 | Train Acc: 0.9379
 Site-Real                          | Train Loss: 1.6851 | Train Acc: 0.8871
 Site-Real                          | Train Loss: 1.7384 | Train Acc: 0.8793
 Site-Painting                      | Train Loss: 1.7622 | Train Acc: 0.7551
 Site-Painting                      | Train Loss: 1.8021 | Train Acc: 0.7913
 Site-Painting                      | Train Loss: 1.7753 | Train Acc: 0.7855
 Site-Sketch                        | Train Loss: 1.8210 | Train Acc: 0.7016
 Site-Sketch                        | Train Loss: 1.8280 | Train Acc: 0.6779
 Site-QuickDraw                     | Train Loss: 2.1294 | Train Acc: 0.3089
 Site-Infograph                     | Train Loss: 2.1295 | Train Acc: 0.3889
Average Train Accuracy: 0.7297
 Site-Clipart                       | Val  Loss: 1.6850 | Val  Acc: 0.7632
 Site-Clipart                       | Val  Loss: 1.7722 | Val  Acc: 0.7290
 Site-Clipart                       | Val  Loss: 1.8157 | Val  Acc: 0.7200
 Site-Clipart                       | Val  Loss: 1.7975 | Val  Acc: 0.7571
 Site-Clipart                       | Val  Loss: 1.8394 | Val  Acc: 0.6847
 Site-Real                          | Val  Loss: 1.7282 | Val  Acc: 0.7976
 Site-Real                          | Val  Loss: 1.7164 | Val  Acc: 0.8898
 Site-Real                          | Val  Loss: 1.6622 | Val  Acc: 0.8970
 Site-Real                          | Val  Loss: 1.6755 | Val  Acc: 0.9048
 Site-Painting                      | Val  Loss: 1.7345 | Val  Acc: 0.8367
 Site-Painting                      | Val  Loss: 1.7297 | Val  Acc: 0.8029
 Site-Painting                      | Val  Loss: 1.7808 | Val  Acc: 0.7656
 Site-Sketch                        | Val  Loss: 1.8089 | Val  Acc: 0.7087
 Site-Sketch                        | Val  Loss: 1.8321 | Val  Acc: 0.6854
 Site-QuickDraw                     | Val  Loss: 2.1776 | Val  Acc: 0.2936
 Site-Infograph                     | Val  Loss: 2.0837 | Val  Acc: 0.4167
Average Valid Accuracy: 0.7283
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.7632
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.7290
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.7200
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.7571
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.6847
 Best site-Real                      | Epoch:4 | Val Acc: 0.7976
 Best site-Real                      | Epoch:4 | Val Acc: 0.8898
 Best site-Real                      | Epoch:4 | Val Acc: 0.8970
 Best site-Real                      | Epoch:4 | Val Acc: 0.9048
 Best site-Painting                  | Epoch:4 | Val Acc: 0.8367
 Best site-Painting                  | Epoch:4 | Val Acc: 0.8029
 Best site-Painting                  | Epoch:4 | Val Acc: 0.7656
 Best site-Sketch                    | Epoch:4 | Val Acc: 0.7087
 Best site-Sketch                    | Epoch:4 | Val Acc: 0.6854
 Best site-QuickDraw                 | Epoch:4 | Val Acc: 0.2936
 Best site-Infograph                 | Epoch:4 | Val Acc: 0.4167
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/afl...
============ Train epoch 5 ============
 Site-Clipart                       | Train Loss: 1.7175 | Train Acc: 0.7565
 Site-Clipart                       | Train Loss: 1.6837 | Train Acc: 0.7640
 Site-Clipart                       | Train Loss: 1.7669 | Train Acc: 0.7422
 Site-Clipart                       | Train Loss: 1.7143 | Train Acc: 0.7690
 Site-Clipart                       | Train Loss: 1.7131 | Train Acc: 0.7805
 Site-Real                          | Train Loss: 1.6330 | Train Acc: 0.8810
 Site-Real                          | Train Loss: 1.5736 | Train Acc: 0.9322
 Site-Real                          | Train Loss: 1.5651 | Train Acc: 0.9073
 Site-Real                          | Train Loss: 1.6205 | Train Acc: 0.8879
 Site-Painting                      | Train Loss: 1.6653 | Train Acc: 0.8027
 Site-Painting                      | Train Loss: 1.6949 | Train Acc: 0.7913
 Site-Painting                      | Train Loss: 1.6801 | Train Acc: 0.8235
 Site-Sketch                        | Train Loss: 1.7350 | Train Acc: 0.6963
 Site-Sketch                        | Train Loss: 1.7245 | Train Acc: 0.7079
 Site-QuickDraw                     | Train Loss: 2.1218 | Train Acc: 0.3486
 Site-Infograph                     | Train Loss: 2.0941 | Train Acc: 0.4017
Average Train Accuracy: 0.7495
 Site-Clipart                       | Val  Loss: 1.5894 | Val  Acc: 0.7895
 Site-Clipart                       | Val  Loss: 1.7037 | Val  Acc: 0.7196
 Site-Clipart                       | Val  Loss: 1.7471 | Val  Acc: 0.7600
 Site-Clipart                       | Val  Loss: 1.7003 | Val  Acc: 0.7571
 Site-Clipart                       | Val  Loss: 1.7552 | Val  Acc: 0.7186
 Site-Real                          | Val  Loss: 1.6179 | Val  Acc: 0.8690
 Site-Real                          | Val  Loss: 1.6090 | Val  Acc: 0.9153
 Site-Real                          | Val  Loss: 1.5601 | Val  Acc: 0.9091
 Site-Real                          | Val  Loss: 1.5645 | Val  Acc: 0.9264
 Site-Painting                      | Val  Loss: 1.6368 | Val  Acc: 0.8163
 Site-Painting                      | Val  Loss: 1.6445 | Val  Acc: 0.7956
 Site-Painting                      | Val  Loss: 1.6899 | Val  Acc: 0.8177
 Site-Sketch                        | Val  Loss: 1.7194 | Val  Acc: 0.7638
 Site-Sketch                        | Val  Loss: 1.7358 | Val  Acc: 0.7303
 Site-QuickDraw                     | Val  Loss: 2.1365 | Val  Acc: 0.3394
 Site-Infograph                     | Val  Loss: 2.0400 | Val  Acc: 0.4423
Average Valid Accuracy: 0.7544
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.7895
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.7196
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.7600
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.7571
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.7186
 Best site-Real                      | Epoch:5 | Val Acc: 0.8690
 Best site-Real                      | Epoch:5 | Val Acc: 0.9153
 Best site-Real                      | Epoch:5 | Val Acc: 0.9091
 Best site-Real                      | Epoch:5 | Val Acc: 0.9264
 Best site-Painting                  | Epoch:5 | Val Acc: 0.8163
 Best site-Painting                  | Epoch:5 | Val Acc: 0.7956
 Best site-Painting                  | Epoch:5 | Val Acc: 0.8177
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.7638
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.7303
 Best site-QuickDraw                 | Epoch:5 | Val Acc: 0.3394
 Best site-Infograph                 | Epoch:5 | Val Acc: 0.4423
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/afl...
============ Train epoch 6 ============
 Site-Clipart                       | Train Loss: 1.6505 | Train Acc: 0.7739
 Site-Clipart                       | Train Loss: 1.5898 | Train Acc: 0.8137
 Site-Clipart                       | Train Loss: 1.7092 | Train Acc: 0.7467
 Site-Clipart                       | Train Loss: 1.6371 | Train Acc: 0.7816
 Site-Clipart                       | Train Loss: 1.6394 | Train Acc: 0.7919
 Site-Real                          | Train Loss: 1.5527 | Train Acc: 0.8730
 Site-Real                          | Train Loss: 1.4841 | Train Acc: 0.9379
 Site-Real                          | Train Loss: 1.4617 | Train Acc: 0.9234
 Site-Real                          | Train Loss: 1.5315 | Train Acc: 0.8879
 Site-Painting                      | Train Loss: 1.5836 | Train Acc: 0.8163
 Site-Painting                      | Train Loss: 1.6328 | Train Acc: 0.8155
 Site-Painting                      | Train Loss: 1.6000 | Train Acc: 0.8097
 Site-Sketch                        | Train Loss: 1.6739 | Train Acc: 0.7016
 Site-Sketch                        | Train Loss: 1.6277 | Train Acc: 0.7416
 Site-QuickDraw                     | Train Loss: 2.0867 | Train Acc: 0.3639
 Site-Infograph                     | Train Loss: 2.0865 | Train Acc: 0.3590
Average Train Accuracy: 0.7586
 Site-Clipart                       | Val  Loss: 1.4722 | Val  Acc: 0.8026
 Site-Clipart                       | Val  Loss: 1.6058 | Val  Acc: 0.7850
 Site-Clipart                       | Val  Loss: 1.6550 | Val  Acc: 0.8000
 Site-Clipart                       | Val  Loss: 1.6124 | Val  Acc: 0.7571
 Site-Clipart                       | Val  Loss: 1.6859 | Val  Acc: 0.7288
 Site-Real                          | Val  Loss: 1.5134 | Val  Acc: 0.8690
 Site-Real                          | Val  Loss: 1.5142 | Val  Acc: 0.9237
 Site-Real                          | Val  Loss: 1.4701 | Val  Acc: 0.9091
 Site-Real                          | Val  Loss: 1.4695 | Val  Acc: 0.9307
 Site-Painting                      | Val  Loss: 1.5285 | Val  Acc: 0.8673
 Site-Painting                      | Val  Loss: 1.5517 | Val  Acc: 0.8102
 Site-Painting                      | Val  Loss: 1.6017 | Val  Acc: 0.8333
 Site-Sketch                        | Val  Loss: 1.6338 | Val  Acc: 0.7638
 Site-Sketch                        | Val  Loss: 1.6588 | Val  Acc: 0.7303
 Site-QuickDraw                     | Val  Loss: 2.1257 | Val  Acc: 0.3119
 Site-Infograph                     | Val  Loss: 1.9931 | Val  Acc: 0.4551
Average Valid Accuracy: 0.7674
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.8026
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.7850
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.8000
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.7571
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.7288
 Best site-Real                      | Epoch:6 | Val Acc: 0.8690
 Best site-Real                      | Epoch:6 | Val Acc: 0.9237
 Best site-Real                      | Epoch:6 | Val Acc: 0.9091
 Best site-Real                      | Epoch:6 | Val Acc: 0.9307
 Best site-Painting                  | Epoch:6 | Val Acc: 0.8673
 Best site-Painting                  | Epoch:6 | Val Acc: 0.8102
 Best site-Painting                  | Epoch:6 | Val Acc: 0.8333
 Best site-Sketch                    | Epoch:6 | Val Acc: 0.7638
 Best site-Sketch                    | Epoch:6 | Val Acc: 0.7303
 Best site-QuickDraw                 | Epoch:6 | Val Acc: 0.3119
 Best site-Infograph                 | Epoch:6 | Val Acc: 0.4551
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.4_0/afl...
============ Train epoch 7 ============
 Site-Clipart                       | Train Loss: 1.5653 | Train Acc: 0.8174
 Site-Clipart                       | Train Loss: 1.5239 | Train Acc: 0.8323
 Site-Clipart                       | Train Loss: 1.5952 | Train Acc: 0.7733
 Site-Clipart                       | Train Loss: 1.5568 | Train Acc: 0.7722
 Site-Clipart                       | Train Loss: 1.5630 | Train Acc: 0.7851
 Site-Real                          | Train Loss: 1.4631 | Train Acc: 0.8651
 Site-Real                          | Train Loss: 1.3872 | Train Acc: 0.9492
 Site-Real                          | Train Loss: 1.3683 | Train Acc: 0.9395
 Site-Real                          | Train Loss: 1.4518 | Train Acc: 0.9138
 Site-Painting                      | Train Loss: 1.5211 | Train Acc: 0.8231
 Site-Painting                      | Train Loss: 1.5289 | Train Acc: 0.8010
 Site-Painting                      | Train Loss: 1.5289 | Train Acc: 0.8201
 Site-Sketch                        | Train Loss: 1.5896 | Train Acc: 0.6963
 Site-Sketch                        | Train Loss: 1.5506 | Train Acc: 0.7715
 Site-QuickDraw                     | Train Loss: 2.0582 | Train Acc: 0.3486
 Site-Infograph                     | Train Loss: 2.0155 | Train Acc: 0.4231
Average Train Accuracy: 0.7707
 Site-Clipart                       | Val  Loss: 1.4362 | Val  Acc: 0.8421
 Site-Clipart                       | Val  Loss: 1.5472 | Val  Acc: 0.8037
 Site-Clipart                       | Val  Loss: 1.5918 | Val  Acc: 0.7933
 Site-Clipart                       | Val  Loss: 1.5395 | Val  Acc: 0.7714
 Site-Clipart                       | Val  Loss: 1.6101 | Val  Acc: 0.7525
 Site-Real                          | Val  Loss: 1.4411 | Val  Acc: 0.8810
 Site-Real                          | Val  Loss: 1.4097 | Val  Acc: 0.9322
 Site-Real                          | Val  Loss: 1.3593 | Val  Acc: 0.9273
 Site-Real                          | Val  Loss: 1.3805 | Val  Acc: 0.9221
 Site-Painting                      | Val  Loss: 1.4468 | Val  Acc: 0.8878
 Site-Painting                      | Val  Loss: 1.4757 | Val  Acc: 0.8248
 Site-Painting                      | Val  Loss: 1.5213 | Val  Acc: 0.8177
 Site-Sketch                        | Val  Loss: 1.5480 | Val  Acc: 0.7874
 Site-Sketch                        | Val  Loss: 1.5992 | Val  Acc: 0.7360
