===2023-07-29 19:49:07===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 5
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,12,21,38,70,126,227,409,736,1325,40,72,129,233,420,756,151,273,491,181,327,282,
client_nums=[10,6,3,2,1,]
len_dataset=[3719,2066,1147,637,353,]
domain number = 5
============ Train epoch 0 ============
 Site-MNIST                         | Train Loss: 2.1584 | Train Acc: 0.5000
 Site-MNIST                         | Val  Loss: 0.7515 | Val  Acc: 0.8725
 Site-MNIST                         | Val  Loss: 0.7863 | Val  Acc: 0.8361
 Site-MNIST                         | Val  Loss: 0.7905 | Val  Acc: 0.8369
 Site-USPS                          | Val  Loss: 0.5568 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 1.0695 | Val  Acc: 0.6111
 Site-USPS                          | Val  Loss: 1.0304 | Val  Acc: 0.6875
 Site-USPS                          | Val  Loss: 1.0069 | Val  Acc: 0.6897
 Site-USPS                          | Val  Loss: 0.8836 | Val  Acc: 0.7905
 Site-USPS                          | Val  Loss: 0.7987 | Val  Acc: 0.8254
 Site-SynthDigits                   | Val  Loss: 1.9061 | Val  Acc: 0.2973
 Site-SynthDigits                   | Val  Loss: 2.1259 | Val  Acc: 0.3529
 Site-SynthDigits                   | Val  Loss: 1.9188 | Val  Acc: 0.3689
 Site-MNIST_M                       | Val  Loss: 1.9616 | Val  Acc: 0.3778
 Site-MNIST_M                       | Val  Loss: 1.9654 | Val  Acc: 0.4444
 Site-SVHN                          | Val  Loss: 2.2986 | Val  Acc: 0.2143
Average Valid Accuracy: 0.6925
 Best site-MNIST                     | Epoch:11 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:11 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:11 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:11 | Val Acc: 0.7778
 Best site-MNIST                     | Epoch:11 | Val Acc: 0.8235
 Best site-MNIST                     | Epoch:11 | Val Acc: 0.8710
 Best site-MNIST                     | Epoch:11 | Val Acc: 0.8571
 Best site-MNIST                     | Epoch:11 | Val Acc: 0.8725
 Best site-MNIST                     | Epoch:11 | Val Acc: 0.8361
 Best site-MNIST                     | Epoch:11 | Val Acc: 0.8369
 Best site-USPS                      | Epoch:11 | Val Acc: 0.9000
 Best site-USPS                      | Epoch:11 | Val Acc: 0.6111
 Best site-USPS                      | Epoch:11 | Val Acc: 0.6875
 Best site-USPS                      | Epoch:11 | Val Acc: 0.6897
 Best site-USPS                      | Epoch:11 | Val Acc: 0.7905
 Best site-USPS                      | Epoch:11 | Val Acc: 0.8254
 Best site-SynthDigits               | Epoch:11 | Val Acc: 0.2973
 Best site-SynthDigits               | Epoch:11 | Val Acc: 0.3529
 Best site-SynthDigits               | Epoch:11 | Val Acc: 0.3689
 Best site-MNIST_M                   | Epoch:11 | Val Acc: 0.3778
 Best site-MNIST_M                   | Epoch:11 | Val Acc: 0.4444
 Best site-SVHN                      | Epoch:11 | Val Acc: 0.2143
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/fedmix...
============ Train epoch 12 ============
 Site-MNIST                         | Train Loss: 0.8426 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.8099 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.5253 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.6935 | Train Acc: 0.8421
 Site-MNIST                         | Train Loss: 0.5629 | Train Acc: 0.8286
 Site-MNIST                         | Train Loss: 0.6827 | Train Acc: 0.8968
 Site-MNIST                         | Train Loss: 0.6994 | Train Acc: 0.8546
 Site-MNIST                         | Train Loss: 0.8056 | Train Acc: 0.8117
 Site-MNIST                         | Train Loss: 0.7283 | Train Acc: 0.8573
 Site-MNIST                         | Train Loss: 0.6972 | Train Acc: 0.8626
 Site-USPS                          | Train Loss: 0.8084 | Train Acc: 0.8000
 Site-USPS                          | Train Loss: 0.8908 | Train Acc: 0.7917
 Site-USPS                          | Train Loss: 1.1007 | Train Acc: 0.8295
 Site-USPS                          | Train Loss: 0.8237 | Train Acc: 0.7811
 Site-USPS                          | Train Loss: 0.7550 | Train Acc: 0.8214
 Site-USPS                          | Train Loss: 0.7471 | Train Acc: 0.8267
 Site-SynthDigits                   | Train Loss: 1.8905 | Train Acc: 0.3311
 Site-SynthDigits                   | Train Loss: 1.9005 | Train Acc: 0.3333
 Site-SynthDigits                   | Train Loss: 1.7781 | Train Acc: 0.3931
 Site-MNIST_M                       | Train Loss: 1.9864 | Train Acc: 0.3646
 Site-MNIST_M                       | Train Loss: 2.0558 | Train Acc: 0.3823
 Site-SVHN                          | Train Loss: 2.1916 | Train Acc: 0.1950
Average Train Accuracy: 0.7070
 Site-MNIST                         | Val  Loss: 0.4531 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7354 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7994 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.8468 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.7212 | Val  Acc: 0.8235
 Site-MNIST                         | Val  Loss: 0.7334 | Val  Acc: 0.8710
 Site-MNIST                         | Val  Loss: 0.7321 | Val  Acc: 0.8571
 Site-MNIST                         | Val  Loss: 0.7069 | Val  Acc: 0.8725
 Site-MNIST                         | Val  Loss: 0.7435 | Val  Acc: 0.8361
 Site-MNIST                         | Val  Loss: 0.7479 | Val  Acc: 0.8308
 Site-USPS                          | Val  Loss: 0.5114 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 1.0227 | Val  Acc: 0.6111
 Site-USPS                          | Val  Loss: 0.9894 | Val  Acc: 0.6875
 Site-USPS                          | Val  Loss: 0.9724 | Val  Acc: 0.6897
 Site-USPS                          | Val  Loss: 0.8457 | Val  Acc: 0.7905
 Site-USPS                          | Val  Loss: 0.7606 | Val  Acc: 0.8307
 Site-SynthDigits                   | Val  Loss: 1.8892 | Val  Acc: 0.2703
 Site-SynthDigits                   | Val  Loss: 2.1059 | Val  Acc: 0.3382
 Site-SynthDigits                   | Val  Loss: 1.9004 | Val  Acc: 0.3689
 Site-MNIST_M                       | Val  Loss: 1.9424 | Val  Acc: 0.3556
 Site-MNIST_M                       | Val  Loss: 1.9425 | Val  Acc: 0.4321
 Site-SVHN                          | Val  Loss: 2.2944 | Val  Acc: 0.2286
Average Valid Accuracy: 0.6896
============ Train epoch 13 ============
 Site-MNIST                         | Train Loss: 0.7739 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.7495 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.4798 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.6479 | Train Acc: 0.8421
 Site-MNIST                         | Train Loss: 0.3793 | Train Acc: 0.8143
 Site-MNIST                         | Train Loss: 0.6337 | Train Acc: 0.9127
 Site-MNIST                         | Train Loss: 0.6426 | Train Acc: 0.8767
 Site-MNIST                         | Train Loss: 0.7265 | Train Acc: 0.8240
 Site-MNIST                         | Train Loss: 0.6704 | Train Acc: 0.8641
 Site-MNIST                         | Train Loss: 0.6463 | Train Acc: 0.8687
 Site-USPS                          | Train Loss: 0.7787 | Train Acc: 0.7750
 Site-USPS                          | Train Loss: 0.8078 | Train Acc: 0.7778
 Site-USPS                          | Train Loss: 0.7709 | Train Acc: 0.8372
 Site-USPS                          | Train Loss: 0.7809 | Train Acc: 0.7768
 Site-USPS                          | Train Loss: 0.7173 | Train Acc: 0.8357
 Site-USPS                          | Train Loss: 0.7123 | Train Acc: 0.8320
 Site-SynthDigits                   | Train Loss: 1.9020 | Train Acc: 0.3311
 Site-SynthDigits                   | Train Loss: 1.8763 | Train Acc: 0.3443
 Site-SynthDigits                   | Train Loss: 1.7689 | Train Acc: 0.4094
 Site-MNIST_M                       | Train Loss: 1.9808 | Train Acc: 0.3702
 Site-MNIST_M                       | Train Loss: 2.0001 | Train Acc: 0.3731
 Site-SVHN                          | Train Loss: 2.2142 | Train Acc: 0.2021
Average Train Accuracy: 0.7099
 Site-MNIST                         | Val  Loss: 0.4097 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7198 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7820 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.8198 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.6821 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.6828 | Val  Acc: 0.9032
 Site-MNIST                         | Val  Loss: 0.6801 | Val  Acc: 0.8750
 Site-MNIST                         | Val  Loss: 0.6586 | Val  Acc: 0.8725
 Site-MNIST                         | Val  Loss: 0.6958 | Val  Acc: 0.8470
 Site-MNIST                         | Val  Loss: 0.7033 | Val  Acc: 0.8520
 Site-USPS                          | Val  Loss: 0.4691 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.9973 | Val  Acc: 0.6111
 Site-USPS                          | Val  Loss: 0.9706 | Val  Acc: 0.6562
 Site-USPS                          | Val  Loss: 0.9434 | Val  Acc: 0.6724
 Site-USPS                          | Val  Loss: 0.8152 | Val  Acc: 0.7810
 Site-USPS                          | Val  Loss: 0.7302 | Val  Acc: 0.8307
 Site-SynthDigits                   | Val  Loss: 1.8738 | Val  Acc: 0.2703
 Site-SynthDigits                   | Val  Loss: 2.0948 | Val  Acc: 0.3382
 Site-SynthDigits                   | Val  Loss: 1.8926 | Val  Acc: 0.3689
 Site-MNIST_M                       | Val  Loss: 1.9362 | Val  Acc: 0.3778
 Site-MNIST_M                       | Val  Loss: 1.9372 | Val  Acc: 0.4568
 Site-SVHN                          | Val  Loss: 2.2881 | Val  Acc: 0.2429
Average Valid Accuracy: 0.6962
 Best site-MNIST                     | Epoch:13 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:13 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:13 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:13 | Val Acc: 0.7778
 Best site-MNIST                     | Epoch:13 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:13 | Val Acc: 0.9032
 Best site-MNIST                     | Epoch:13 | Val Acc: 0.8750
 Best site-MNIST                     | Epoch:13 | Val Acc: 0.8725
 Best site-MNIST                     | Epoch:13 | Val Acc: 0.8470
 Best site-MNIST                     | Epoch:13 | Val Acc: 0.8520
 Best site-USPS                      | Epoch:13 | Val Acc: 0.9000
 Best site-USPS                      | Epoch:13 | Val Acc: 0.6111
 Best site-USPS                      | Epoch:13 | Val Acc: 0.6562
 Best site-USPS                      | Epoch:13 | Val Acc: 0.6724
 Best site-USPS                      | Epoch:13 | Val Acc: 0.7810
 Best site-USPS                      | Epoch:13 | Val Acc: 0.8307
 Best site-SynthDigits               | Epoch:13 | Val Acc: 0.2703
 Best site-SynthDigits               | Epoch:13 | Val Acc: 0.3382
 Best site-SynthDigits               | Epoch:13 | Val Acc: 0.3689
 Best site-MNIST_M                   | Epoch:13 | Val Acc: 0.3778
 Best site-MNIST_M                   | Epoch:13 | Val Acc: 0.4568
 Best site-SVHN                      | Epoch:13 | Val Acc: 0.2429
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/fedmix...
============ Train epoch 14 ============
 Site-MNIST                         | Train Loss: 0.7231 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.7110 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.4450 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.6160 | Train Acc: 0.8421
 Site-MNIST                         | Train Loss: 0.5353 | Train Acc: 0.8143
 Site-MNIST                         | Train Loss: 0.6015 | Train Acc: 0.9048
 Site-MNIST                         | Train Loss: 0.6282 | Train Acc: 0.8678
 Site-MNIST                         | Train Loss: 0.7217 | Train Acc: 0.8313
 Site-MNIST                         | Train Loss: 0.6357 | Train Acc: 0.8668
 Site-MNIST                         | Train Loss: 0.6124 | Train Acc: 0.8717
 Site-USPS                          | Train Loss: 0.7518 | Train Acc: 0.7750
 Site-USPS                          | Train Loss: 0.6853 | Train Acc: 0.7917
 Site-USPS                          | Train Loss: 0.7387 | Train Acc: 0.8372
 Site-USPS                          | Train Loss: 0.7533 | Train Acc: 0.7897
 Site-USPS                          | Train Loss: 0.6748 | Train Acc: 0.8357
 Site-USPS                          | Train Loss: 0.6812 | Train Acc: 0.8386
 Site-SynthDigits                   | Train Loss: 1.8854 | Train Acc: 0.3377
 Site-SynthDigits                   | Train Loss: 1.8326 | Train Acc: 0.3443
 Site-SynthDigits                   | Train Loss: 1.7469 | Train Acc: 0.4216
 Site-MNIST_M                       | Train Loss: 1.9602 | Train Acc: 0.3757
 Site-MNIST_M                       | Train Loss: 2.0033 | Train Acc: 0.3792
 Site-SVHN                          | Train Loss: 2.2094 | Train Acc: 0.2092
Average Train Accuracy: 0.7129
 Site-MNIST                         | Val  Loss: 0.3843 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.6639 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7604 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.7869 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.6478 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.6532 | Val  Acc: 0.9032
 Site-MNIST                         | Val  Loss: 0.6504 | Val  Acc: 0.8750
 Site-MNIST                         | Val  Loss: 0.6255 | Val  Acc: 0.8922
 Site-MNIST                         | Val  Loss: 0.6624 | Val  Acc: 0.8579
 Site-MNIST                         | Val  Loss: 0.6706 | Val  Acc: 0.8520
 Site-USPS                          | Val  Loss: 0.4451 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.9649 | Val  Acc: 0.6111
 Site-USPS                          | Val  Loss: 0.9418 | Val  Acc: 0.6875
 Site-USPS                          | Val  Loss: 0.9194 | Val  Acc: 0.7069
 Site-USPS                          | Val  Loss: 0.7883 | Val  Acc: 0.8000
 Site-USPS                          | Val  Loss: 0.6997 | Val  Acc: 0.8413
 Site-SynthDigits                   | Val  Loss: 1.8611 | Val  Acc: 0.2703
 Site-SynthDigits                   | Val  Loss: 2.0796 | Val  Acc: 0.3382
 Site-SynthDigits                   | Val  Loss: 1.8721 | Val  Acc: 0.3689
 Site-MNIST_M                       | Val  Loss: 1.9199 | Val  Acc: 0.3778
 Site-MNIST_M                       | Val  Loss: 1.9158 | Val  Acc: 0.4568
 Site-SVHN                          | Val  Loss: 2.2698 | Val  Acc: 0.2286
Average Valid Accuracy: 0.7013
 Best site-MNIST                     | Epoch:14 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:14 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:14 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:14 | Val Acc: 0.7778
 Best site-MNIST                     | Epoch:14 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:14 | Val Acc: 0.9032
 Best site-MNIST                     | Epoch:14 | Val Acc: 0.8750
 Best site-MNIST                     | Epoch:14 | Val Acc: 0.8922
 Best site-MNIST                     | Epoch:14 | Val Acc: 0.8579
 Best site-MNIST                     | Epoch:14 | Val Acc: 0.8520
 Best site-USPS                      | Epoch:14 | Val Acc: 0.9000
 Best site-USPS                      | Epoch:14 | Val Acc: 0.6111
 Best site-USPS                      | Epoch:14 | Val Acc: 0.6875
 Best site-USPS                      | Epoch:14 | Val Acc: 0.7069
 Best site-USPS                      | Epoch:14 | Val Acc: 0.8000
 Best site-USPS                      | Epoch:14 | Val Acc: 0.8413
 Best site-SynthDigits               | Epoch:14 | Val Acc: 0.2703
 Best site-SynthDigits               | Epoch:14 | Val Acc: 0.3382
 Best site-SynthDigits               | Epoch:14 | Val Acc: 0.3689
 Best site-MNIST_M                   | Epoch:14 | Val Acc: 0.3778
 Best site-MNIST_M                   | Epoch:14 | Val Acc: 0.4568
 Best site-SVHN                      | Epoch:14 | Val Acc: 0.2286
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/fedmix...
============ Train epoch 15 ============
 Site-MNIST                         | Train Loss: 0.6744 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.6889 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.4135 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.5890 | Train Acc: 0.8158
 Site-MNIST                         | Train Loss: 0.6742 | Train Acc: 0.8286
 Site-MNIST                         | Train Loss: 0.5728 | Train Acc: 0.9048
 Site-MNIST                         | Train Loss: 0.5907 | Train Acc: 0.8634
 Site-MNIST                         | Train Loss: 0.6734 | Train Acc: 0.8386
 Site-MNIST                         | Train Loss: 0.6062 | Train Acc: 0.8736
 Site-MNIST                         | Train Loss: 0.5877 | Train Acc: 0.8777
 Site-USPS                          | Train Loss: 0.7179 | Train Acc: 0.8250
 Site-USPS                          | Train Loss: 0.6258 | Train Acc: 0.8194
 Site-USPS                          | Train Loss: 0.8643 | Train Acc: 0.8605
 Site-USPS                          | Train Loss: 0.7027 | Train Acc: 0.8069
 Site-USPS                          | Train Loss: 0.6429 | Train Acc: 0.8405
 Site-USPS                          | Train Loss: 0.6407 | Train Acc: 0.8399
 Site-SynthDigits                   | Train Loss: 1.8799 | Train Acc: 0.3311
 Site-SynthDigits                   | Train Loss: 1.8012 | Train Acc: 0.3516
 Site-SynthDigits                   | Train Loss: 1.7277 | Train Acc: 0.4338
 Site-MNIST_M                       | Train Loss: 1.9437 | Train Acc: 0.3812
 Site-MNIST_M                       | Train Loss: 1.9907 | Train Acc: 0.3914
 Site-SVHN                          | Train Loss: 2.1756 | Train Acc: 0.2092
Average Train Accuracy: 0.7201
 Site-MNIST                         | Val  Loss: 0.3847 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.6066 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7476 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.7715 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.6174 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.6175 | Val  Acc: 0.9032
 Site-MNIST                         | Val  Loss: 0.6159 | Val  Acc: 0.8750
 Site-MNIST                         | Val  Loss: 0.5950 | Val  Acc: 0.8922
 Site-MNIST                         | Val  Loss: 0.6372 | Val  Acc: 0.8689
 Site-MNIST                         | Val  Loss: 0.6432 | Val  Acc: 0.8550
 Site-USPS                          | Val  Loss: 0.3909 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.8993 | Val  Acc: 0.6667
 Site-USPS                          | Val  Loss: 0.8910 | Val  Acc: 0.7188
 Site-USPS                          | Val  Loss: 0.8762 | Val  Acc: 0.7241
 Site-USPS                          | Val  Loss: 0.7489 | Val  Acc: 0.8095
 Site-USPS                          | Val  Loss: 0.6603 | Val  Acc: 0.8466
 Site-SynthDigits                   | Val  Loss: 1.8474 | Val  Acc: 0.2703
 Site-SynthDigits                   | Val  Loss: 2.0619 | Val  Acc: 0.3676
 Site-SynthDigits                   | Val  Loss: 1.8597 | Val  Acc: 0.3852
 Site-MNIST_M                       | Val  Loss: 1.9013 | Val  Acc: 0.3778
 Site-MNIST_M                       | Val  Loss: 1.8956 | Val  Acc: 0.4691
 Site-SVHN                          | Val  Loss: 2.2647 | Val  Acc: 0.2286
Average Valid Accuracy: 0.7099
 Best site-MNIST                     | Epoch:15 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:15 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:15 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:15 | Val Acc: 0.7778
 Best site-MNIST                     | Epoch:15 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:15 | Val Acc: 0.9032
 Best site-MNIST                     | Epoch:15 | Val Acc: 0.8750
 Best site-MNIST                     | Epoch:15 | Val Acc: 0.8922
 Best site-MNIST                     | Epoch:15 | Val Acc: 0.8689
 Best site-MNIST                     | Epoch:15 | Val Acc: 0.8550
 Best site-USPS                      | Epoch:15 | Val Acc: 0.9000
 Best site-USPS                      | Epoch:15 | Val Acc: 0.6667
 Best site-USPS                      | Epoch:15 | Val Acc: 0.7188
 Best site-USPS                      | Epoch:15 | Val Acc: 0.7241
 Best site-USPS                      | Epoch:15 | Val Acc: 0.8095
 Best site-USPS                      | Epoch:15 | Val Acc: 0.8466
 Best site-SynthDigits               | Epoch:15 | Val Acc: 0.2703
 Best site-SynthDigits               | Epoch:15 | Val Acc: 0.3676
 Best site-SynthDigits               | Epoch:15 | Val Acc: 0.3852
 Best site-MNIST_M                   | Epoch:15 | Val Acc: 0.3778
 Best site-MNIST_M                   | Epoch:15 | Val Acc: 0.4691
 Best site-SVHN                      | Epoch:15 | Val Acc: 0.2286
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/fedmix...
============ Train epoch 16 ============
 Site-MNIST                         | Train Loss: 0.6110 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.6549 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.3877 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.5655 | Train Acc: 0.8158
 Site-MNIST                         | Train Loss: 0.3895 | Train Acc: 0.8286
 Site-MNIST                         | Train Loss: 0.5414 | Train Acc: 0.9048
 Site-MNIST                         | Train Loss: 0.5610 | Train Acc: 0.8678
 Site-MNIST                         | Train Loss: 0.6465 | Train Acc: 0.8386
 Site-MNIST                         | Train Loss: 0.5821 | Train Acc: 0.8804
 Site-MNIST                         | Train Loss: 0.5531 | Train Acc: 0.8808
 Site-USPS                          | Train Loss: 0.6987 | Train Acc: 0.8250
 Site-USPS                          | Train Loss: 0.6642 | Train Acc: 0.8333
 Site-USPS                          | Train Loss: 0.8916 | Train Acc: 0.8527
 Site-USPS                          | Train Loss: 0.6857 | Train Acc: 0.8026
 Site-USPS                          | Train Loss: 0.6185 | Train Acc: 0.8476
 Site-USPS                          | Train Loss: 0.6166 | Train Acc: 0.8413
 Site-SynthDigits                   | Train Loss: 1.8114 | Train Acc: 0.3377
 Site-SynthDigits                   | Train Loss: 1.7930 | Train Acc: 0.3553
 Site-SynthDigits                   | Train Loss: 1.7134 | Train Acc: 0.4358
 Site-MNIST_M                       | Train Loss: 1.9301 | Train Acc: 0.3867
 Site-MNIST_M                       | Train Loss: 1.9659 | Train Acc: 0.3914
 Site-SVHN                          | Train Loss: 2.1856 | Train Acc: 0.2128
Average Train Accuracy: 0.7222
 Site-MNIST                         | Val  Loss: 0.3313 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.5699 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7325 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.7467 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.5907 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.5850 | Val  Acc: 0.9032
 Site-MNIST                         | Val  Loss: 0.5842 | Val  Acc: 0.8929
 Site-MNIST                         | Val  Loss: 0.5609 | Val  Acc: 0.9020
 Site-MNIST                         | Val  Loss: 0.6042 | Val  Acc: 0.8798
 Site-MNIST                         | Val  Loss: 0.6120 | Val  Acc: 0.8610
 Site-USPS                          | Val  Loss: 0.3740 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.8823 | Val  Acc: 0.6667
 Site-USPS                          | Val  Loss: 0.8773 | Val  Acc: 0.7188
 Site-USPS                          | Val  Loss: 0.8590 | Val  Acc: 0.7241
 Site-USPS                          | Val  Loss: 0.7287 | Val  Acc: 0.8095
 Site-USPS                          | Val  Loss: 0.6389 | Val  Acc: 0.8466
 Site-SynthDigits                   | Val  Loss: 1.8325 | Val  Acc: 0.2703
 Site-SynthDigits                   | Val  Loss: 2.0447 | Val  Acc: 0.3529
 Site-SynthDigits                   | Val  Loss: 1.8477 | Val  Acc: 0.3770
 Site-MNIST_M                       | Val  Loss: 1.8947 | Val  Acc: 0.3778
 Site-MNIST_M                       | Val  Loss: 1.8764 | Val  Acc: 0.4568
 Site-SVHN                          | Val  Loss: 2.2509 | Val  Acc: 0.2429
Average Valid Accuracy: 0.7110
 Best site-MNIST                     | Epoch:16 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:16 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:16 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:16 | Val Acc: 0.7778
 Best site-MNIST                     | Epoch:16 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:16 | Val Acc: 0.9032
 Best site-MNIST                     | Epoch:16 | Val Acc: 0.8929
 Best site-MNIST                     | Epoch:16 | Val Acc: 0.9020
 Best site-MNIST                     | Epoch:16 | Val Acc: 0.8798
 Best site-MNIST                     | Epoch:16 | Val Acc: 0.8610
 Best site-USPS                      | Epoch:16 | Val Acc: 0.9000
 Best site-USPS                      | Epoch:16 | Val Acc: 0.6667
 Best site-USPS                      | Epoch:16 | Val Acc: 0.7188
 Best site-USPS                      | Epoch:16 | Val Acc: 0.7241
 Best site-USPS                      | Epoch:16 | Val Acc: 0.8095
 Best site-USPS                      | Epoch:16 | Val Acc: 0.8466
 Best site-SynthDigits               | Epoch:16 | Val Acc: 0.2703
 Best site-SynthDigits               | Epoch:16 | Val Acc: 0.3529
 Best site-SynthDigits               | Epoch:16 | Val Acc: 0.3770
 Best site-MNIST_M                   | Epoch:16 | Val Acc: 0.3778
 Best site-MNIST_M                   | Epoch:16 | Val Acc: 0.4568
 Best site-SVHN                      | Epoch:16 | Val Acc: 0.2429
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/fedmix...
============ Train epoch 17 ============
 Site-MNIST                         | Train Loss: 0.5873 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.6300 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.3612 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.5371 | Train Acc: 0.8421
 Site-MNIST                         | Train Loss: 0.3579 | Train Acc: 0.8429
 Site-MNIST                         | Train Loss: 0.5191 | Train Acc: 0.9048
 Site-MNIST                         | Train Loss: 0.5604 | Train Acc: 0.8634
 Site-MNIST                         | Train Loss: 0.6184 | Train Acc: 0.8411
 Site-MNIST                         | Train Loss: 0.5532 | Train Acc: 0.8791
 Site-MNIST                         | Train Loss: 0.5292 | Train Acc: 0.8823
 Site-USPS                          | Train Loss: 0.6744 | Train Acc: 0.8250
 Site-USPS                          | Train Loss: 0.6442 | Train Acc: 0.8472
 Site-USPS                          | Train Loss: 0.4139 | Train Acc: 0.8605
 Site-USPS                          | Train Loss: 0.6611 | Train Acc: 0.8283
 Site-USPS                          | Train Loss: 0.5863 | Train Acc: 0.8571
 Site-USPS                          | Train Loss: 0.5849 | Train Acc: 0.8519
 Site-SynthDigits                   | Train Loss: 1.8038 | Train Acc: 0.3576
 Site-SynthDigits                   | Train Loss: 1.8062 | Train Acc: 0.3700
 Site-SynthDigits                   | Train Loss: 1.6897 | Train Acc: 0.4318
 Site-MNIST_M                       | Train Loss: 1.9189 | Train Acc: 0.3867
 Site-MNIST_M                       | Train Loss: 1.9456 | Train Acc: 0.4037
 Site-SVHN                          | Train Loss: 2.1747 | Train Acc: 0.2092
Average Train Accuracy: 0.7288
 Site-MNIST                         | Val  Loss: 0.3361 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.5378 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7234 | Val  Acc: 0.8000
