===2023-07-27 04:30:47===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 6
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,11,17,28,45,72,116,186,298,477,18,29,46,74,119,191,306,53,85,136,217,59,95,152,73,118,120,
client_nums=[10,7,4,3,2,1,]
len_dataset=[2103,1314,821,513,320,200,]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart                       | Train Loss: 2.2049 | Train Acc: 0.1667
 Site-QuickDraw                     | Train Loss: 2.3156 | Train Acc: 0.0959
 Site-QuickDraw                     | Train Loss: 2.3120 | Train Acc: 0.1356
 Site-Infograph                     | Train Loss: 2.2884 | Train Acc: 0.1000
Average Train Accuracy: 0.3657
 Site-Clipart                       | Val  Loss: 2.2066 | Val  Acc: 0.5000
 Site-Clipart                       | Val  Loss: 2.2136 | Val  Acc: 0.2857
 Site-Clipart                       | Val  Loss: 2.2301 | Val  Acc: 0.2727
 Site-Clipart                       | Val  Loss: 2.2010 | Val  Acc: 0.2222
 Site-Clipart                       | Val  Loss: 2.1881 | Val  Acc: 0.4333
 Site-Clipart                       | Val  Loss: 2.2001 | Val  Acc: 0.3333
 Site-Clipart                       | Val  Loss: 2.2083 | Val  Acc: 0.3636
 Site-Clipart                       | Val  Loss: 2.1851 | Val  Acc: 0.3871
 Site-Clipart                       | Val  Loss: 2.2020 | Val  Acc: 0.3434
 Site-Clipart                       | Val  Loss: 2.1985 | Val  Acc: 0.3805
 Site-Real                          | Val  Loss: 2.1823 | Val  Acc: 0.5000
 Site-Real                          | Val  Loss: 2.1756 | Val  Acc: 0.5789
 Site-Real                          | Val  Loss: 2.1803 | Val  Acc: 0.5484
 Site-Real                          | Val  Loss: 2.2005 | Val  Acc: 0.5306
 Site-Real                          | Val  Loss: 2.1981 | Val  Acc: 0.5063
 Site-Real                          | Val  Loss: 2.1931 | Val  Acc: 0.5591
 Site-Real                          | Val  Loss: 2.1782 | Val  Acc: 0.5392
 Site-Painting                      | Val  Loss: 2.2141 | Val  Acc: 0.3143
 Site-Painting                      | Val  Loss: 2.2169 | Val  Acc: 0.3393
 Site-Painting                      | Val  Loss: 2.1966 | Val  Acc: 0.4778
 Site-Painting                      | Val  Loss: 2.2079 | Val  Acc: 0.3862
 Site-Sketch                        | Val  Loss: 2.2367 | Val  Acc: 0.3590
 Site-Sketch                        | Val  Loss: 2.2209 | Val  Acc: 0.3175
 Site-Sketch                        | Val  Loss: 2.2208 | Val  Acc: 0.2376
 Site-QuickDraw                     | Val  Loss: 2.3036 | Val  Acc: 0.1429
 Site-QuickDraw                     | Val  Loss: 2.3115 | Val  Acc: 0.1667
 Site-Infograph                     | Val  Loss: 2.2806 | Val  Acc: 0.2125
Average Valid Accuracy: 0.3792
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.5000
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.2857
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.2727
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.2222
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.4333
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.3333
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.3636
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.3871
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.3434
 Best site-Clipart                   | Epoch:0 | Val Acc: 0.3805
 Best site-Real                      | Epoch:0 | Val Acc: 0.5000
 Best site-Real                      | Epoch:0 | Val Acc: 0.5789
 Best site-Real                      | Epoch:0 | Val Acc: 0.5484
 Best site-Real                      | Epoch:0 | Val Acc: 0.5306
 Best site-Real                      | Epoch:0 | Val Acc: 0.5063
 Best site-Real                      | Epoch:0 | Val Acc: 0.5591
 Best site-Real                      | Epoch:0 | Val Acc: 0.5392
 Best site-Painting                  | Epoch:0 | Val Acc: 0.3143
 Best site-Painting                  | Epoch:0 | Val Acc: 0.3393
 Best site-Painting                  | Epoch:0 | Val Acc: 0.4778
 Best site-Painting                  | Epoch:0 | Val Acc: 0.3862
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.3590
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.3175
 Best site-Sketch                    | Epoch:0 | Val Acc: 0.2376
 Best site-QuickDraw                 | Epoch:0 | Val Acc: 0.1429
 Best site-QuickDraw                 | Epoch:0 | Val Acc: 0.1667
 Best site-Infograph                 | Epoch:0 | Val Acc: 0.2125
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_2/fedavg...
============ Train epoch 1 ============
 Site-Clipart                       | Train Loss: 2.0888 | Train Acc: 0.5000
 Site-Clipart                       | Train Loss: 2.1814 | Train Acc: 0.5455
 Site-Clipart                       | Train Loss: 2.0350 | Train Acc: 0.7647
 Site-Clipart                       | Train Loss: 2.1406 | Train Acc: 0.5357
 Site-Clipart                       | Train Loss: 2.0925 | Train Acc: 0.5556
 Site-Clipart                       | Train Loss: 2.1560 | Train Acc: 0.5278
 Site-Clipart                       | Train Loss: 2.1084 | Train Acc: 0.5431
 Site-Clipart                       | Train Loss: 2.1166 | Train Acc: 0.5538
 Site-Clipart                       | Train Loss: 2.0962 | Train Acc: 0.5839
 Site-Clipart                       | Train Loss: 2.1070 | Train Acc: 0.5849
 Site-Real                          | Train Loss: 2.1159 | Train Acc: 0.6667
 Site-Real                          | Train Loss: 2.0998 | Train Acc: 0.7586
 Site-Real                          | Train Loss: 2.0698 | Train Acc: 0.8261
 Site-Real                          | Train Loss: 2.0905 | Train Acc: 0.8243
 Site-Real                          | Train Loss: 2.0900 | Train Acc: 0.6975
 Site-Real                          | Train Loss: 2.0684 | Train Acc: 0.7906
 Site-Real                          | Train Loss: 2.0860 | Train Acc: 0.6993
 Site-Painting                      | Train Loss: 2.1359 | Train Acc: 0.5283
 Site-Painting                      | Train Loss: 2.0594 | Train Acc: 0.7294
 Site-Painting                      | Train Loss: 2.1177 | Train Acc: 0.6397
 Site-Painting                      | Train Loss: 2.1217 | Train Acc: 0.6037
 Site-Sketch                        | Train Loss: 2.1145 | Train Acc: 0.5593
 Site-Sketch                        | Train Loss: 2.1105 | Train Acc: 0.5684
 Site-Sketch                        | Train Loss: 2.1304 | Train Acc: 0.5263
 Site-QuickDraw                     | Train Loss: 2.2850 | Train Acc: 0.1233
 Site-QuickDraw                     | Train Loss: 2.2928 | Train Acc: 0.1610
 Site-Infograph                     | Train Loss: 2.2560 | Train Acc: 0.1917
Average Train Accuracy: 0.5774
 Site-Clipart                       | Val  Loss: 2.1214 | Val  Acc: 0.5000
 Site-Clipart                       | Val  Loss: 2.0959 | Val  Acc: 0.5714
 Site-Clipart                       | Val  Loss: 2.0745 | Val  Acc: 0.6364
 Site-Clipart                       | Val  Loss: 2.0917 | Val  Acc: 0.6111
 Site-Clipart                       | Val  Loss: 2.0829 | Val  Acc: 0.5000
 Site-Clipart                       | Val  Loss: 2.1211 | Val  Acc: 0.5625
 Site-Clipart                       | Val  Loss: 2.0942 | Val  Acc: 0.5974
 Site-Clipart                       | Val  Loss: 2.0899 | Val  Acc: 0.6452
 Site-Clipart                       | Val  Loss: 2.0993 | Val  Acc: 0.6010
 Site-Clipart                       | Val  Loss: 2.1058 | Val  Acc: 0.5975
 Site-Real                          | Val  Loss: 2.0569 | Val  Acc: 0.8333
 Site-Real                          | Val  Loss: 2.0764 | Val  Acc: 0.7895
 Site-Real                          | Val  Loss: 2.0808 | Val  Acc: 0.7419
 Site-Real                          | Val  Loss: 2.0927 | Val  Acc: 0.7143
 Site-Real                          | Val  Loss: 2.0914 | Val  Acc: 0.7722
 Site-Real                          | Val  Loss: 2.0668 | Val  Acc: 0.8189
 Site-Real                          | Val  Loss: 2.0704 | Val  Acc: 0.7794
 Site-Painting                      | Val  Loss: 2.1260 | Val  Acc: 0.4857
 Site-Painting                      | Val  Loss: 2.0927 | Val  Acc: 0.6607
 Site-Painting                      | Val  Loss: 2.0949 | Val  Acc: 0.6556
 Site-Painting                      | Val  Loss: 2.1197 | Val  Acc: 0.6000
 Site-Sketch                        | Val  Loss: 2.1398 | Val  Acc: 0.5385
 Site-Sketch                        | Val  Loss: 2.1340 | Val  Acc: 0.5397
 Site-Sketch                        | Val  Loss: 2.1344 | Val  Acc: 0.4752
 Site-QuickDraw                     | Val  Loss: 2.2962 | Val  Acc: 0.1633
 Site-QuickDraw                     | Val  Loss: 2.3218 | Val  Acc: 0.1538
 Site-Infograph                     | Val  Loss: 2.2581 | Val  Acc: 0.3125
Average Valid Accuracy: 0.5873
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5000
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5714
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6364
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6111
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5000
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5625
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5974
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6452
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6010
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5975
 Best site-Real                      | Epoch:1 | Val Acc: 0.8333
 Best site-Real                      | Epoch:1 | Val Acc: 0.7895
 Best site-Real                      | Epoch:1 | Val Acc: 0.7419
 Best site-Real                      | Epoch:1 | Val Acc: 0.7143
 Best site-Real                      | Epoch:1 | Val Acc: 0.7722
 Best site-Real                      | Epoch:1 | Val Acc: 0.8189
 Best site-Real                      | Epoch:1 | Val Acc: 0.7794
 Best site-Painting                  | Epoch:1 | Val Acc: 0.4857
 Best site-Painting                  | Epoch:1 | Val Acc: 0.6607
 Best site-Painting                  | Epoch:1 | Val Acc: 0.6556
 Best site-Painting                  | Epoch:1 | Val Acc: 0.6000
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.5385
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.5397
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.4752
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.1633
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.1538
 Best site-Infograph                 | Epoch:1 | Val Acc: 0.3125
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_2/fedavg...
============ Train epoch 2 ============
 Site-Clipart                       | Train Loss: 2.0143 | Train Acc: 0.6667
 Site-Clipart                       | Train Loss: 2.0781 | Train Acc: 0.7273
 Site-Clipart                       | Train Loss: 1.9716 | Train Acc: 0.8235
 Site-Clipart                       | Train Loss: 2.0405 | Train Acc: 0.6071
 Site-Clipart                       | Train Loss: 2.0048 | Train Acc: 0.6222
 Site-Clipart                       | Train Loss: 2.0091 | Train Acc: 0.6389
 Site-Clipart                       | Train Loss: 2.0108 | Train Acc: 0.6638
 Site-Clipart                       | Train Loss: 2.0250 | Train Acc: 0.6774
 Site-Clipart                       | Train Loss: 2.0063 | Train Acc: 0.7047
 Site-Clipart                       | Train Loss: 2.0159 | Train Acc: 0.6876
 Site-Real                          | Train Loss: 2.0128 | Train Acc: 0.8333
 Site-Real                          | Train Loss: 2.0084 | Train Acc: 0.8276
 Site-Real                          | Train Loss: 1.9739 | Train Acc: 0.8913
 Site-Real                          | Train Loss: 2.0304 | Train Acc: 0.8919
 Site-Real                          | Train Loss: 1.9777 | Train Acc: 0.8403
 Site-Real                          | Train Loss: 1.9499 | Train Acc: 0.8848
 Site-Real                          | Train Loss: 1.9744 | Train Acc: 0.8431
 Site-Painting                      | Train Loss: 2.0329 | Train Acc: 0.6604
 Site-Painting                      | Train Loss: 1.9847 | Train Acc: 0.7529
 Site-Painting                      | Train Loss: 2.0480 | Train Acc: 0.7132
 Site-Painting                      | Train Loss: 2.0293 | Train Acc: 0.6866
 Site-Sketch                        | Train Loss: 2.0256 | Train Acc: 0.6441
 Site-Sketch                        | Train Loss: 2.0457 | Train Acc: 0.6316
 Site-Sketch                        | Train Loss: 2.0387 | Train Acc: 0.5855
 Site-QuickDraw                     | Train Loss: 2.2533 | Train Acc: 0.1233
 Site-QuickDraw                     | Train Loss: 2.2820 | Train Acc: 0.1695
 Site-Infograph                     | Train Loss: 2.2270 | Train Acc: 0.3000
Average Train Accuracy: 0.6703
 Site-Clipart                       | Val  Loss: 1.9941 | Val  Acc: 0.7500
 Site-Clipart                       | Val  Loss: 1.9637 | Val  Acc: 0.7143
 Site-Clipart                       | Val  Loss: 2.0232 | Val  Acc: 0.6364
 Site-Clipart                       | Val  Loss: 2.0056 | Val  Acc: 0.6667
 Site-Clipart                       | Val  Loss: 1.9760 | Val  Acc: 0.7333
 Site-Clipart                       | Val  Loss: 2.0113 | Val  Acc: 0.6458
 Site-Clipart                       | Val  Loss: 2.0291 | Val  Acc: 0.6753
 Site-Clipart                       | Val  Loss: 2.0040 | Val  Acc: 0.7177
 Site-Clipart                       | Val  Loss: 2.0063 | Val  Acc: 0.7020
 Site-Clipart                       | Val  Loss: 2.0222 | Val  Acc: 0.6541
 Site-Real                          | Val  Loss: 1.9342 | Val  Acc: 0.9167
 Site-Real                          | Val  Loss: 1.9529 | Val  Acc: 0.9474
 Site-Real                          | Val  Loss: 1.9561 | Val  Acc: 0.9032
 Site-Real                          | Val  Loss: 1.9819 | Val  Acc: 0.8367
 Site-Real                          | Val  Loss: 1.9790 | Val  Acc: 0.8354
 Site-Real                          | Val  Loss: 1.9534 | Val  Acc: 0.8661
 Site-Real                          | Val  Loss: 1.9460 | Val  Acc: 0.8775
 Site-Painting                      | Val  Loss: 2.0290 | Val  Acc: 0.6000
 Site-Painting                      | Val  Loss: 1.9855 | Val  Acc: 0.7143
 Site-Painting                      | Val  Loss: 1.9981 | Val  Acc: 0.7444
 Site-Painting                      | Val  Loss: 2.0187 | Val  Acc: 0.7034
 Site-Sketch                        | Val  Loss: 2.0692 | Val  Acc: 0.5641
 Site-Sketch                        | Val  Loss: 2.0490 | Val  Acc: 0.5873
 Site-Sketch                        | Val  Loss: 2.0597 | Val  Acc: 0.5644
 Site-QuickDraw                     | Val  Loss: 2.2793 | Val  Acc: 0.2041
 Site-QuickDraw                     | Val  Loss: 2.3105 | Val  Acc: 0.2051
 Site-Infograph                     | Val  Loss: 2.2162 | Val  Acc: 0.3750
Average Valid Accuracy: 0.6793
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7500
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7143
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6364
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6667
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7333
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6458
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6753
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7177
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.7020
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.6541
 Best site-Real                      | Epoch:2 | Val Acc: 0.9167
 Best site-Real                      | Epoch:2 | Val Acc: 0.9474
 Best site-Real                      | Epoch:2 | Val Acc: 0.9032
 Best site-Real                      | Epoch:2 | Val Acc: 0.8367
 Best site-Real                      | Epoch:2 | Val Acc: 0.8354
 Best site-Real                      | Epoch:2 | Val Acc: 0.8661
 Best site-Real                      | Epoch:2 | Val Acc: 0.8775
 Best site-Painting                  | Epoch:2 | Val Acc: 0.6000
 Best site-Painting                  | Epoch:2 | Val Acc: 0.7143
 Best site-Painting                  | Epoch:2 | Val Acc: 0.7444
 Best site-Painting                  | Epoch:2 | Val Acc: 0.7034
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.5641
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.5873
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.5644
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.2041
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.2051
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.3750
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_2/fedavg...
============ Train epoch 3 ============
 Site-Clipart                       | Train Loss: 1.9140 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 1.9449 | Train Acc: 0.6364
 Site-Clipart                       | Train Loss: 1.8567 | Train Acc: 0.8824
 Site-Clipart                       | Train Loss: 1.9258 | Train Acc: 0.6786
 Site-Clipart                       | Train Loss: 1.9049 | Train Acc: 0.7333
 Site-Clipart                       | Train Loss: 1.9227 | Train Acc: 0.7500
 Site-Clipart                       | Train Loss: 1.9157 | Train Acc: 0.6810
 Site-Clipart                       | Train Loss: 1.9368 | Train Acc: 0.7419
 Site-Clipart                       | Train Loss: 1.9241 | Train Acc: 0.7383
 Site-Clipart                       | Train Loss: 1.9264 | Train Acc: 0.7212
 Site-Real                          | Train Loss: 1.9412 | Train Acc: 0.9444
 Site-Real                          | Train Loss: 1.9065 | Train Acc: 0.8621
 Site-Real                          | Train Loss: 1.8513 | Train Acc: 0.9565
 Site-Real                          | Train Loss: 1.8801 | Train Acc: 0.8784
 Site-Real                          | Train Loss: 1.8864 | Train Acc: 0.9160
 Site-Real                          | Train Loss: 1.8462 | Train Acc: 0.8953
 Site-Real                          | Train Loss: 1.8714 | Train Acc: 0.8824
 Site-Painting                      | Train Loss: 1.9681 | Train Acc: 0.7358
 Site-Painting                      | Train Loss: 1.9250 | Train Acc: 0.7647
 Site-Painting                      | Train Loss: 1.9405 | Train Acc: 0.7279
 Site-Painting                      | Train Loss: 1.9375 | Train Acc: 0.7097
 Site-Sketch                        | Train Loss: 1.9381 | Train Acc: 0.6271
 Site-Sketch                        | Train Loss: 1.9684 | Train Acc: 0.6105
 Site-Sketch                        | Train Loss: 1.9608 | Train Acc: 0.6447
 Site-QuickDraw                     | Train Loss: 2.2336 | Train Acc: 0.2466
 Site-QuickDraw                     | Train Loss: 2.2639 | Train Acc: 0.2203
 Site-Infograph                     | Train Loss: 2.1938 | Train Acc: 0.2833
Average Train Accuracy: 0.7149
 Site-Clipart                       | Val  Loss: 1.8376 | Val  Acc: 0.7500
 Site-Clipart                       | Val  Loss: 1.7972 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 1.8435 | Val  Acc: 0.9091
 Site-Clipart                       | Val  Loss: 1.9104 | Val  Acc: 0.7778
 Site-Clipart                       | Val  Loss: 1.9066 | Val  Acc: 0.7333
 Site-Clipart                       | Val  Loss: 1.9300 | Val  Acc: 0.6875
 Site-Clipart                       | Val  Loss: 1.9425 | Val  Acc: 0.7273
 Site-Clipart                       | Val  Loss: 1.9095 | Val  Acc: 0.7177
 Site-Clipart                       | Val  Loss: 1.9034 | Val  Acc: 0.7374
 Site-Clipart                       | Val  Loss: 1.9266 | Val  Acc: 0.7327
 Site-Real                          | Val  Loss: 1.8139 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 1.8259 | Val  Acc: 0.9474
 Site-Real                          | Val  Loss: 1.8481 | Val  Acc: 0.9355
 Site-Real                          | Val  Loss: 1.8748 | Val  Acc: 0.8163
 Site-Real                          | Val  Loss: 1.8698 | Val  Acc: 0.8987
 Site-Real                          | Val  Loss: 1.8466 | Val  Acc: 0.8976
 Site-Real                          | Val  Loss: 1.8505 | Val  Acc: 0.9020
 Site-Painting                      | Val  Loss: 1.9464 | Val  Acc: 0.6571
 Site-Painting                      | Val  Loss: 1.8980 | Val  Acc: 0.8036
 Site-Painting                      | Val  Loss: 1.9252 | Val  Acc: 0.7111
 Site-Painting                      | Val  Loss: 1.9350 | Val  Acc: 0.7103
 Site-Sketch                        | Val  Loss: 1.9748 | Val  Acc: 0.6410
 Site-Sketch                        | Val  Loss: 1.9702 | Val  Acc: 0.6508
 Site-Sketch                        | Val  Loss: 1.9735 | Val  Acc: 0.6535
 Site-QuickDraw                     | Val  Loss: 2.2649 | Val  Acc: 0.2041
 Site-QuickDraw                     | Val  Loss: 2.2781 | Val  Acc: 0.2308
 Site-Infograph                     | Val  Loss: 2.1833 | Val  Acc: 0.3375
Average Valid Accuracy: 0.7322
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7500
 Best site-Clipart                   | Epoch:3 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.9091
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7778
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7333
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.6875
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7273
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7177
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7374
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.7327
 Best site-Real                      | Epoch:3 | Val Acc: 1.0000
 Best site-Real                      | Epoch:3 | Val Acc: 0.9474
 Best site-Real                      | Epoch:3 | Val Acc: 0.9355
 Best site-Real                      | Epoch:3 | Val Acc: 0.8163
 Best site-Real                      | Epoch:3 | Val Acc: 0.8987
 Best site-Real                      | Epoch:3 | Val Acc: 0.8976
 Best site-Real                      | Epoch:3 | Val Acc: 0.9020
 Best site-Painting                  | Epoch:3 | Val Acc: 0.6571
 Best site-Painting                  | Epoch:3 | Val Acc: 0.8036
 Best site-Painting                  | Epoch:3 | Val Acc: 0.7111
 Best site-Painting                  | Epoch:3 | Val Acc: 0.7103
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.6410
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.6508
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.6535
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.2041
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.2308
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.3375
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_2/fedavg...
============ Train epoch 4 ============
 Site-Clipart                       | Train Loss: 1.8219 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 1.8988 | Train Acc: 0.7273
 Site-Clipart                       | Train Loss: 1.7414 | Train Acc: 0.9412
 Site-Clipart                       | Train Loss: 1.8842 | Train Acc: 0.6071
 Site-Clipart                       | Train Loss: 1.8451 | Train Acc: 0.7333
 Site-Clipart                       | Train Loss: 1.9641 | Train Acc: 0.7917
 Site-Clipart                       | Train Loss: 1.8342 | Train Acc: 0.7500
 Site-Clipart                       | Train Loss: 1.8720 | Train Acc: 0.7204
 Site-Clipart                       | Train Loss: 1.8306 | Train Acc: 0.7685
 Site-Clipart                       | Train Loss: 1.8359 | Train Acc: 0.7694
 Site-Real                          | Train Loss: 1.8375 | Train Acc: 0.8889
 Site-Real                          | Train Loss: 1.8202 | Train Acc: 0.8966
 Site-Real                          | Train Loss: 1.7702 | Train Acc: 0.9130
 Site-Real                          | Train Loss: 1.7562 | Train Acc: 0.9054
 Site-Real                          | Train Loss: 1.7623 | Train Acc: 0.9412
 Site-Real                          | Train Loss: 1.7311 | Train Acc: 0.9058
 Site-Real                          | Train Loss: 1.7700 | Train Acc: 0.9118
 Site-Painting                      | Train Loss: 1.8825 | Train Acc: 0.6415
 Site-Painting                      | Train Loss: 1.7892 | Train Acc: 0.8353
 Site-Painting                      | Train Loss: 1.8186 | Train Acc: 0.7941
 Site-Painting                      | Train Loss: 1.8361 | Train Acc: 0.7880
 Site-Sketch                        | Train Loss: 1.8619 | Train Acc: 0.7288
 Site-Sketch                        | Train Loss: 1.9234 | Train Acc: 0.6737
 Site-Sketch                        | Train Loss: 1.8558 | Train Acc: 0.6645
 Site-QuickDraw                     | Train Loss: 2.2354 | Train Acc: 0.2055
 Site-QuickDraw                     | Train Loss: 2.2473 | Train Acc: 0.1949
 Site-Infograph                     | Train Loss: 2.1806 | Train Acc: 0.3167
Average Train Accuracy: 0.7351
 Site-Clipart                       | Val  Loss: 1.7854 | Val  Acc: 0.5000
 Site-Clipart                       | Val  Loss: 1.7196 | Val  Acc: 0.8571
 Site-Clipart                       | Val  Loss: 1.8169 | Val  Acc: 0.9091
 Site-Clipart                       | Val  Loss: 1.8223 | Val  Acc: 0.7778
 Site-Clipart                       | Val  Loss: 1.8086 | Val  Acc: 0.7667
 Site-Clipart                       | Val  Loss: 1.8462 | Val  Acc: 0.7917
 Site-Clipart                       | Val  Loss: 1.8445 | Val  Acc: 0.8182
 Site-Clipart                       | Val  Loss: 1.8223 | Val  Acc: 0.7742
 Site-Clipart                       | Val  Loss: 1.8107 | Val  Acc: 0.7929
 Site-Clipart                       | Val  Loss: 1.8523 | Val  Acc: 0.7358
 Site-Real                          | Val  Loss: 1.6701 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 1.7261 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 1.7312 | Val  Acc: 0.9677
 Site-Real                          | Val  Loss: 1.7767 | Val  Acc: 0.8980
 Site-Real                          | Val  Loss: 1.7673 | Val  Acc: 0.9114
 Site-Real                          | Val  Loss: 1.7441 | Val  Acc: 0.9213
 Site-Real                          | Val  Loss: 1.7296 | Val  Acc: 0.9216
 Site-Painting                      | Val  Loss: 1.8248 | Val  Acc: 0.8000
 Site-Painting                      | Val  Loss: 1.8024 | Val  Acc: 0.8036
 Site-Painting                      | Val  Loss: 1.8162 | Val  Acc: 0.8667
 Site-Painting                      | Val  Loss: 1.8496 | Val  Acc: 0.7862
