===2023-07-27 13:27:57===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 6
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,11,17,28,45,72,116,186,298,477,18,29,46,74,119,191,306,53,85,136,217,59,95,152,73,118,120,
client_nums=[10,7,4,3,2,1,]
len_dataset=[2103,1314,821,513,320,200,]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart                       | Train Loss: 1.4578 | Train Acc: 0.6667
 Site-Clipart                       | Val  Loss: 0.7102 | Val  Acc: 0.8790
 Site-Clipart                       | Val  Loss: 0.6780 | Val  Acc: 0.8586
 Site-Clipart                       | Val  Loss: 0.7569 | Val  Acc: 0.8616
 Site-Real                          | Val  Loss: 0.2865 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.3176 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.4185 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.4830 | Val  Acc: 0.9592
 Site-Real                          | Val  Loss: 0.4573 | Val  Acc: 0.9620
 Site-Real                          | Val  Loss: 0.4532 | Val  Acc: 0.9528
 Site-Real                          | Val  Loss: 0.4162 | Val  Acc: 0.9657
 Site-Painting                      | Val  Loss: 0.6065 | Val  Acc: 0.8857
 Site-Painting                      | Val  Loss: 0.5880 | Val  Acc: 0.8571
 Site-Painting                      | Val  Loss: 0.6424 | Val  Acc: 0.9111
 Site-Painting                      | Val  Loss: 0.6686 | Val  Acc: 0.8483
 Site-Sketch                        | Val  Loss: 1.0367 | Val  Acc: 0.7436
 Site-Sketch                        | Val  Loss: 0.7600 | Val  Acc: 0.8413
 Site-Sketch                        | Val  Loss: 0.8975 | Val  Acc: 0.7426
 Site-QuickDraw                     | Val  Loss: 1.9817 | Val  Acc: 0.3061
 Site-QuickDraw                     | Val  Loss: 1.9378 | Val  Acc: 0.3590
 Site-Infograph                     | Val  Loss: 1.5315 | Val  Acc: 0.5125
Average Valid Accuracy: 0.8466
 Best site-Clipart                   | Epoch:2 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:2 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.9091
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8889
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8667
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.9167
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8312
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8790
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8586
 Best site-Clipart                   | Epoch:2 | Val Acc: 0.8616
 Best site-Real                      | Epoch:2 | Val Acc: 1.0000
 Best site-Real                      | Epoch:2 | Val Acc: 1.0000
 Best site-Real                      | Epoch:2 | Val Acc: 1.0000
 Best site-Real                      | Epoch:2 | Val Acc: 0.9592
 Best site-Real                      | Epoch:2 | Val Acc: 0.9620
 Best site-Real                      | Epoch:2 | Val Acc: 0.9528
 Best site-Real                      | Epoch:2 | Val Acc: 0.9657
 Best site-Painting                  | Epoch:2 | Val Acc: 0.8857
 Best site-Painting                  | Epoch:2 | Val Acc: 0.8571
 Best site-Painting                  | Epoch:2 | Val Acc: 0.9111
 Best site-Painting                  | Epoch:2 | Val Acc: 0.8483
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.7436
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.8413
 Best site-Sketch                    | Epoch:2 | Val Acc: 0.7426
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.3061
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.3590
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.5125
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_2/fedsam...
============ Train epoch 3 ============
 Site-Clipart                       | Train Loss: 0.5791 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 0.5053 | Train Acc: 1.0000
 Site-Clipart                       | Train Loss: 0.3472 | Train Acc: 0.9412
 Site-Clipart                       | Train Loss: 0.7926 | Train Acc: 0.8571
 Site-Clipart                       | Train Loss: 0.5949 | Train Acc: 0.8889
 Site-Clipart                       | Train Loss: 0.5692 | Train Acc: 0.8611
 Site-Clipart                       | Train Loss: 0.5766 | Train Acc: 0.9310
 Site-Clipart                       | Train Loss: 0.6516 | Train Acc: 0.8602
 Site-Clipart                       | Train Loss: 0.6262 | Train Acc: 0.8591
 Site-Clipart                       | Train Loss: 0.6126 | Train Acc: 0.8973
 Site-Real                          | Train Loss: 0.6243 | Train Acc: 0.7778
 Site-Real                          | Train Loss: 0.5086 | Train Acc: 0.9310
 Site-Real                          | Train Loss: 0.3425 | Train Acc: 0.9783
 Site-Real                          | Train Loss: 0.3109 | Train Acc: 0.9189
 Site-Real                          | Train Loss: 0.3260 | Train Acc: 0.9580
 Site-Real                          | Train Loss: 0.2992 | Train Acc: 0.9634
 Site-Real                          | Train Loss: 0.3664 | Train Acc: 0.9575
 Site-Painting                      | Train Loss: 0.7077 | Train Acc: 0.8302
 Site-Painting                      | Train Loss: 0.5831 | Train Acc: 0.8824
 Site-Painting                      | Train Loss: 0.4914 | Train Acc: 0.8824
 Site-Painting                      | Train Loss: 0.6140 | Train Acc: 0.8387
 Site-Sketch                        | Train Loss: 0.7646 | Train Acc: 0.7458
 Site-Sketch                        | Train Loss: 0.8551 | Train Acc: 0.7579
 Site-Sketch                        | Train Loss: 0.7945 | Train Acc: 0.8158
 Site-QuickDraw                     | Train Loss: 1.8993 | Train Acc: 0.3288
 Site-QuickDraw                     | Train Loss: 1.9083 | Train Acc: 0.3305
 Site-Infograph                     | Train Loss: 1.6669 | Train Acc: 0.4583
Average Train Accuracy: 0.8254
 Site-Clipart                       | Val  Loss: 0.1017 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.4262 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.5295 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.5985 | Val  Acc: 0.8889
 Site-Clipart                       | Val  Loss: 0.6708 | Val  Acc: 0.9333
 Site-Clipart                       | Val  Loss: 0.6687 | Val  Acc: 0.8958
 Site-Clipart                       | Val  Loss: 0.6088 | Val  Acc: 0.8701
 Site-Clipart                       | Val  Loss: 0.5632 | Val  Acc: 0.9032
 Site-Clipart                       | Val  Loss: 0.5093 | Val  Acc: 0.8687
 Site-Clipart                       | Val  Loss: 0.6629 | Val  Acc: 0.8491
 Site-Real                          | Val  Loss: 0.2092 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.1863 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.3506 | Val  Acc: 0.9677
 Site-Real                          | Val  Loss: 0.3754 | Val  Acc: 0.9592
 Site-Real                          | Val  Loss: 0.3324 | Val  Acc: 0.9494
 Site-Real                          | Val  Loss: 0.3259 | Val  Acc: 0.9528
 Site-Real                          | Val  Loss: 0.2835 | Val  Acc: 0.9804
 Site-Painting                      | Val  Loss: 0.4802 | Val  Acc: 0.9143
 Site-Painting                      | Val  Loss: 0.4621 | Val  Acc: 0.8929
 Site-Painting                      | Val  Loss: 0.4721 | Val  Acc: 0.8778
 Site-Painting                      | Val  Loss: 0.5485 | Val  Acc: 0.8552
 Site-Sketch                        | Val  Loss: 0.8969 | Val  Acc: 0.7692
 Site-Sketch                        | Val  Loss: 0.7026 | Val  Acc: 0.8095
 Site-Sketch                        | Val  Loss: 0.8750 | Val  Acc: 0.7129
 Site-QuickDraw                     | Val  Loss: 1.9127 | Val  Acc: 0.3265
 Site-QuickDraw                     | Val  Loss: 1.8339 | Val  Acc: 0.3846
 Site-Infograph                     | Val  Loss: 1.4817 | Val  Acc: 0.5375
Average Valid Accuracy: 0.8555
 Best site-Clipart                   | Epoch:3 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:3 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:3 | Val Acc: 1.0000
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8889
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.9333
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8958
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8701
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.9032
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8687
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8491
 Best site-Real                      | Epoch:3 | Val Acc: 1.0000
 Best site-Real                      | Epoch:3 | Val Acc: 1.0000
 Best site-Real                      | Epoch:3 | Val Acc: 0.9677
 Best site-Real                      | Epoch:3 | Val Acc: 0.9592
 Best site-Real                      | Epoch:3 | Val Acc: 0.9494
 Best site-Real                      | Epoch:3 | Val Acc: 0.9528
 Best site-Real                      | Epoch:3 | Val Acc: 0.9804
 Best site-Painting                  | Epoch:3 | Val Acc: 0.9143
 Best site-Painting                  | Epoch:3 | Val Acc: 0.8929
 Best site-Painting                  | Epoch:3 | Val Acc: 0.8778
 Best site-Painting                  | Epoch:3 | Val Acc: 0.8552
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.7692
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.8095
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.7129
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.3265
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.3846
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.5375
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_2/fedsam...
============ Train epoch 4 ============
 Site-Clipart                       | Train Loss: 0.5688 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 0.6664 | Train Acc: 0.8182
 Site-Clipart                       | Train Loss: 0.4191 | Train Acc: 0.9412
 Site-Clipart                       | Train Loss: 0.6664 | Train Acc: 0.8214
 Site-Clipart                       | Train Loss: 0.4992 | Train Acc: 0.9111
 Site-Clipart                       | Train Loss: 0.6645 | Train Acc: 0.9306
 Site-Clipart                       | Train Loss: 0.4942 | Train Acc: 0.8966
 Site-Clipart                       | Train Loss: 0.5963 | Train Acc: 0.8763
 Site-Clipart                       | Train Loss: 0.4868 | Train Acc: 0.9027
 Site-Clipart                       | Train Loss: 0.5488 | Train Acc: 0.8994
 Site-Real                          | Train Loss: 0.5871 | Train Acc: 0.7778
 Site-Real                          | Train Loss: 0.4162 | Train Acc: 0.9310
 Site-Real                          | Train Loss: 0.2281 | Train Acc: 1.0000
 Site-Real                          | Train Loss: 0.2855 | Train Acc: 0.9324
 Site-Real                          | Train Loss: 0.2466 | Train Acc: 0.9832
 Site-Real                          | Train Loss: 0.2488 | Train Acc: 0.9634
 Site-Real                          | Train Loss: 0.3100 | Train Acc: 0.9608
 Site-Painting                      | Train Loss: 0.6339 | Train Acc: 0.8491
 Site-Painting                      | Train Loss: 0.4354 | Train Acc: 0.8471
 Site-Painting                      | Train Loss: 0.5562 | Train Acc: 0.8824
 Site-Painting                      | Train Loss: 0.4966 | Train Acc: 0.8802
 Site-Sketch                        | Train Loss: 0.7134 | Train Acc: 0.7288
 Site-Sketch                        | Train Loss: 0.8092 | Train Acc: 0.6947
 Site-Sketch                        | Train Loss: 0.6915 | Train Acc: 0.8026
 Site-QuickDraw                     | Train Loss: 1.7960 | Train Acc: 0.3973
 Site-QuickDraw                     | Train Loss: 1.8374 | Train Acc: 0.3475
 Site-Infograph                     | Train Loss: 1.7110 | Train Acc: 0.4167
Average Train Accuracy: 0.8232
 Site-Clipart                       | Val  Loss: 0.0301 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.1904 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.3204 | Val  Acc: 1.0000
 Site-Clipart                       | Val  Loss: 0.4113 | Val  Acc: 0.9444
 Site-Clipart                       | Val  Loss: 0.5591 | Val  Acc: 0.9333
 Site-Clipart                       | Val  Loss: 0.5740 | Val  Acc: 0.8958
 Site-Clipart                       | Val  Loss: 0.5504 | Val  Acc: 0.9221
 Site-Clipart                       | Val  Loss: 0.4975 | Val  Acc: 0.8871
 Site-Clipart                       | Val  Loss: 0.4405 | Val  Acc: 0.9040
 Site-Clipart                       | Val  Loss: 0.5715 | Val  Acc: 0.8679
 Site-Real                          | Val  Loss: 0.1689 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.1212 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.1929 | Val  Acc: 0.9677
 Site-Real                          | Val  Loss: 0.2548 | Val  Acc: 1.0000
 Site-Real                          | Val  Loss: 0.2547 | Val  Acc: 0.9620
 Site-Real                          | Val  Loss: 0.2654 | Val  Acc: 0.9370
 Site-Real                          | Val  Loss: 0.2329 | Val  Acc: 0.9706
 Site-Painting                      | Val  Loss: 0.4943 | Val  Acc: 0.8857
 Site-Painting                      | Val  Loss: 0.4161 | Val  Acc: 0.8929
 Site-Painting                      | Val  Loss: 0.3929 | Val  Acc: 0.8889
 Site-Painting                      | Val  Loss: 0.4640 | Val  Acc: 0.8759
